country,sex,year,total_self_employed_workers_a_b_c_d
hnd,mf,2008,51.70000076293945
hnd,m,2008,51.099998474121094
hnd,f,2008,53.0
hnd,mf,2009,54.20000076293945
hnd,m,2009,52.0
hnd,f,2009,58.400001525878906
hnd,mf,2010,55.70000076293945
hnd,m,2010,54.0
hnd,f,2010,58.70000076293945
hkg,mf,1993,11.399999618530273
hkg,m,1993,15.0
hkg,f,1993,5.300000190734863
hkg,mf,1994,10.899999618530273
hkg,m,1994,14.300000190734863
hkg,f,1994,5.300000190734863
hkg,mf,1995,10.800000190734863
hkg,m,1995,14.300000190734863
hkg,f,1995,5.199999809265137
hkg,mf,1996,10.800000190734863
hkg,m,1996,14.600000381469727
hkg,f,1996,5.0
hkg,mf,1997,10.300000190734863
hkg,m,1997,13.899999618530273
hkg,f,1997,4.900000095367432
hkg,mf,1998,10.399999618530273
hkg,m,1998,14.100000381469727
hkg,f,1998,4.800000190734863
hkg,mf,1999,10.800000190734863
hkg,m,1999,14.699999809265137
hkg,f,1999,5.400000095367432
hkg,mf,2000,10.5
hkg,m,2000,14.5
hkg,f,2000,5.0
hkg,mf,2001,11.899999618530273
hkg,m,2001,16.600000381469727
hkg,f,2001,5.800000190734863
hkg,mf,2002,12.899999618530273
hkg,m,2002,18.0
hkg,f,2002,6.5
hkg,mf,2003,12.699999809265137
hkg,m,2003,17.399999618530273
hkg,f,2003,6.800000190734863
hkg,mf,2004,12.5
hkg,m,2004,17.0
hkg,f,2004,7.0
hkg,mf,2005,12.199999809265137
hkg,m,2005,16.799999237060547
hkg,f,2005,6.699999809265137
hkg,mf,2006,12.199999809265137
hkg,m,2006,17.0
hkg,f,2006,6.599999904632568
hkg,mf,2007,11.300000190734863
hkg,m,2007,15.800000190734863
hkg,f,2007,6.099999904632568
hkg,mf,2008,11.199999809265137
hkg,m,2008,15.5
hkg,f,2008,6.199999809265137
hkg,mf,2009,11.199999809265137
hkg,m,2009,15.699999809265137
hkg,f,2009,6.199999809265137
hkg,mf,2010,9.899999618530273
hkg,m,2010,14.0
hkg,f,2010,5.199999809265137
hkg,mf,2011,10.100000381469727
hkg,m,2011,14.100000381469727
hkg,f,2011,5.699999809265137
hkg,mf,2012,10.199999809265137
hkg,m,2012,14.399999618530273
hkg,f,2012,5.599999904632568
hkg,mf,2013,10.100000381469727
hkg,m,2013,14.399999618530273
hkg,f,2013,5.599999904632568
hun,mf,1992,13.800000190734863
hun,m,1992,16.100000381469727
hun,f,1992,11.100000381469727
hun,mf,1993,12.699999809265137
hun,m,1993,15.199999809265137
hun,f,1993,9.699999809265137
hun,mf,1994,12.600000381469727
hun,m,1994,15.0
hun,f,1994,9.600000381469727
hun,mf,1995,12.899999618530273
hun,m,1995,15.399999618530273
hun,f,1995,9.899999618530273
hun,mf,1996,17.799999237060547
hun,m,1996,21.899999618530273
hun,f,1996,12.699999809265137
hun,mf,1997,17.5
hun,m,1997,21.399999618530273
hun,f,1997,12.5
hun,mf,1998,16.0
hun,m,1998,19.600000381469727
hun,f,1998,11.699999809265137
hun,mf,1999,15.699999809265137
hun,m,1999,19.299999237060547
hun,f,1999,11.300000190734863
hun,mf,2000,15.199999809265137
hun,m,2000,19.100000381469727
hun,f,2000,10.5
hun,mf,2001,14.600000381469727
hun,m,2001,18.200000762939453
hun,f,2001,10.300000190734863
hun,mf,2002,13.800000190734863
hun,m,2002,16.899999618530273
hun,f,2002,10.100000381469727
hun,mf,2003,13.300000190734863
hun,m,2003,16.700000762939453
hun,f,2003,9.199999809265137
hun,mf,2004,14.399999618530273
hun,m,2004,17.899999618530273
hun,f,2004,10.300000190734863
hun,mf,2005,13.699999809265137
hun,m,2005,17.0
hun,f,2005,9.800000190734863
hun,mf,2006,12.699999809265137
hun,m,2006,15.699999809265137
hun,f,2006,9.100000381469727
hun,mf,2007,12.5
hun,m,2007,15.199999809265137
hun,f,2007,9.199999809265137
hun,mf,2008,12.199999809265137
hun,m,2008,15.300000190734863
hun,f,2008,8.600000381469727
hun,mf,2009,12.600000381469727
hun,m,2009,15.5
hun,f,2009,9.199999809265137
hun,mf,2010,12.300000190734863
hun,m,2010,15.300000190734863
hun,f,2010,8.899999618530273
hun,mf,2011,12.100000381469727
hun,m,2011,15.199999809265137
hun,f,2011,8.5
hun,mf,2012,11.699999809265137
hun,m,2012,14.399999618530273
hun,f,2012,8.699999809265137
hun,mf,2013,11.300000190734863
hun,m,2013,13.899999618530273
hun,f,2013,8.199999809265137
hun,mf,2014,10.899999618530273
hun,m,2014,13.600000381469727
hun,f,2014,7.800000190734863
isl,mf,1991,20.299999237060547
isl,m,1991,27.100000381469727
isl,f,1991,12.0
isl,mf,1992,19.299999237060547
isl,m,1992,25.600000381469727
isl,f,1992,11.800000190734863
isl,mf,1993,18.0
isl,m,1993,24.299999237060547
isl,f,1993,10.699999809265137
isl,mf,1994,18.399999618530273
isl,m,1994,25.600000381469727
isl,f,1994,10.399999618530273
isl,mf,1995,18.899999618530273
isl,m,1995,26.399999618530273
isl,f,1995,10.399999618530273
isl,mf,1996,18.5
isl,m,1996,25.100000381469727
isl,f,1996,10.899999618530273
isl,mf,1997,17.5
isl,m,1997,22.700000762939453
isl,f,1997,11.600000381469727
isl,mf,1998,18.700000762939453
isl,m,1998,24.799999237060547
isl,f,1998,11.5
isl,mf,1999,18.100000381469727
isl,m,1999,24.0
isl,f,1999,11.399999618530273
isl,mf,2000,17.700000762939453
isl,m,2000,23.299999237060547
isl,f,2000,11.300000190734863
isl,mf,2001,17.100000381469727
isl,m,2001,23.5
isl,f,2001,9.699999809265137
isl,mf,2002,17.200000762939453
isl,m,2002,24.0
isl,f,2002,9.5
isl,mf,2003,13.100000381469727
isl,m,2003,18.399999618530273
isl,f,2003,7.199999809265137
isl,mf,2004,13.199999809265137
isl,m,2004,17.5
isl,f,2004,8.399999618530273
isl,mf,2005,14.0
isl,m,2005,20.0
isl,f,2005,7.300000190734863
isl,mf,2006,14.5
isl,m,2006,20.5
isl,f,2006,7.5
isl,mf,2007,13.600000381469727
isl,m,2007,18.700000762939453
isl,f,2007,7.5
isl,mf,2008,12.5
isl,m,2008,16.899999618530273
isl,f,2008,7.099999904632568
isl,mf,2009,11.800000190734863
isl,m,2009,16.5
isl,f,2009,6.5
isl,mf,2010,12.5
isl,m,2010,16.299999237060547
isl,f,2010,8.300000190734863
isl,mf,2011,12.399999618530273
isl,m,2011,16.100000381469727
isl,f,2011,8.300000190734863
isl,mf,2012,12.199999809265137
isl,m,2012,15.600000381469727
isl,f,2012,8.399999618530273
isl,mf,2013,12.399999618530273
isl,m,2013,16.299999237060547
isl,f,2013,8.199999809265137
isl,mf,2014,12.300000190734863
isl,m,2014,16.600000381469727
isl,f,2014,7.599999904632568
ind,mf,1994,85.0
ind,m,1994,82.19999694824219
ind,f,1994,91.80000305175781
ind,mf,2000,84.30000305175781
ind,m,2000,81.5999984741211
ind,f,2000,90.80000305175781
ind,mf,2005,84.4000015258789
ind,m,2005,81.9000015258789
ind,f,2005,90.0
ind,mf,2010,81.9000015258789
ind,m,2010,80.5999984741211
ind,f,2010,85.5
idn,mf,1997,64.5
idn,mf,1998,67.0999984741211
idn,mf,1999,66.9000015258789
idn,mf,2000,67.19999694824219
idn,mf,2001,66.69999694824219
idn,m,2001,64.4000015258789
idn,f,2001,70.69999694824219
idn,mf,2002,67.69999694824219
idn,m,2002,65.80000305175781
idn,f,2002,71.19999694824219
idn,mf,2003,69.0
idn,m,2003,67.0999984741211
idn,f,2003,72.4000015258789
idn,mf,2004,68.0999984741211
idn,m,2004,66.19999694824219
idn,f,2004,71.5
idn,mf,2005,66.4000015258789
idn,m,2005,65.30000305175781
idn,f,2005,68.5999984741211
idn,mf,2006,66.0999984741211
idn,m,2006,65.0999984741211
idn,f,2006,68.0
idn,mf,2007,66.0
idn,m,2007,64.0999984741211
idn,f,2007,69.30000305175781
idn,mf,2008,67.4000015258789
idn,mf,2009,66.5999984741211
idn,m,2009,65.5999984741211
idn,f,2009,68.30000305175781
idn,mf,2010,64.5999984741211
idn,mf,2011,60.599998474121094
idn,mf,2012,53.5
idn,mf,2013,53.5
idn,m,2013,49.5
idn,f,2013,60.29999923706055
irn,mf,1996,45.20000076293945
irn,m,1996,45.599998474121094
irn,f,1996,41.900001525878906
irn,mf,2007,48.20000076293945
irn,m,2007,46.20000076293945
irn,f,2007,57.0
irn,mf,2008,46.79999923706055
irn,m,2008,45.599998474121094
irn,f,2008,53.20000076293945
irn,mf,2009,46.099998474121094
irn,m,2009,44.599998474121094
irn,f,2009,53.400001525878906
irn,mf,2010,44.599998474121094
irn,m,2010,43.5
irn,f,2010,49.70000076293945
irn,mf,2014,39.0
irn,m,2014,41.70000076293945
irn,f,2014,23.5
irl,mf,1980,24.799999237060547
irl,mf,1981,23.700000762939453
irl,mf,1982,24.0
irl,mf,1983,25.299999237060547
irl,m,1983,30.200000762939453
irl,f,1983,14.199999809265137
irl,mf,1984,25.200000762939453
irl,m,1984,30.799999237060547
irl,f,1984,12.699999809265137
irl,mf,1985,25.0
irl,m,1985,29.899999618530273
irl,f,1985,14.0
irl,mf,1986,23.799999237060547
irl,m,1986,29.700000762939453
irl,f,1986,10.899999618530273
irl,mf,1987,24.700000762939453
irl,m,1987,31.100000381469727
irl,f,1987,11.300000190734863
irl,mf,1988,25.200000762939453
irl,m,1988,31.899999618530273
irl,f,1988,11.100000381469727
irl,mf,1989,24.799999237060547
irl,m,1989,31.5
irl,f,1989,11.199999809265137
irl,mf,1990,25.100000381469727
irl,m,1990,31.799999237060547
irl,f,1990,11.5
irl,mf,1991,23.5
irl,m,1991,30.100000381469727
irl,f,1991,10.399999618530273
irl,mf,1992,24.0
irl,m,1992,31.200000762939453
irl,f,1992,10.699999809265137
irl,mf,1993,23.399999618530273
irl,m,1993,30.5
irl,f,1993,10.899999618530273
irl,mf,1994,22.600000381469727
irl,m,1994,30.0
irl,f,1994,10.0
irl,mf,1995,22.100000381469727
irl,m,1995,29.5
irl,f,1995,9.699999809265137
irl,mf,1996,20.899999618530273
irl,m,1996,27.799999237060547
irl,f,1996,9.699999809265137
irl,mf,1997,20.700000762939453
irl,m,1997,27.899999618530273
irl,f,1997,9.5
irl,mf,1998,20.299999237060547
irl,m,1998,27.299999237060547
irl,f,1998,9.600000381469727
irl,mf,1999,19.299999237060547
irl,m,1999,26.100000381469727
irl,f,1999,9.199999809265137
irl,mf,2000,19.100000381469727
irl,m,2000,26.0
irl,f,2000,9.100000381469727
irl,mf,2001,18.399999618530273
irl,m,2001,25.399999618530273
irl,f,2001,8.100000381469727
irl,mf,2002,18.0
irl,m,2002,25.5
irl,f,2002,7.599999904632568
irl,mf,2003,17.700000762939453
irl,m,2003,24.799999237060547
irl,f,2003,7.800000190734863
irl,mf,2004,17.899999618530273
irl,m,2004,25.299999237060547
irl,f,2004,7.800000190734863
irl,mf,2005,17.0
irl,m,2005,24.299999237060547
irl,f,2005,7.099999904632568
irl,mf,2006,16.200000762939453
irl,m,2006,23.200000762939453
irl,f,2006,6.699999809265137
irl,mf,2007,16.899999618530273
irl,m,2007,24.200000762939453
irl,f,2007,7.199999809265137
irl,mf,2008,17.399999618530273
irl,m,2008,25.200000762939453
irl,f,2008,7.5
irl,mf,2009,17.600000381469727
irl,m,2009,26.100000381469727
irl,f,2009,7.5
irl,mf,2010,16.899999618530273
irl,m,2010,24.899999618530273
irl,f,2010,7.599999904632568
irl,mf,2011,16.399999618530273
irl,m,2011,24.200000762939453
irl,f,2011,7.400000095367432
irl,mf,2012,16.399999618530273
irl,m,2012,24.299999237060547
irl,f,2012,7.400000095367432
irl,mf,2013,17.299999237060547
irl,m,2013,25.0
irl,f,2013,8.199999809265137
irl,mf,2014,17.299999237060547
irl,m,2014,25.200000762939453
irl,f,2014,8.100000381469727
imn,mf,2001,14.600000381469727
imn,m,2001,20.299999237060547
imn,f,2001,7.699999809265137
isr,mf,1995,15.399999618530273
isr,m,1995,19.299999237060547
isr,f,1995,10.100000381469727
isr,mf,1996,15.800000190734863
isr,m,1996,20.0
isr,f,1996,10.199999809265137
isr,mf,1997,15.300000190734863
isr,m,1997,19.700000762939453
isr,f,1997,9.600000381469727
isr,mf,1998,15.0
isr,m,1998,19.5
isr,f,1998,9.300000190734863
isr,mf,1999,15.100000381469727
isr,m,1999,19.399999618530273
isr,f,1999,9.800000190734863
isr,mf,2000,14.199999809265137
isr,m,2000,18.299999237060547
isr,f,2000,9.300000190734863
isr,mf,2001,13.5
isr,m,2001,17.600000381469727
isr,f,2001,8.5
isr,mf,2002,13.5
isr,m,2002,17.600000381469727
isr,f,2002,8.600000381469727
isr,mf,2003,13.800000190734863
isr,m,2003,18.0
isr,f,2003,8.800000190734863
isr,mf,2004,13.100000381469727
isr,m,2004,17.200000762939453
isr,f,2004,8.399999618530273
isr,mf,2005,13.100000381469727
isr,m,2005,17.299999237060547
isr,f,2005,8.199999809265137
isr,mf,2006,13.100000381469727
isr,m,2006,17.100000381469727
isr,f,2006,8.600000381469727
isr,mf,2007,12.699999809265137
isr,m,2007,16.5
isr,f,2007,8.199999809265137
isr,mf,2008,12.699999809265137
isr,m,2008,16.700000762939453
isr,f,2008,8.0
isr,mf,2009,12.899999618530273
isr,m,2009,17.0
isr,f,2009,8.199999809265137
isr,mf,2010,12.800000190734863
isr,m,2010,17.0
isr,f,2010,8.0
isr,mf,2011,12.600000381469727
isr,m,2011,16.5
isr,f,2011,8.300000190734863
isr,mf,2012,12.699999809265137
isr,m,2012,16.200000762939453
isr,f,2012,8.699999809265137
isr,mf,2013,12.600000381469727
isr,m,2013,15.800000190734863
isr,f,2013,9.0
ita,mf,1980,28.600000381469727
ita,m,1980,29.299999237060547
ita,f,1980,27.100000381469727
ita,mf,1981,28.799999237060547
ita,m,1981,29.899999618530273
ita,f,1981,26.5
ita,mf,1982,28.700000762939453
ita,m,1982,30.0
ita,f,1982,26.0
ita,mf,1983,29.0
ita,m,1983,30.200000762939453
ita,f,1983,26.299999237060547
ita,mf,1984,30.0
ita,m,1984,31.100000381469727
ita,f,1984,27.700000762939453
ita,mf,1985,29.299999237060547
ita,m,1985,30.600000381469727
ita,f,1985,26.399999618530273
ita,mf,1986,29.0
ita,m,1986,30.399999618530273
ita,f,1986,26.200000762939453
ita,mf,1987,29.5
ita,m,1987,31.0
ita,f,1987,26.399999618530273
ita,mf,1988,29.5
ita,m,1988,31.200000762939453
ita,f,1988,26.100000381469727
ita,mf,1989,29.0
ita,m,1989,31.100000381469727
ita,f,1989,25.100000381469727
ita,mf,1990,28.299999237060547
ita,m,1990,30.5
ita,f,1990,23.899999618530273
ita,mf,1991,28.399999618530273
ita,m,1991,30.600000381469727
ita,f,1991,24.200000762939453
ita,mf,1992,28.899999618530273
ita,m,1992,31.100000381469727
ita,f,1992,24.799999237060547
ita,mf,1993,28.5
ita,m,1993,30.899999618530273
ita,f,1993,24.0
ita,mf,1994,28.600000381469727
ita,m,1994,31.100000381469727
ita,f,1994,24.100000381469727
ita,mf,1995,29.100000381469727
ita,m,1995,31.799999237060547
ita,f,1995,24.100000381469727
ita,mf,1996,29.100000381469727
ita,m,1996,32.0
ita,f,1996,23.700000762939453
ita,mf,1997,28.799999237060547
ita,m,1997,31.899999618530273
ita,f,1997,23.299999237060547
ita,mf,1998,28.700000762939453
ita,m,1998,32.0
ita,f,1998,22.799999237060547
ita,mf,1999,28.299999237060547
ita,m,1999,31.600000381469727
ita,f,1999,22.5
ita,mf,2000,28.200000762939453
ita,m,2000,31.799999237060547
ita,f,2000,21.899999618530273
ita,mf,2001,27.899999618530273
ita,m,2001,31.700000762939453
ita,f,2001,21.5
ita,mf,2002,27.399999618530273
ita,m,2002,31.299999237060547
ita,f,2002,21.100000381469727
ita,mf,2003,27.299999237060547
ita,m,2003,31.200000762939453
ita,f,2003,20.899999618530273
ita,mf,2004,27.899999618530273
ita,m,2004,31.600000381469727
ita,f,2004,22.200000762939453
ita,mf,2005,26.700000762939453
ita,m,2005,30.700000762939453
ita,f,2005,20.5
ita,mf,2006,26.399999618530273
ita,m,2006,30.299999237060547
ita,f,2006,20.399999618530273
ita,mf,2007,26.100000381469727
ita,m,2007,30.100000381469727
ita,f,2007,20.0
ita,mf,2008,25.5
ita,m,2008,29.600000381469727
ita,f,2008,19.299999237060547
ita,mf,2009,25.0
ita,m,2009,29.399999618530273
ita,f,2009,18.5
ita,mf,2010,25.299999237060547
ita,m,2010,29.899999618530273
ita,f,2010,18.5
ita,mf,2011,25.0
ita,m,2011,29.700000762939453
ita,f,2011,18.299999237060547
ita,mf,2012,24.899999618530273
ita,m,2012,29.600000381469727
ita,f,2012,18.299999237060547
ita,mf,2013,24.799999237060547
ita,m,2013,29.5
ita,f,2013,18.299999237060547
ita,mf,2014,24.700000762939453
ita,m,2014,29.200000762939453
ita,f,2014,18.5
jam,mf,1991,43.400001525878906
jam,m,1991,47.29999923706055
jam,f,1991,38.29999923706055
jam,mf,1992,43.099998474121094
jam,m,1992,47.099998474121094
jam,f,1992,37.79999923706055
jam,mf,1993,41.099998474121094
jam,m,1993,45.20000076293945
jam,f,1993,35.900001525878906
jam,mf,1994,41.0
jam,m,1994,45.099998474121094
jam,f,1994,35.70000076293945
jam,mf,1995,39.79999923706055
jam,m,1995,44.29999923706055
jam,f,1995,33.900001525878906
jam,mf,1996,39.900001525878906
jam,m,1996,44.0
jam,f,1996,34.29999923706055
jam,mf,1997,39.79999923706055
jam,m,1997,44.29999923706055
jam,f,1997,33.5
jam,mf,1998,40.400001525878906
jam,m,1998,45.099998474121094
jam,f,1998,34.0
jam,mf,1999,40.599998474121094
jam,m,1999,44.79999923706055
jam,f,1999,34.599998474121094
jam,mf,2000,40.599998474121094
jam,m,2000,44.70000076293945
jam,f,2000,34.599998474121094
jam,mf,2001,40.099998474121094
jam,m,2001,44.099998474121094
jam,f,2001,34.29999923706055
jam,mf,2002,38.29999923706055
jam,m,2002,42.900001525878906
jam,f,2002,31.899999618530273
jam,mf,2003,38.599998474121094
jam,m,2003,43.20000076293945
jam,f,2003,32.0
jam,mf,2004,38.70000076293945
jam,m,2004,42.0
jam,f,2004,34.099998474121094
jam,mf,2005,37.599998474121094
jam,m,2005,41.099998474121094
jam,f,2005,32.900001525878906
jam,mf,2006,38.5
jam,m,2006,42.20000076293945
jam,f,2006,33.5
jam,mf,2007,36.599998474121094
jam,m,2007,40.599998474121094
jam,f,2007,31.200000762939453
jam,mf,2008,39.599998474121094
jam,m,2008,44.599998474121094
jam,f,2008,33.20000076293945
jam,mf,2011,39.900001525878906
jam,m,2011,45.70000076293945
jam,f,2011,32.29999923706055
jam,mf,2012,40.599998474121094
jam,m,2012,46.599998474121094
jam,f,2012,32.79999923706055
jpn,mf,1980,28.100000381469727
jpn,m,1980,22.700000762939453
jpn,f,1980,36.599998474121094
jpn,mf,1981,27.5
jpn,m,1981,22.399999618530273
jpn,f,1981,35.5
jpn,mf,1982,27.100000381469727
jpn,m,1982,21.799999237060547
jpn,f,1982,35.400001525878906
jpn,mf,1983,26.399999618530273
jpn,m,1983,21.299999237060547
jpn,f,1983,34.20000076293945
jpn,mf,1984,25.700000762939453
jpn,m,1984,20.799999237060547
jpn,f,1984,33.29999923706055
jpn,mf,1985,25.399999618530273
jpn,m,1985,20.799999237060547
jpn,f,1985,32.5
jpn,mf,1986,24.899999618530273
jpn,m,1986,20.399999618530273
jpn,f,1986,31.700000762939453
jpn,mf,1987,24.799999237060547
jpn,m,1987,20.399999618530273
jpn,f,1987,31.299999237060547
jpn,mf,1988,24.200000762939453
jpn,m,1988,20.0
jpn,f,1988,30.399999618530273
jpn,mf,1989,23.299999237060547
jpn,m,1989,19.399999618530273
jpn,f,1989,29.0
jpn,mf,1990,22.299999237060547
jpn,m,1990,18.899999618530273
jpn,f,1990,27.399999618530273
jpn,mf,1991,21.200000762939453
jpn,m,1991,18.0
jpn,f,1991,25.700000762939453
jpn,mf,1992,20.200000762939453
jpn,m,1992,17.299999237060547
jpn,f,1992,24.399999618530273
jpn,mf,1993,19.100000381469727
jpn,m,1993,16.600000381469727
jpn,f,1993,22.799999237060547
jpn,mf,1994,18.600000381469727
jpn,m,1994,16.399999618530273
jpn,f,1994,22.0
jpn,mf,1995,18.299999237060547
jpn,m,1995,16.100000381469727
jpn,f,1995,21.5
jpn,mf,1996,17.700000762939453
jpn,m,1996,15.800000190734863
jpn,f,1996,20.399999618530273
jpn,mf,1997,17.5
jpn,m,1997,15.899999618530273
jpn,f,1997,19.899999618530273
jpn,mf,1998,17.299999237060547
jpn,m,1998,15.600000381469727
jpn,f,1998,19.799999237060547
jpn,mf,1999,17.200000762939453
jpn,m,1999,15.800000190734863
jpn,f,1999,19.299999237060547
jpn,mf,2000,16.600000381469727
jpn,m,2000,15.5
jpn,f,2000,18.299999237060547
jpn,mf,2001,15.899999618530273
jpn,m,2001,15.0
jpn,f,2001,17.200000762939453
jpn,mf,2002,15.399999618530273
jpn,m,2002,14.800000190734863
jpn,f,2002,16.299999237060547
jpn,mf,2003,15.100000381469727
jpn,m,2003,14.699999809265137
jpn,f,2003,15.800000190734863
jpn,mf,2004,14.899999618530273
jpn,m,2004,14.699999809265137
jpn,f,2004,15.300000190734863
jpn,mf,2005,14.699999809265137
jpn,m,2005,14.5
jpn,f,2005,14.899999618530273
jpn,mf,2006,13.800000190734863
jpn,m,2006,13.899999618530273
jpn,f,2006,13.699999809265137
jpn,mf,2007,13.399999618530273
jpn,m,2007,13.600000381469727
jpn,f,2007,13.100000381469727
jpn,mf,2008,13.0
jpn,m,2008,13.399999618530273
jpn,f,2008,12.399999618530273
jpn,mf,2009,12.699999809265137
jpn,m,2009,13.199999809265137
jpn,f,2009,12.0
jpn,mf,2010,12.300000190734863
jpn,m,2010,12.899999618530273
jpn,f,2010,11.399999618530273
jpn,mf,2011,11.899999618530273
jpn,m,2011,12.600000381469727
jpn,f,2011,10.899999618530273
jpn,mf,2012,11.800000190734863
jpn,m,2012,12.600000381469727
jpn,f,2012,10.699999809265137
jpn,mf,2013,11.5
jpn,m,2013,12.399999618530273
jpn,f,2013,10.399999618530273
jor,mf,2000,18.899999618530273
jor,m,2000,20.899999618530273
jor,f,2000,7.5
jor,mf,2001,20.100000381469727
jor,m,2001,22.100000381469727
jor,f,2001,8.399999618530273
jor,mf,2002,19.200000762939453
jor,m,2002,21.200000762939453
jor,f,2002,7.900000095367432
jor,mf,2003,17.799999237060547
jor,m,2003,19.600000381469727
jor,f,2003,5.800000190734863
jor,mf,2004,15.199999809265137
jor,m,2004,17.600000381469727
jor,f,2004,3.5
jor,mf,2005,17.799999237060547
jor,m,2005,19.399999618530273
jor,f,2005,5.699999809265137
jor,mf,2006,16.5
jor,m,2006,18.200000762939453
jor,f,2006,6.0
jor,mf,2007,16.200000762939453
jor,m,2007,18.299999237060547
jor,f,2007,5.699999809265137
jor,mf,2008,16.0
jor,m,2008,17.899999618530273
jor,f,2008,5.199999809265137
jor,mf,2009,16.399999618530273
jor,m,2009,18.600000381469727
jor,f,2009,5.099999904632568
jor,mf,2010,16.399999618530273
jor,m,2010,18.600000381469727
jor,f,2010,4.900000095367432
jor,mf,2011,15.600000381469727
jor,m,2011,17.700000762939453
jor,f,2011,4.800000190734863
jor,mf,2012,15.899999618530273
jor,m,2012,18.200000762939453
jor,f,2012,3.9000000953674316
kaz,mf,2001,42.29999923706055
kaz,m,2001,39.0
kaz,f,2001,45.900001525878906
kaz,mf,2002,39.900001525878906
kaz,m,2002,36.400001525878906
kaz,f,2002,43.70000076293945
kaz,mf,2003,39.5
kaz,m,2003,36.79999923706055
kaz,f,2003,42.29999923706055
kaz,mf,2004,37.79999923706055
kaz,m,2004,35.900001525878906
kaz,f,2004,39.79999923706055
kaz,mf,2005,36.099998474121094
kaz,m,2005,34.099998474121094
