country,sex,year,own_account_workers_b
bfa,m,1994,40.20000076293945
bfa,f,1994,11.0
bfa,mf,2003,37.0
bfa,m,2003,57.400001525878906
bfa,f,2003,16.700000762939453
bfa,mf,2006,43.599998474121094
bfa,m,2006,60.20000076293945
bfa,f,2006,23.899999618530273
bdi,mf,1998,87.30000305175781
bdi,m,1998,86.19999694824219
bdi,f,1998,88.19999694824219
bdi,mf,2004,63.79999923706055
bdi,mf,2005,63.29999923706055
bdi,mf,2006,63.29999923706055
bdi,mf,2007,63.29999923706055
bdi,mf,2008,82.9000015258789
bdi,m,2008,81.30000305175781
bdi,f,2008,84.4000015258789
bdi,mf,2009,86.19999694824219
bdi,mf,2010,86.19999694824219
khm,mf,2000,41.099998474121094
khm,m,2000,54.29999923706055
khm,f,2000,28.899999618530273
khm,mf,2001,40.70000076293945
khm,m,2001,49.099998474121094
khm,f,2001,32.900001525878906
khm,mf,2004,41.0
khm,mf,2008,39.099998474121094
khm,m,2008,53.900001525878906
khm,f,2008,25.0
khm,mf,2009,49.20000076293945
khm,m,2009,46.0
khm,f,2009,52.400001525878906
khm,mf,2010,50.400001525878906
khm,m,2010,44.70000076293945
khm,f,2010,56.0
khm,mf,2011,53.400001525878906
khm,m,2011,47.900001525878906
khm,f,2011,58.79999923706055
khm,mf,2012,55.099998474121094
khm,m,2012,50.0
khm,f,2012,60.400001525878906
cmr,mf,1996,65.0
cmr,m,1996,60.599998474121094
cmr,f,1996,69.80000305175781
cmr,mf,2001,57.70000076293945
cmr,m,2001,54.900001525878906
cmr,f,2001,60.599998474121094
cmr,mf,2005,53.0
cmr,mf,2010,47.0
cmr,m,2010,44.29999923706055
cmr,f,2010,50.0
can,mf,1980,8.100000381469727
can,m,1980,9.600000381469727
can,f,1980,6.0
can,mf,1981,8.0
can,m,1981,9.600000381469727
can,f,1981,5.599999904632568
can,mf,1982,8.600000381469727
can,m,1982,10.399999618530273
can,f,1982,6.0
can,mf,1983,8.899999618530273
can,m,1983,10.699999809265137
can,f,1983,6.400000095367432
can,mf,1984,9.100000381469727
can,m,1984,10.800000190734863
can,f,1984,6.699999809265137
can,mf,1985,9.699999809265137
can,m,1985,11.5
can,f,1985,7.300000190734863
can,mf,1986,9.0
can,m,1986,10.800000190734863
can,f,1986,6.5
can,mf,1987,8.800000190734863
can,m,1987,10.600000381469727
can,f,1987,6.5
can,mf,1988,8.899999618530273
can,m,1988,10.5
can,f,1988,6.800000190734863
can,mf,1989,8.800000190734863
can,m,1989,10.399999618530273
can,f,1989,6.800000190734863
can,mf,1990,9.0
can,m,1990,10.600000381469727
can,f,1990,6.900000095367432
can,mf,1991,9.300000190734863
can,m,1991,11.199999809265137
can,f,1991,7.0
can,mf,1992,9.600000381469727
can,m,1992,11.399999618530273
can,f,1992,7.400000095367432
can,mf,1993,10.100000381469727
can,m,1993,11.800000190734863
can,f,1993,8.0
can,mf,1994,10.300000190734863
can,m,1994,11.800000190734863
can,f,1994,8.5
can,mf,1995,10.100000381469727
can,m,1995,11.600000381469727
can,f,1995,8.399999618530273
can,mf,1996,10.699999809265137
can,m,1996,12.100000381469727
can,f,1996,9.0
can,mf,1997,10.899999618530273
can,m,1997,12.199999809265137
can,f,1997,9.399999618530273
can,mf,1998,11.300000190734863
can,m,1998,12.699999809265137
can,f,1998,9.800000190734863
can,mf,1999,11.0
can,m,1999,12.300000190734863
can,f,1999,9.399999618530273
can,mf,2000,10.300000190734863
can,m,2000,11.600000381469727
can,f,2000,8.800000190734863
can,mf,2001,9.699999809265137
can,m,2001,11.100000381469727
can,f,2001,8.100000381469727
can,mf,2002,9.600000381469727
can,m,2002,10.800000190734863
can,f,2002,8.300000190734863
can,mf,2003,9.600000381469727
can,m,2003,10.899999618530273
can,f,2003,8.100000381469727
can,mf,2004,9.300000190734863
can,m,2004,10.699999809265137
can,f,2004,7.699999809265137
can,mf,2005,9.300000190734863
can,m,2005,10.5
can,f,2005,7.900000095367432
can,mf,2006,9.0
can,m,2006,10.199999809265137
can,f,2006,7.699999809265137
can,mf,2007,9.199999809265137
can,m,2007,10.300000190734863
can,f,2007,7.800000190734863
can,mf,2008,9.100000381469727
can,m,2008,10.199999809265137
can,f,2008,7.699999809265137
can,mf,2009,9.399999618530273
can,m,2009,10.5
can,f,2009,8.199999809265137
can,mf,2010,9.199999809265137
can,m,2010,10.199999809265137
can,f,2010,8.0
can,mf,2011,8.899999618530273
can,m,2011,9.899999618530273
can,f,2011,7.800000190734863
can,mf,2012,8.800000190734863
can,m,2012,9.699999809265137
can,f,2012,7.800000190734863
can,mf,2013,8.699999809265137
can,m,2013,9.399999618530273
can,f,2013,8.0
can,mf,2014,8.600000381469727
can,m,2014,9.300000190734863
can,f,2014,7.900000095367432
cpv,mf,2000,29.299999237060547
cpv,m,2000,29.399999618530273
cpv,f,2000,29.200000762939453
cym,mf,2006,10.199999809265137
cym,m,2006,13.600000381469727
cym,f,2006,6.599999904632568
cym,mf,2007,3.9000000953674316
cym,m,2007,5.5
cym,f,2007,2.0999999046325684
cym,mf,2008,3.5
cym,m,2008,4.900000095367432
cym,f,2008,2.0
cym,mf,2011,4.0
cym,m,2011,5.900000095367432
cym,f,2011,2.0999999046325684
cym,mf,2012,3.799999952316284
cym,m,2012,5.099999904632568
cym,f,2012,2.4000000953674316
cym,mf,2013,3.799999952316284
cym,m,2013,5.0
cym,f,2013,2.5999999046325684
tcd,mf,1993,65.4000015258789
tcd,m,1993,76.4000015258789
tcd,f,1993,53.599998474121094
chl,mf,1990,22.700000762939453
chl,m,1990,24.600000381469727
chl,f,1990,18.600000381469727
chl,mf,1991,23.700000762939453
chl,mf,1992,21.5
chl,m,1992,23.100000381469727
chl,f,1992,18.0
chl,mf,1993,23.700000762939453
chl,mf,1994,21.600000381469727
chl,m,1994,23.399999618530273
chl,f,1994,18.100000381469727
chl,mf,1995,24.399999618530273
chl,mf,1996,26.399999618530273
chl,m,1996,29.299999237060547
chl,f,1996,20.100000381469727
chl,mf,1997,26.700000762939453
chl,m,1997,29.5
chl,f,1997,20.600000381469727
chl,mf,1998,27.0
chl,m,1998,29.799999237060547
chl,f,1998,21.100000381469727
chl,mf,1999,28.0
chl,m,1999,31.399999618530273
chl,f,1999,21.200000762939453
chl,mf,2000,27.600000381469727
chl,m,2000,30.799999237060547
chl,f,2000,20.899999618530273
chl,mf,2001,28.100000381469727
chl,m,2001,31.399999618530273
chl,f,2001,21.200000762939453
chl,mf,2002,28.200000762939453
chl,m,2002,31.600000381469727
chl,f,2002,21.0
chl,mf,2003,29.299999237060547
chl,m,2003,32.70000076293945
chl,f,2003,22.399999618530273
chl,mf,2004,28.799999237060547
chl,m,2004,31.700000762939453
chl,f,2004,23.200000762939453
chl,mf,2005,28.200000762939453
chl,m,2005,31.399999618530273
chl,f,2005,22.299999237060547
chl,mf,2006,27.0
chl,m,2006,29.5
chl,f,2006,22.399999618530273
chl,mf,2007,26.200000762939453
chl,m,2007,28.600000381469727
chl,f,2007,22.0
chl,mf,2008,25.200000762939453
chl,m,2008,27.100000381469727
chl,f,2008,21.700000762939453
chl,mf,2009,26.0
chl,m,2009,28.100000381469727
chl,f,2009,22.5
chl,mf,2010,25.0
chl,m,2010,26.5
chl,f,2010,22.700000762939453
chl,mf,2011,25.200000762939453
chl,m,2011,26.100000381469727
chl,f,2011,23.899999618530273
chn,mf,2008,7.599999904632568
chn,mf,2009,8.699999809265137
chn,mf,2010,9.199999809265137
chn,mf,2011,10.399999618530273
chn,mf,2012,11.199999809265137
chn,mf,2013,12.100000381469727
col,mf,1992,26.799999237060547
col,m,1992,28.899999618530273
col,f,1992,23.899999618530273
col,mf,1993,26.5
col,m,1993,29.0
col,f,1993,23.100000381469727
col,mf,1994,24.299999237060547
col,m,1994,26.600000381469727
col,f,1994,21.100000381469727
col,mf,1995,28.600000381469727
col,m,1995,31.299999237060547
col,f,1995,24.899999618530273
col,mf,1996,28.100000381469727
col,m,1996,30.899999618530273
col,f,1996,24.0
col,mf,1997,29.200000762939453
col,m,1997,32.20000076293945
col,f,1997,25.299999237060547
col,mf,1998,30.899999618530273
col,m,1998,32.599998474121094
col,f,1998,28.700000762939453
col,mf,1999,32.599998474121094
col,m,1999,35.29999923706055
col,f,1999,29.299999237060547
col,mf,2000,39.400001525878906
col,m,2000,40.900001525878906
col,f,2000,37.0
col,mf,2001,40.599998474121094
col,m,2001,42.79999923706055
col,f,2001,37.29999923706055
col,mf,2002,40.29999923706055
col,m,2002,42.5
col,f,2002,37.0
col,mf,2003,39.20000076293945
col,m,2003,41.099998474121094
col,f,2003,36.5
col,mf,2004,39.900001525878906
col,m,2004,41.5
col,f,2004,37.400001525878906
col,mf,2005,39.900001525878906
col,m,2005,42.0
col,f,2005,36.70000076293945
col,mf,2006,38.400001525878906
col,m,2006,39.900001525878906
col,f,2006,36.20000076293945
col,mf,2007,37.099998474121094
col,m,2007,38.20000076293945
col,f,2007,35.5
col,mf,2008,42.900001525878906
col,m,2008,44.20000076293945
col,f,2008,40.79999923706055
col,mf,2009,42.400001525878906
col,m,2009,43.0
col,f,2009,41.5
col,mf,2010,43.599998474121094
col,m,2010,44.5
col,f,2010,42.20000076293945
col,mf,2011,44.0
col,m,2011,44.5
col,f,2011,43.20000076293945
col,mf,2012,43.099998474121094
col,m,2012,43.400001525878906
col,f,2012,42.70000076293945
col,mf,2013,42.79999923706055
col,m,2013,43.599998474121094
col,f,2013,41.599998474121094
cog,mf,2005,71.0999984741211
cog,m,2005,56.79999923706055
cog,f,2005,84.69999694824219
cok,mf,2011,0.6000000238418579
cok,m,2011,0.4000000059604645
cok,f,2011,0.20000000298023224
cri,mf,1980,15.199999809265137
cri,mf,1981,15.100000381469727
cri,mf,1982,15.100000381469727
cri,mf,1983,16.0
cri,mf,1984,16.700000762939453
cri,mf,1985,16.700000762939453
cri,mf,1986,16.200000762939453
cri,mf,1987,20.0
cri,m,1987,22.200000762939453
cri,f,1987,14.199999809265137
cri,mf,1988,19.5
cri,m,1988,21.700000762939453
cri,f,1988,13.800000190734863
cri,mf,1989,20.700000762939453
cri,m,1989,22.5
cri,f,1989,16.100000381469727
cri,mf,1990,19.600000381469727
cri,m,1990,21.600000381469727
cri,f,1990,14.199999809265137
cri,mf,1991,21.100000381469727
cri,m,1991,22.299999237060547
cri,f,1991,18.100000381469727
cri,mf,1992,19.700000762939453
cri,m,1992,21.200000762939453
cri,f,1992,15.800000190734863
cri,mf,1993,19.600000381469727
cri,m,1993,20.600000381469727
cri,f,1993,17.299999237060547
cri,mf,1994,18.0
cri,m,1994,18.700000762939453
cri,f,1994,16.299999237060547
cri,mf,1995,18.799999237060547
cri,m,1995,19.899999618530273
cri,f,1995,16.100000381469727
cri,mf,1996,18.600000381469727
cri,m,1996,20.399999618530273
cri,f,1996,14.100000381469727
cri,mf,1997,19.600000381469727
cri,m,1997,20.299999237060547
cri,f,1997,18.0
cri,mf,1998,17.899999618530273
cri,m,1998,18.600000381469727
cri,f,1998,16.299999237060547
cri,mf,1999,18.0
cri,m,1999,18.600000381469727
cri,f,1999,16.700000762939453
cri,mf,2000,21.0
cri,m,2000,22.700000762939453
cri,f,2000,17.200000762939453
cri,mf,2001,20.299999237060547
cri,m,2001,20.399999618530273
cri,f,2001,20.200000762939453
cri,mf,2002,20.700000762939453
cri,mf,2003,19.299999237060547
cri,m,2003,18.700000762939453
cri,f,2003,20.399999618530273
cri,mf,2004,20.700000762939453
cri,m,2004,20.399999618530273
cri,f,2004,21.5
cri,mf,2005,18.799999237060547
cri,m,2005,18.700000762939453
cri,f,2005,19.100000381469727
cri,mf,2006,19.399999618530273
cri,m,2006,19.899999618530273
cri,f,2006,18.399999618530273
cri,mf,2007,17.899999618530273
cri,m,2007,18.399999618530273
cri,f,2007,17.100000381469727
cri,mf,2008,18.100000381469727
cri,m,2008,18.299999237060547
cri,f,2008,17.700000762939453
cri,mf,2009,18.5
cri,m,2009,18.299999237060547
cri,f,2009,18.799999237060547
cri,mf,2010,19.200000762939453
cri,m,2010,20.299999237060547
cri,f,2010,17.299999237060547
cri,mf,2011,18.899999618530273
cri,m,2011,20.0
cri,f,2011,17.200000762939453
cri,mf,2012,18.799999237060547
cri,m,2012,20.200000762939453
cri,f,2012,16.5
cri,mf,2013,19.600000381469727
cri,m,2013,20.5
cri,f,2013,18.100000381469727
civ,mf,2002,47.599998474121094
civ,m,2002,53.70000076293945
civ,f,2002,39.79999923706055
civ,mf,2012,57.70000076293945
civ,m,2012,56.5
civ,f,2012,59.20000076293945
hrv,mf,1996,15.600000381469727
hrv,m,1996,18.399999618530273
hrv,f,1996,12.199999809265137
hrv,mf,1997,13.600000381469727
hrv,m,1997,16.0
hrv,f,1997,10.699999809265137
hrv,mf,1998,13.199999809265137
hrv,m,1998,15.899999618530273
hrv,f,1998,10.0
hrv,mf,1999,14.100000381469727
hrv,m,1999,16.700000762939453
hrv,f,1999,11.100000381469727
hrv,mf,2000,13.800000190734863
hrv,m,2000,16.600000381469727
hrv,f,2000,10.600000381469727
hrv,mf,2001,14.399999618530273
hrv,m,2001,17.5
hrv,f,2001,10.600000381469727
hrv,mf,2002,13.899999618530273
hrv,m,2002,16.700000762939453
hrv,f,2002,10.300000190734863
hrv,mf,2003,15.399999618530273
hrv,m,2003,16.899999618530273
hrv,f,2003,13.399999618530273
hrv,mf,2004,16.0
hrv,m,2004,16.799999237060547
hrv,f,2004,15.100000381469727
hrv,mf,2005,17.5
hrv,m,2005,17.5
hrv,f,2005,17.5
hrv,mf,2006,15.699999809265137
hrv,m,2006,16.700000762939453
hrv,f,2006,14.5
hrv,mf,2007,13.100000381469727
hrv,m,2007,13.699999809265137
hrv,f,2007,12.399999618530273
hrv,mf,2008,13.399999618530273
hrv,m,2008,14.0
hrv,f,2008,12.600000381469727
hrv,mf,2009,13.600000381469727
hrv,m,2009,14.399999618530273
hrv,f,2009,12.600000381469727
hrv,mf,2010,14.5
hrv,m,2010,14.899999618530273
hrv,f,2010,14.0
hrv,mf,2011,14.399999618530273
hrv,m,2011,15.5
hrv,f,2011,13.199999809265137
hrv,mf,2012,12.899999618530273
hrv,m,2012,14.199999809265137
hrv,f,2012,11.399999618530273
hrv,mf,2013,12.100000381469727
hrv,m,2013,13.399999618530273
hrv,f,2013,10.600000381469727
hrv,mf,2014,8.899999618530273
hrv,m,2014,10.600000381469727
hrv,f,2014,7.0
cub,mf,1995,7.699999809265137
cub,m,1995,9.699999809265137
cub,f,1995,4.0
cub,mf,1996,7.400000095367432
cub,m,1996,9.5
cub,f,1996,3.4000000953674316
cub,mf,1997,8.399999618530273
cub,m,1997,10.899999618530273
cub,f,1997,3.799999952316284
cub,mf,1998,9.600000381469727
cub,m,1998,12.5
cub,f,1998,4.300000190734863
cub,mf,1999,11.100000381469727
cub,m,1999,14.399999618530273
cub,f,1999,5.0
cub,mf,2000,11.600000381469727
cub,m,2000,15.300000190734863
cub,f,2000,4.800000190734863
cub,mf,2001,12.800000190734863
cub,m,2001,17.100000381469727
cub,f,2001,5.0
cub,mf,2002,12.899999618530273
cub,m,2002,17.399999618530273
cub,f,2002,4.699999809265137
cub,mf,2003,13.899999618530273
cub,m,2003,18.700000762939453
cub,f,2003,5.5
cub,mf,2004,14.199999809265137
cub,m,2004,19.200000762939453
cub,f,2004,5.5
cub,mf,2005,13.899999618530273
cub,m,2005,18.799999237060547
cub,f,2005,5.400000095367432
cub,mf,2006,12.600000381469727
cub,m,2006,17.299999237060547
cub,f,2006,4.699999809265137
cub,mf,2007,11.899999618530273
cub,m,2007,16.600000381469727
cub,f,2007,4.199999809265137
cub,mf,2008,12.0
cub,m,2008,16.600000381469727
cub,f,2008,4.5
cub,mf,2009,11.699999809265137
cub,m,2009,16.299999237060547
cub,f,2009,4.099999904632568
cub,mf,2010,11.800000190734863
cub,m,2010,16.600000381469727
cub,f,2010,4.099999904632568
cub,mf,2011,18.5
cub,m,2011,24.0
cub,f,2011,9.399999618530273
cyp,mf,1999,16.399999618530273
cyp,m,1999,20.899999618530273
cyp,f,1999,9.699999809265137
cyp,mf,2000,14.899999618530273
cyp,m,2000,19.700000762939453
cyp,f,2000,8.199999809265137
cyp,mf,2001,13.899999618530273
cyp,m,2001,18.299999237060547
cyp,f,2001,8.0
cyp,mf,2002,14.199999809265137
cyp,m,2002,18.700000762939453
cyp,f,2002,8.5
cyp,mf,2003,14.5
cyp,m,2003,19.600000381469727
cyp,f,2003,8.0
cyp,mf,2004,13.899999618530273
cyp,m,2004,18.700000762939453
cyp,f,2004,7.800000190734863
cyp,mf,2005,13.100000381469727
cyp,m,2005,16.0
cyp,f,2005,9.199999809265137
cyp,mf,2006,13.0
cyp,m,2006,15.600000381469727
cyp,f,2006,9.600000381469727
cyp,mf,2007,12.5
cyp,m,2007,15.699999809265137
cyp,f,2007,8.699999809265137
cyp,mf,2008,12.5
cyp,m,2008,15.800000190734863
cyp,f,2008,8.5
cyp,mf,2009,12.300000190734863
cyp,m,2009,15.100000381469727
cyp,f,2009,9.0
cyp,mf,2010,11.800000190734863
cyp,m,2010,14.399999618530273
cyp,f,2010,8.800000190734863
cyp,mf,2011,11.5
cyp,m,2011,14.600000381469727
cyp,f,2011,8.199999809265137
cyp,mf,2012,10.699999809265137
cyp,m,2012,13.899999618530273
cyp,f,2012,7.300000190734863
cyp,mf,2013,11.899999618530273
cyp,m,2013,15.399999618530273
cyp,f,2013,8.100000381469727
cyp,mf,2014,12.300000190734863
cyp,m,2014,15.300000190734863
cyp,f,2014,9.300000190734863
cze,mf,1993,6.300000190734863
cze,m,1993,7.800000190734863
cze,f,1993,4.400000095367432
cze,mf,1994,6.900000095367432
cze,m,1994,8.699999809265137
cze,f,1994,4.599999904632568
cze,mf,1995,7.599999904632568
cze,m,1995,9.399999618530273
cze,f,1995,5.099999904632568
cze,mf,1996,7.599999904632568
cze,m,1996,9.600000381469727
cze,f,1996,5.0
cze,mf,1997,7.800000190734863
cze,m,1997,9.800000190734863
cze,f,1997,5.199999809265137
cze,mf,1998,8.899999618530273
cze,m,1998,11.100000381469727
cze,f,1998,6.0
cze,mf,1999,9.800000190734863
cze,m,1999,12.300000190734863
cze,f,1999,6.599999904632568
cze,mf,2000,10.300000190734863
cze,m,2000,13.0
cze,f,2000,6.800000190734863
cze,mf,2001,10.5
cze,m,2001,13.199999809265137
cze,f,2001,7.099999904632568
cze,mf,2002,11.199999809265137
cze,m,2002,14.399999618530273
cze,f,2002,7.199999809265137
cze,mf,2003,12.5
cze,m,2003,15.699999809265137
cze,f,2003,8.300000190734863
cze,mf,2004,12.300000190734863
cze,m,2004,15.600000381469727
cze,f,2004,7.900000095367432
cze,mf,2005,11.600000381469727
cze,m,2005,14.899999618530273
cze,f,2005,7.199999809265137
cze,mf,2006,11.399999618530273
cze,m,2006,14.5
cze,f,2006,7.400000095367432
cze,mf,2007,11.800000190734863
cze,m,2007,15.0
cze,f,2007,7.599999904632568
cze,mf,2008,11.899999618530273
cze,m,2008,15.100000381469727
cze,f,2008,7.699999809265137
cze,mf,2009,12.399999618530273
cze,m,2009,15.399999618530273
cze,f,2009,8.399999618530273
cze,mf,2010,13.5
cze,m,2010,16.600000381469727
cze,f,2010,9.300000190734863
cze,mf,2011,13.899999618530273
cze,m,2011,16.799999237060547
cze,f,2011,10.100000381469727
cze,mf,2012,14.5
cze,m,2012,17.299999237060547
cze,f,2012,10.600000381469727
cze,mf,2013,13.600000381469727
cze,m,2013,16.299999237060547
cze,f,2013,10.0
cze,mf,2014,13.899999618530273
cze,m,2014,16.899999618530273
cze,f,2014,10.100000381469727
dnk,mf,1981,11.800000190734863
dnk,mf,1984,5.800000190734863
dnk,m,1984,8.699999809265137
dnk,f,1984,2.200000047683716
dnk,mf,1985,5.199999809265137
dnk,m,1985,7.900000095367432
dnk,f,1985,1.899999976158142
dnk,mf,1986,4.900000095367432
dnk,m,1986,7.300000190734863
dnk,f,1986,2.0
dnk,mf,1987,4.699999809265137
dnk,m,1987,7.199999809265137
dnk,f,1987,1.7999999523162842
dnk,mf,1988,4.5
dnk,m,1988,7.199999809265137
dnk,f,1988,1.2999999523162842
dnk,mf,1989,4.699999809265137
dnk,m,1989,7.199999809265137
dnk,f,1989,1.7000000476837158
dnk,mf,1990,5.099999904632568
dnk,m,1990,7.900000095367432
dnk,f,1990,1.899999976158142
dnk,mf,1991,4.699999809265137
dnk,m,1991,7.0
dnk,f,1991,2.0
dnk,mf,1992,4.699999809265137
dnk,m,1992,6.800000190734863
dnk,f,1992,2.200000047683716
dnk,mf,1993,4.699999809265137
dnk,m,1993,6.900000095367432
dnk,f,1993,2.200000047683716
dnk,mf,1994,4.300000190734863
dnk,m,1994,5.900000095367432
dnk,f,1994,2.5
dnk,mf,1995,4.099999904632568
dnk,m,1995,5.699999809265137
dnk,f,1995,2.0999999046325684
dnk,mf,1996,4.400000095367432
dnk,m,1996,5.800000190734863
dnk,f,1996,2.799999952316284
dnk,mf,1997,4.5
dnk,m,1997,6.400000095367432
dnk,f,1997,2.0999999046325684
dnk,mf,1998,4.199999809265137
dnk,m,1998,6.0
dnk,f,1998,2.0999999046325684
dnk,mf,1999,4.099999904632568
dnk,m,1999,5.599999904632568
dnk,f,1999,2.299999952316284
dnk,mf,2000,4.0
dnk,m,2000,5.300000190734863
dnk,f,2000,2.4000000953674316
dnk,mf,2001,4.0
dnk,m,2001,5.699999809265137
dnk,f,2001,2.0
dnk,mf,2002,3.9000000953674316
dnk,m,2002,5.599999904632568
dnk,f,2002,1.899999976158142
dnk,mf,2003,4.400000095367432
dnk,m,2003,6.0
dnk,f,2003,2.4000000953674316
dnk,mf,2004,4.5
dnk,m,2004,6.300000190734863
dnk,f,2004,2.4000000953674316
dnk,mf,2005,4.400000095367432
dnk,m,2005,5.900000095367432
dnk,f,2005,2.700000047683716
dnk,mf,2006,4.400000095367432
dnk,m,2006,5.699999809265137
dnk,f,2006,2.799999952316284
dnk,mf,2007,4.599999904632568
dnk,m,2007,6.099999904632568
dnk,f,2007,2.799999952316284
dnk,mf,2008,4.599999904632568
dnk,m,2008,6.199999809265137
dnk,f,2008,2.799999952316284
dnk,mf,2009,5.0
dnk,m,2009,6.699999809265137
dnk,f,2009,3.200000047683716
dnk,mf,2010,5.199999809265137
dnk,m,2010,6.800000190734863
dnk,f,2010,3.5
dnk,mf,2011,5.199999809265137
dnk,m,2011,6.900000095367432
dnk,f,2011,3.4000000953674316
dnk,mf,2012,5.300000190734863
dnk,m,2012,6.900000095367432
dnk,f,2012,3.5999999046325684
dnk,mf,2013,5.400000095367432
dnk,m,2013,6.900000095367432
dnk,f,2013,3.700000047683716
dnk,mf,2014,5.199999809265137
dnk,m,2014,6.599999904632568
dnk,f,2014,3.5999999046325684
dji,mf,1996,41.20000076293945
dji,m,1996,26.600000381469727
dji,f,1996,67.69999694824219
dma,mf,1991,26.200000762939453
dma,m,1991,29.299999237060547
dma,f,1991,20.200000762939453
dma,mf,1997,20.600000381469727
dma,m,1997,21.5
dma,f,1997,19.299999237060547
dma,mf,1999,34.900001525878906
dma,m,1999,38.900001525878906
dma,f,1999,28.600000381469727
dma,mf,2001,24.399999618530273
dma,m,2001,28.200000762939453
dma,f,2001,18.600000381469727
dom,mf,1991,33.20000076293945
dom,m,1991,35.900001525878906
dom,f,1991,26.299999237060547
dom,mf,1992,35.599998474121094
dom,m,1992,37.29999923706055
dom,f,1992,31.399999618530273
dom,mf,1993,33.20000076293945
dom,m,1993,35.70000076293945
dom,f,1993,27.299999237060547
dom,mf,1994,32.0
dom,m,1994,35.20000076293945
dom,f,1994,24.799999237060547
dom,mf,1995,33.900001525878906
dom,m,1995,37.900001525878906
dom,f,1995,24.799999237060547
dom,mf,1996,39.099998474121094
dom,m,1996,43.70000076293945
dom,f,1996,27.799999237060547
dom,mf,1997,39.0
dom,m,1997,42.900001525878906
dom,f,1997,29.299999237060547
dom,mf,1998,41.0
dom,m,1998,45.79999923706055
dom,f,1998,30.700000762939453
dom,mf,1999,42.400001525878906
dom,m,1999,48.20000076293945
dom,f,1999,29.299999237060547
