country,sex,year,persons_in_vulnerable_employment_thousands
gbr,mf,2001,2489.052001953125
gbr,m,2001,1757.280029296875
gbr,f,2001,731.77197265625
gbr,mf,2002,2568.285888671875
gbr,m,2002,1823.123046875
gbr,f,2002,745.1630249023438
gbr,mf,2003,2747.904052734375
gbr,m,2003,1948.7509765625
gbr,f,2003,799.1530151367188
gbr,mf,2004,2839.376953125
gbr,m,2004,2035.14404296875
gbr,f,2004,804.2329711914062
gbr,mf,2005,2884.76806640625
gbr,m,2005,2057.43505859375
gbr,f,2005,827.3319702148438
gbr,mf,2006,2982.39404296875
gbr,m,2006,2101.947998046875
gbr,f,2006,880.4459838867188
gbr,mf,2007,3063.114013671875
gbr,m,2007,2164.27197265625
gbr,f,2007,898.843017578125
gbr,mf,2008,3092.06689453125
gbr,m,2008,2168.76806640625
gbr,f,2008,923.2999877929688
gbr,mf,2009,3142.0810546875
gbr,m,2009,2177.27197265625
gbr,f,2009,964.8099975585938
gbr,mf,2010,3302.64501953125
gbr,m,2010,2274.60400390625
gbr,f,2010,1028.0400390625
gbr,mf,2011,3414.094970703125
gbr,m,2011,2332.842041015625
gbr,f,2011,1081.2530517578125
gbr,mf,2012,3578.44189453125
gbr,m,2012,2439.7939453125
gbr,f,2012,1138.64794921875
gbr,mf,2013,3626.592041015625
gbr,m,2013,2456.2548828125
gbr,f,2013,1170.3380126953125
gbr,mf,2014,3883.468017578125
gbr,m,2014,2588.4150390625
gbr,f,2014,1295.053955078125
ury,mf,1998,240.1300048828125
ury,m,1998,148.22999572753906
ury,f,1998,92.0199966430664
ury,mf,1999,240.1699981689453
ury,m,1999,149.02000427246094
ury,f,1999,91.1500015258789
ury,mf,2000,248.39999389648438
ury,m,2000,157.0
ury,f,2000,91.5
ury,mf,2001,267.6000061035156
ury,m,2001,166.5
ury,f,2001,101.0
ury,mf,2002,285.29998779296875
ury,m,2002,176.0
ury,f,2002,109.30000305175781
ury,mf,2003,272.29998779296875
ury,m,2003,176.0
ury,f,2003,96.4000015258789
ury,mf,2005,275.3999938964844
ury,m,2005,168.10000610351562
ury,f,2005,107.30000305175781
ury,mf,2006,355.1000061035156
ury,m,2006,214.6999969482422
ury,f,2006,140.39999389648438
ury,mf,2007,371.70001220703125
ury,m,2007,221.39999389648438
ury,f,2007,151.10000610351562
ury,mf,2008,305.4309997558594
ury,m,2008,131.07000732421875
ury,f,2008,174.35899353027344
ury,mf,2009,335.7590026855469
ury,m,2009,145.47900390625
ury,f,2009,190.2790069580078
ury,mf,2010,299.45599365234375
ury,m,2010,167.9219970703125
ury,f,2010,131.5330047607422
ury,mf,2011,377.10101318359375
ury,m,2011,212.88600158691406
ury,f,2011,164.21499633789062
ury,mf,2012,362.7229919433594
ury,m,2012,207.27000427246094
ury,f,2012,155.4530029296875
ury,mf,2013,363.90399169921875
ury,m,2013,211.15199279785156
ury,f,2013,152.7519989013672
vut,mf,2009,66.11399841308594
vut,m,2009,35.7130012512207
vut,f,2009,30.400999069213867
ven,mf,1994,2319.3798828125
ven,m,1994,1697.27001953125
ven,f,1994,622.1099853515625
ven,mf,1995,2491.3798828125
ven,m,1995,1742.989990234375
ven,f,1995,748.4000244140625
ven,mf,1996,2670.580078125
ven,m,1996,1810.75
ven,f,1996,859.8300170898438
ven,mf,1997,2638.669921875
ven,m,1997,1683.4000244140625
ven,f,1997,955.2899780273438
ven,mf,1998,3048.1298828125
ven,m,1998,1824.81005859375
ven,f,1998,1223.3399658203125
ven,mf,1999,3109.56005859375
ven,m,1999,1885.97998046875
ven,f,1999,1223.5799560546875
ven,mf,2000,3303.569091796875
ven,m,2000,2007.7669677734375
ven,f,2000,1295.802001953125
ven,mf,2001,3325.658935546875
ven,m,2001,1852.7869873046875
ven,f,2001,1472.8719482421875
ven,mf,2002,3365.696044921875
ven,m,2002,1889.1209716796875
ven,f,2002,1476.574951171875
ven,mf,2003,3531.01611328125
ven,m,2003,2000.5579833984375
ven,f,2003,1530.4580078125
ven,mf,2004,3446.468017578125
ven,m,2004,2004.81494140625
ven,f,2004,1441.6529541015625
ven,mf,2005,3350.511962890625
ven,m,2005,1921.3909912109375
ven,f,2005,1429.1209716796875
ven,mf,2006,3383.97607421875
ven,m,2006,1983.4449462890625
ven,f,2006,1400.531005859375
ven,mf,2007,3428.426025390625
ven,m,2007,1976.008056640625
ven,f,2007,1452.41796875
ven,mf,2008,3622.20703125
ven,m,2008,2128.465087890625
ven,f,2008,1493.741943359375
ven,mf,2009,3704.85400390625
ven,m,2009,2175.31005859375
ven,f,2009,1529.5450439453125
ven,mf,2010,3945.007080078125
ven,m,2010,2368.760986328125
ven,f,2010,1576.2449951171875
ven,mf,2011,3997.9580078125
ven,m,2011,2415.260009765625
ven,f,2011,1582.697998046875
ven,mf,2012,3934.35302734375
ven,m,2012,2372.64892578125
ven,f,2012,1561.7039794921875
ven,mf,2013,3919.302978515625
ven,m,2013,2378.756103515625
ven,f,2013,1540.5469970703125
vnm,mf,1996,29057.0
vnm,m,1996,13624.7998046875
vnm,f,1996,15432.2998046875
vnm,mf,1997,28852.099609375
vnm,m,1997,13670.2001953125
vnm,f,1997,15181.900390625
vnm,mf,1998,29046.599609375
vnm,m,1998,13803.5
vnm,f,1998,15243.099609375
vnm,mf,1999,30857.19921875
vnm,m,1999,14830.099609375
vnm,f,1999,16027.099609375
vnm,mf,2000,30717.80078125
vnm,m,2000,14841.7998046875
vnm,f,2000,15876.099609375
vnm,mf,2001,30243.19921875
vnm,m,2001,14642.5
vnm,f,2001,15600.7001953125
vnm,mf,2002,31463.599609375
vnm,m,2002,15256.599609375
vnm,f,2002,16207.099609375
vnm,mf,2003,31701.900390625
vnm,m,2003,15316.400390625
vnm,f,2003,16385.5
vnm,mf,2004,31280.30078125
vnm,m,2004,15048.900390625
vnm,f,2004,16231.400390625
vnm,mf,2011,31800.73046875
vnm,mf,2012,32312.9296875
vnm,m,2012,14983.599609375
vnm,f,2012,17329.220703125
vnm,mf,2013,32704.490234375
vnm,m,2013,15188.759765625
vnm,f,2013,17515.73046875
pse,mf,1996,162.34800720214844
pse,m,1996,136.51800537109375
pse,f,1996,25.829999923706055
pse,mf,1997,157.4929962158203
pse,m,1997,129.25599670410156
pse,f,1997,28.23699951171875
pse,mf,1998,158.7729949951172
pse,m,1998,129.56500244140625
pse,f,1998,29.208999633789062
pse,mf,1999,156.85800170898438
pse,m,1999,120.4800033569336
pse,f,1999,36.37799835205078
pse,mf,2000,174.5800018310547
pse,m,2000,134.1219940185547
pse,f,2000,40.457000732421875
pse,mf,2001,167.53500366210938
pse,m,2001,140.6580047607422
pse,f,2001,26.87700080871582
pse,mf,2002,176.5050048828125
pse,m,2002,146.6060028076172
pse,f,2002,29.898000717163086
pse,mf,2003,221.29800415039062
pse,m,2003,178.16600036621094
pse,f,2003,43.132999420166016
pse,mf,2004,217.55799865722656
pse,m,2004,172.94700622558594
pse,f,2004,44.61000061035156
pse,mf,2005,229.33599853515625
pse,m,2005,184.44000244140625
pse,f,2005,44.895999908447266
pse,mf,2006,240.60699462890625
pse,m,2006,187.35800170898438
pse,f,2006,53.249000549316406
pse,mf,2007,240.72999572753906
pse,m,2007,180.46099853515625
pse,f,2007,60.26900100708008
pse,mf,2008,196.79600524902344
pse,m,2008,150.531005859375
pse,f,2008,46.263999938964844
pse,mf,2009,179.79200744628906
pse,mf,2010,175.5
pse,mf,2011,203.54800415039062
pse,mf,2012,208.43600463867188
pse,mf,2013,226.5290069580078
pse,m,2013,177.66900634765625
pse,f,2013,48.86000061035156
yem,mf,1999,2023.926025390625
yem,m,1999,1263.5279541015625
yem,f,1999,760.3980102539062
yem,mf,2010,1209.135986328125
yem,m,2010,1093.469970703125
yem,f,2010,115.66600036621094
zmb,mf,1980,484.6919860839844
zmb,m,1980,294.8810119628906
zmb,f,1980,189.81199645996094
zmb,mf,1990,1189.405029296875
zmb,m,1990,677.1749877929688
zmb,f,1990,512.22998046875
zmb,mf,1991,1770.9830322265625
zmb,m,1991,860.14599609375
zmb,f,1991,910.8369750976562
zmb,mf,1996,2627.10791015625
zmb,m,1996,1211.760009765625
zmb,f,1996,1415.3480224609375
zmb,mf,1998,2862.06494140625
zmb,m,1998,1371.199951171875
zmb,f,1998,1490.8499755859375
zmb,mf,2000,2286.50390625
zmb,m,2000,1147.6309814453125
zmb,f,2000,1140.282958984375
zmb,mf,2003,2790.0419921875
zmb,mf,2005,3346.5400390625
zmb,mf,2008,3745.376953125
zmb,mf,2010,3512.0
zmb,mf,2012,4347.451171875
zmb,m,2012,1881.0760498046875
zmb,f,2012,2466.375
zwe,mf,1994,2602.169921875
zwe,m,1994,975.52001953125
zwe,f,1994,1626.6700439453125
zwe,mf,1997,2761.487060546875
zwe,m,1997,993.14501953125
zwe,f,1997,1768.33203125
zwe,mf,1999,2811.756103515625
zwe,m,1999,1061.800048828125
zwe,f,1999,1749.9560546875
zwe,mf,2002,2647.802001953125
zwe,m,2002,1079.1590576171875
zwe,f,2002,1568.6429443359375
zwe,mf,2011,4048.092041015625
zwe,m,2011,1780.9029541015625
zwe,f,2011,2267.18798828125
zwe,mf,2012,2982.89111328125
zwe,m,2012,1371.0870361328125
zwe,f,2012,1611.803955078125
