country,sex,year,total_self_employed_workers_thousands
bfa,mf,1994,4442.93212890625
bfa,m,1994,2223.743896484375
bfa,f,1994,2219.18798828125
bfa,mf,2003,4728.65283203125
bfa,m,2003,2291.677001953125
bfa,f,2003,2436.97509765625
bfa,mf,2006,4778.97412109375
bfa,m,2006,2522.903076171875
bfa,f,2006,2256.071044921875
bdi,mf,1998,2457.7880859375
bdi,m,1998,1040.7320556640625
bdi,f,1998,1417.0550537109375
bdi,mf,2004,3158.199951171875
bdi,mf,2005,3265.657958984375
bdi,mf,2006,3376.69091796875
bdi,mf,2007,3464.882080078125
bdi,mf,2008,2806.075927734375
bdi,m,2008,1306.7659912109375
bdi,f,2008,1499.31005859375
bdi,mf,2009,2903.5400390625
bdi,mf,2010,2973.22607421875
khm,mf,2000,4465.875
khm,m,2000,2060.179931640625
khm,f,2000,2405.696044921875
khm,mf,2001,5223.130859375
khm,m,2001,2438.72998046875
khm,f,2001,2784.40087890625
khm,mf,2004,5700.06591796875
khm,mf,2008,5754.328125
khm,m,2008,2698.946044921875
khm,f,2008,3055.382080078125
cmr,mf,1996,3739.60009765625
cmr,m,1996,1727.800048828125
cmr,f,1996,2011.9000244140625
cmr,mf,2001,4500.0
cmr,m,2001,1963.0
cmr,f,2001,2537.0
cmr,mf,2010,6804.3388671875
cmr,m,2010,3174.780029296875
cmr,f,2010,3629.56103515625
can,mf,1980,1003.5999755859375
can,m,1980,658.0
can,f,1980,345.6000061035156
can,mf,1981,1022.2999877929688
can,m,1981,674.2000122070312
can,f,1981,348.1000061035156
can,mf,1982,1053.199951171875
can,m,1982,692.4000244140625
can,f,1982,360.79998779296875
can,mf,1983,1095.0
can,m,1983,716.0999755859375
can,f,1983,378.8999938964844
can,mf,1984,1130.4000244140625
can,m,1984,729.7999877929688
can,f,1984,400.70001220703125
can,mf,1985,1239.300048828125
can,m,1985,791.4000244140625
can,f,1985,447.8999938964844
can,mf,1986,1175.800048828125
can,m,1986,763.7999877929688
can,f,1986,412.1000061035156
can,mf,1987,1180.300048828125
can,m,1987,762.0999755859375
can,f,1987,418.29998779296875
can,mf,1988,1206.0
can,m,1988,770.0
can,f,1988,436.0
can,mf,1989,1219.9000244140625
can,m,1989,775.5
can,f,1989,444.5
can,mf,1990,1239.800048828125
can,m,1990,787.0
can,f,1990,452.79998779296875
can,mf,1991,1262.199951171875
can,m,1991,807.7999877929688
can,f,1991,454.3999938964844
can,mf,1992,1289.5999755859375
can,m,1992,809.0999755859375
can,f,1992,480.5
can,mf,1993,1363.9000244140625
can,m,1993,843.0999755859375
can,f,1993,520.9000244140625
can,mf,1994,1403.0
can,m,1994,857.5
can,f,1994,545.5
can,mf,1995,1406.199951171875
can,m,1995,856.2000122070312
can,f,1995,550.0
can,mf,1996,1489.9000244140625
can,m,1996,896.5999755859375
can,f,1996,593.4000244140625
can,mf,1997,1562.300048828125
can,m,1997,929.9000244140625
can,f,1997,632.4000244140625
can,mf,1998,1652.4000244140625
can,m,1998,982.0999755859375
can,f,1998,670.2999877929688
can,mf,1999,1628.0
can,m,1999,974.4000244140625
can,f,1999,653.5999755859375
can,mf,2000,1566.300048828125
can,m,2000,938.4000244140625
can,f,2000,627.9000244140625
can,mf,2001,1477.4000244140625
can,m,2001,898.4000244140625
can,f,2001,579.0999755859375
can,mf,2002,1500.699951171875
can,m,2002,889.7999877929688
can,f,2002,610.7999877929688
can,mf,2003,1539.4000244140625
can,m,2003,921.0999755859375
can,f,2003,618.2000122070312
can,mf,2004,1509.4000244140625
can,m,2004,914.2999877929688
can,f,2004,595.0999755859375
can,mf,2005,1521.800048828125
can,m,2005,907.0
can,f,2005,614.7000122070312
can,mf,2006,1506.300048828125
can,m,2006,894.2000122070312
can,f,2006,612.0999755859375
can,mf,2007,1560.800048828125
can,m,2007,922.5
can,f,2007,638.2000122070312
can,mf,2008,1565.9000244140625
can,m,2008,927.7999877929688
can,f,2008,638.0999755859375
can,mf,2009,1594.9000244140625
can,m,2009,922.2000122070312
can,f,2009,672.7000122070312
can,mf,2010,1574.5
can,m,2010,912.4000244140625
can,f,2010,662.0
can,mf,2011,1555.300048828125
can,m,2011,900.7000122070312
can,f,2011,654.5999755859375
can,mf,2012,1550.199951171875
can,m,2012,888.2999877929688
can,f,2012,661.9000244140625
can,mf,2013,1562.199951171875
can,m,2013,876.9000244140625
can,f,2013,685.2999877929688
can,mf,2014,1558.9000244140625
can,m,2014,877.2000122070312
can,f,2014,681.5999755859375
cpv,mf,2000,59.74700164794922
cpv,m,2000,30.077999114990234
cpv,f,2000,29.66900062561035
cym,mf,2006,3.5829999446868896
cym,m,2006,2.494999885559082
cym,f,2006,1.0880000591278076
cym,mf,2007,2.671999931335449
cym,m,2007,1.878000020980835
cym,f,2007,0.7940000295639038
cym,mf,2008,3.246000051498413
cym,m,2008,2.4040000438690186
cym,f,2008,0.8410000205039978
cym,mf,2011,2.7699999809265137
cym,m,2011,1.940000057220459
cym,f,2011,0.8309999704360962
cym,mf,2012,2.9600000381469727
cym,m,2012,2.0950000286102295
cym,f,2012,0.8659999966621399
cym,mf,2013,3.071000099182129
cym,m,2013,2.1619999408721924
cym,f,2013,0.9089999794960022
tcd,mf,1993,2020.3050537109375
tcd,m,1993,999.1500244140625
tcd,f,1993,1021.156982421875
chl,mf,1990,1110.56005859375
chl,m,1990,826.0999755859375
chl,f,1990,284.4599914550781
chl,mf,1991,1271.300048828125
chl,mf,1992,1220.9200439453125
chl,m,1992,902.030029296875
chl,f,1992,318.8800048828125
chl,mf,1993,1385.699951171875
chl,mf,1994,1258.8800048828125
chl,m,1994,915.02001953125
chl,f,1994,343.8500061035156
chl,mf,1995,1427.5999755859375
chl,mf,1996,1498.0009765625
chl,m,1996,1107.2650146484375
chl,f,1996,390.7380065917969
chl,mf,1997,1539.0489501953125
chl,m,1997,1123.2679443359375
chl,f,1997,415.781005859375
chl,mf,1998,1582.7259521484375
chl,m,1998,1143.458984375
chl,f,1998,439.2659912109375
chl,mf,1999,1600.06396484375
chl,m,1999,1168.875
chl,f,1999,431.1889953613281
chl,mf,2000,1584.574951171875
chl,m,2000,1156.9560546875
chl,f,2000,427.6189880371094
chl,mf,2001,1609.7320556640625
chl,m,2001,1180.177001953125
chl,f,2001,429.5539855957031
chl,mf,2002,1630.81298828125
chl,m,2002,1200.4449462890625
chl,f,2002,430.36700439453125
chl,mf,2003,1747.7989501953125
chl,m,2003,1265.5460205078125
chl,f,2003,482.25299072265625
chl,mf,2004,1751.5379638671875
chl,m,2004,1237.2969970703125
chl,f,2004,514.2410278320312
chl,mf,2005,1769.85302734375
chl,m,2005,1248.2989501953125
chl,f,2005,521.5549926757812
chl,mf,2006,1786.5460205078125
chl,m,2006,1233.56103515625
chl,f,2006,552.9849853515625
chl,mf,2007,1809.0460205078125
chl,m,2007,1234.2060546875
chl,f,2007,574.8400268554688
chl,mf,2008,1783.116943359375
chl,m,2008,1191.5150146484375
chl,f,2008,591.6019897460938
chl,mf,2009,1824.35205078125
chl,m,2009,1206.093017578125
chl,f,2009,618.2579956054688
chl,mf,2010,1888.926025390625
chl,m,2010,1198.822021484375
chl,f,2010,690.10400390625
chl,mf,2011,1974.9090576171875
chl,m,2011,1204.4000244140625
chl,f,2011,770.5079956054688
col,mf,1992,1614.300048828125
col,m,1992,1021.7999877929688
col,f,1992,592.4000244140625
col,mf,1993,1670.5
col,m,1993,1070.9000244140625
col,f,1993,599.5
col,mf,1994,1637.800048828125
col,m,1994,1062.699951171875
col,f,1994,575.0999755859375
col,mf,1995,1846.199951171875
col,m,1995,1182.9000244140625
col,f,1995,663.2000122070312
col,mf,1996,1812.300048828125
col,m,1996,1172.9000244140625
col,f,1996,639.2000122070312
col,mf,1997,1985.199951171875
col,m,1997,1263.199951171875
col,f,1997,722.0
col,mf,1998,2027.800048828125
col,m,1998,1222.4000244140625
col,f,1998,805.4000244140625
col,mf,1999,2177.699951171875
col,m,1999,1305.5
col,f,1999,872.2000122070312
col,mf,2000,7579.2890625
col,m,2000,4833.82177734375
col,f,2000,2745.467041015625
col,mf,2001,8499.595703125
col,m,2001,5387.18017578125
col,f,2001,3112.416015625
col,mf,2002,8477.951171875
col,m,2002,5253.4248046875
col,f,2002,3224.52587890625
col,mf,2003,8604.7587890625
col,m,2003,5346.34521484375
col,f,2003,3258.412109375
col,mf,2004,8831.767578125
col,m,2004,5369.69482421875
col,f,2004,3462.074951171875
col,mf,2005,9011.99609375
col,m,2005,5597.19384765625
col,f,2005,3414.802978515625
col,mf,2006,8961.7314453125
col,m,2006,5446.60791015625
col,f,2006,3515.1220703125
col,mf,2007,8297.2333984375
col,m,2007,5066.47705078125
col,f,2007,3230.757080078125
col,mf,2008,8978.9990234375
col,m,2008,5599.4677734375
col,f,2008,3379.530029296875
col,mf,2009,9686.2509765625
col,m,2009,5891.8759765625
col,f,2009,3794.3740234375
col,mf,2010,10240.0302734375
col,m,2010,6207.56884765625
col,f,2010,4032.458984375
col,mf,2011,10574.669921875
col,m,2011,6316.123046875
col,f,2011,4258.5419921875
col,mf,2012,11109.1201171875
col,m,2012,6456.2431640625
col,f,2012,4652.880859375
col,mf,2013,11042.73046875
col,m,2013,6504.5791015625
col,f,2013,4538.14990234375
cog,mf,2005,906.8619995117188
cog,m,2005,358.3299865722656
cog,f,2005,548.531005859375
cok,mf,2011,1.0789999961853027
cok,m,2011,0.6880000233650208
cok,f,2011,0.39100000262260437
cri,mf,1980,190.61000061035156
cri,mf,1981,196.16000366210938
cri,mf,1982,211.8300018310547
cri,mf,1983,208.72999572753906
cri,mf,1984,200.66000366210938
cri,mf,1985,223.66000366210938
cri,mf,1986,225.74000549316406
cri,mf,1987,273.6000061035156
cri,m,1987,224.8000030517578
cri,f,1987,48.599998474121094
cri,mf,1988,278.5
cri,m,1988,223.1999969482422
cri,f,1988,55.20000076293945
cri,mf,1989,289.1000061035156
cri,m,1989,230.10000610351562
cri,f,1989,59.0
cri,mf,1990,304.70001220703125
cri,m,1990,240.6999969482422
cri,f,1990,63.900001525878906
cri,mf,1991,305.6000061035156
cri,m,1991,231.3000030517578
cri,f,1991,74.30000305175781
cri,mf,1992,292.79998779296875
cri,m,1992,227.0
cri,f,1992,65.80000305175781
cri,mf,1993,308.1000061035156
cri,m,1993,230.8000030517578
cri,f,1993,77.30000305175781
cri,mf,1994,320.1000061035156
cri,m,1994,240.1999969482422
cri,f,1994,79.9000015258789
cri,mf,1995,334.29998779296875
cri,m,1995,249.0
cri,f,1995,85.30000305175781
cri,mf,1996,329.5
cri,m,1996,254.3000030517578
cri,f,1996,75.19999694824219
cri,mf,1997,369.20001220703125
cri,m,1997,272.1000061035156
cri,f,1997,97.19999694824219
cri,mf,1998,377.70001220703125
cri,m,1998,277.79998779296875
cri,f,1998,100.0
cri,mf,1999,377.6000061035156
cri,m,1999,270.8999938964844
cri,f,1999,106.5
cri,mf,2000,385.6000061035156
cri,m,2000,288.20001220703125
cri,f,2000,97.30000305175781
cri,mf,2001,484.0
cri,m,2001,329.1000061035156
cri,f,2001,154.89999389648438
cri,mf,2002,502.8999938964844
cri,mf,2003,500.79998779296875
cri,m,2003,335.6000061035156
cri,f,2003,165.3000030517578
cri,mf,2004,516.5999755859375
cri,m,2004,352.0
cri,f,2004,164.60000610351562
cri,mf,2005,508.1000061035156
cri,m,2005,340.6000061035156
cri,f,2005,167.3000030517578
cri,mf,2006,536.2000122070312
cri,m,2006,363.70001220703125
cri,f,2006,172.6999969482422
cri,mf,2007,519.0999755859375
cri,m,2007,351.20001220703125
cri,f,2007,167.8000030517578
cri,mf,2008,531.0999755859375
cri,m,2008,352.0
cri,f,2008,179.10000610351562
cri,mf,2009,534.2059936523438
cri,m,2009,350.99798583984375
cri,f,2009,183.20799255371094
cri,mf,2010,454.5190124511719
cri,m,2010,310.0509948730469
cri,f,2010,144.46800231933594
cri,mf,2011,477.4630126953125
cri,m,2011,318.11199951171875
cri,f,2011,159.3509979248047
cri,mf,2012,481.10198974609375
cri,m,2012,327.3219909667969
cri,f,2012,153.77999877929688
cri,mf,2013,495.2950134277344
cri,m,2013,327.0820007324219
cri,f,2013,168.21299743652344
civ,mf,2002,4612.93212890625
civ,m,2002,2376.60205078125
civ,f,2002,2236.3291015625
civ,mf,2012,7640.4970703125
civ,m,2012,3966.841064453125
civ,f,2012,3673.656005859375
hrv,mf,1996,439.9100036621094
hrv,m,1996,244.85400390625
hrv,f,1996,195.05599975585938
hrv,mf,1997,412.9599914550781
hrv,m,1997,230.625
hrv,f,1997,182.33399963378906
hrv,mf,1998,380.6650085449219
hrv,m,1998,215.58799743652344
hrv,f,1998,165.072998046875
hrv,mf,1999,370.50799560546875
hrv,m,1999,209.78500366210938
hrv,f,1999,160.8249969482422
hrv,mf,2000,370.6000061035156
hrv,m,2000,215.6999969482422
hrv,f,2000,155.10000610351562
hrv,mf,2001,356.3999938964844
hrv,m,2001,220.6999969482422
hrv,f,2001,135.8000030517578
hrv,mf,2002,366.5979919433594
hrv,m,2002,220.718994140625
hrv,f,2002,145.88099670410156
hrv,mf,2003,375.8370056152344
hrv,m,2003,220.48800659179688
hrv,f,2003,155.3489990234375
hrv,mf,2004,381.7980041503906
hrv,m,2004,219.04200744628906
hrv,f,2004,162.75799560546875
hrv,mf,2005,391.5660095214844
hrv,m,2005,219.85499572753906
hrv,f,2005,171.71400451660156
hrv,mf,2006,364.5360107421875
hrv,m,2006,211.9029998779297
hrv,f,2006,152.6320037841797
hrv,mf,2007,360.2929992675781
hrv,m,2007,214.70399475097656
hrv,f,2007,145.58900451660156
hrv,mf,2008,369.6029968261719
hrv,m,2008,219.3520050048828
hrv,f,2008,150.25
hrv,mf,2009,366.4419860839844
hrv,m,2009,214.9080047607422
hrv,f,2009,151.53399658203125
hrv,mf,2010,369.0950012207031
hrv,m,2010,205.76699829101562
hrv,f,2010,163.3280029296875
hrv,mf,2011,353.9460144042969
hrv,m,2011,200.41000366210938
hrv,f,2011,153.53599548339844
hrv,mf,2012,309.2770080566406
hrv,m,2012,180.906005859375
hrv,f,2012,128.3679962158203
hrv,mf,2013,275.50799560546875
hrv,m,2013,166.8459930419922
hrv,f,2013,108.66200256347656
hrv,mf,2014,244.48899841308594
hrv,m,2014,155.9219970703125
hrv,f,2014,88.56700134277344
cub,mf,1995,669.9000244140625
cub,m,1995,549.7000122070312
cub,f,1995,120.0999984741211
cub,mf,1996,660.5999755859375
cub,m,1996,549.7000122070312
cub,f,1996,111.0
cub,mf,1997,695.7000122070312
cub,m,1997,579.0
cub,f,1997,116.5
cub,mf,1998,740.2000122070312
cub,m,1998,617.0
cub,f,1998,123.19999694824219
cub,mf,1999,807.0999755859375
cub,m,1999,672.5999755859375
cub,f,1999,134.60000610351562
cub,mf,2000,831.0
cub,m,2000,698.0
cub,f,2000,133.0
cub,mf,2001,895.4000244140625
cub,m,2001,758.2000122070312
cub,f,2001,137.1999969482422
cub,mf,2002,902.7999877929688
cub,m,2002,767.2999877929688
cub,f,2002,135.3000030517578
cub,mf,2003,933.0
cub,m,2003,788.0
cub,f,2003,145.0
cub,mf,2004,939.0
cub,m,2004,796.7999877929688
cub,f,2004,142.1999969482422
cub,mf,2005,927.0
cub,m,2005,785.7999877929688
cub,f,2005,141.1999969482422
cub,mf,2006,856.2000122070312
cub,m,2006,714.4000244140625
cub,f,2006,141.8000030517578
cub,mf,2007,821.7999877929688
cub,m,2007,701.7000122070312
cub,f,2007,120.0999984741211
cub,mf,2008,827.2999877929688
cub,m,2008,702.7999877929688
cub,f,2008,124.5
cub,mf,2009,822.9000244140625
cub,m,2009,704.5
cub,f,2009,118.4000015258789
cub,mf,2010,806.4000244140625
cub,m,2010,693.0999755859375
cub,f,2010,113.30000305175781
cub,mf,2011,1137.199951171875
cub,m,2011,930.0999755859375
cub,f,2011,207.10000610351562
cyp,mf,1999,65.69599914550781
cyp,m,1999,48.04199981689453
cyp,f,1999,17.652999877929688
cyp,mf,2000,71.20999908447266
cyp,m,2000,51.108001708984375
cyp,f,2000,20.101999282836914
cyp,mf,2001,73.23600006103516
cyp,m,2001,51.946998596191406
cyp,f,2001,21.288000106811523
cyp,mf,2002,72.63800048828125
cyp,m,2002,50.63399887084961
cyp,f,2002,22.003000259399414
cyp,mf,2003,77.46399688720703
cyp,m,2003,54.62900161743164
cyp,f,2003,22.834999084472656
cyp,mf,2004,79.69599914550781
cyp,m,2004,56.595001220703125
cyp,f,2004,23.101999282836914
cyp,mf,2005,80.822998046875
cyp,m,2005,56.617000579833984
cyp,f,2005,24.20599937438965
cyp,mf,2006,76.7770004272461
cyp,m,2006,53.5
cyp,f,2006,23.277000427246094
cyp,mf,2007,76.89299774169922
cyp,m,2007,54.70399856567383
cyp,f,2007,22.190000534057617
cyp,mf,2008,76.36299896240234
cyp,m,2008,54.39500045776367
cyp,f,2008,21.968000411987305
cyp,mf,2009,75.7300033569336
cyp,m,2009,50.70899963378906
cyp,f,2009,25.023000717163086
cyp,mf,2010,73.33699798583984
cyp,m,2010,49.11199951171875
cyp,f,2010,24.225000381469727
cyp,mf,2011,71.46900177001953
cyp,m,2011,48.63399887084961
cyp,f,2011,22.834999084472656
cyp,mf,2012,63.9630012512207
cyp,m,2012,43.75699996948242
cyp,f,2012,20.204999923706055
cyp,mf,2013,64.1050033569336
cyp,m,2013,44.005001068115234
cyp,f,2013,20.099000930786133
cyp,mf,2014,65.20600128173828
cyp,m,2014,43.02000045776367
cyp,f,2014,22.18600082397461
cze,mf,1993,635.0
cze,m,1993,426.0
cze,f,1993,209.0
cze,mf,1994,649.0
cze,m,1994,448.0
cze,f,1994,202.0
cze,mf,1995,688.0
cze,m,1995,472.0
cze,f,1995,217.0
cze,mf,1996,693.0
cze,m,1996,483.0
cze,f,1996,210.0
cze,mf,1997,597.1439819335938
cze,m,1997,425.17999267578125
cze,f,1997,171.96400451660156
cze,mf,1998,649.2899780273438
cze,m,1998,458.83599853515625
cze,f,1998,190.45399475097656
cze,mf,1999,682.9530029296875
cze,m,1999,482.3030090332031
cze,f,1999,200.6510009765625
cze,mf,2000,701.3569946289062
cze,m,2000,497.14599609375
cze,f,2000,204.2100067138672
cze,mf,2001,715.8759765625
cze,m,2001,503.0950012207031
cze,f,2001,212.78199768066406
cze,mf,2002,751.3720092773438
cze,m,2002,534.8369750976562
cze,f,2002,216.53500366210938
cze,mf,2003,818.6849975585938
cze,m,2003,578.3070068359375
cze,f,2003,240.37899780273438
cze,mf,2004,792.9979858398438
cze,m,2004,566.8989868164062
cze,f,2004,226.0989990234375
cze,mf,2005,763.177001953125
cze,m,2005,548.9619750976562
cze,f,2005,214.21499633789062
cze,mf,2006,779.156005859375
cze,m,2006,552.6220092773438
cze,f,2006,226.53399658203125
cze,mf,2007,795.9910278320312
cze,m,2007,572.7210083007812
cze,f,2007,223.2689971923828
cze,mf,2008,806.4879760742188
cze,m,2008,579.2990112304688
cze,f,2008,227.18899536132812
cze,mf,2009,827.3090209960938
cze,m,2009,586.802978515625
cze,f,2009,240.50599670410156
cze,mf,2010,865.8909912109375
cze,m,2010,612.0419921875
cze,f,2010,253.85000610351562
cze,mf,2011,879.5239868164062
cze,m,2011,609.5330200195312
cze,f,2011,269.99200439453125
cze,mf,2012,900.4600219726562
cze,m,2012,616.6950073242188
cze,f,2012,283.7659912109375
cze,mf,2013,881.9039916992188
cze,m,2013,592.1669921875
cze,f,2013,289.73699951171875
cze,mf,2014,895.031982421875
cze,m,2014,617.8699951171875
cze,f,2014,277.1619873046875
dnk,mf,1981,346.0
dnk,mf,1984,318.3529968261719
dnk,m,1984,215.6510009765625
dnk,f,1984,102.70099639892578
dnk,mf,1985,312.97900390625
dnk,m,1985,215.44700622558594
dnk,f,1985,97.53299713134766
dnk,mf,1986,305.4259948730469
dnk,m,1986,208.1479949951172
dnk,f,1986,97.27799987792969
dnk,mf,1987,301.6390075683594
dnk,m,1987,207.97799682617188
dnk,f,1987,93.66200256347656
dnk,mf,1988,293.49798583984375
dnk,m,1988,207.83799743652344
dnk,f,1988,85.66000366210938
dnk,mf,1989,291.20098876953125
dnk,m,1989,207.927001953125
dnk,f,1989,83.2750015258789
dnk,mf,1990,302.8900146484375
dnk,m,1990,215.18099975585938
dnk,f,1990,87.70899963378906
dnk,mf,1991,285.343994140625
dnk,m,1991,199.125
dnk,f,1991,86.21900177001953
dnk,mf,1992,283.0889892578125
dnk,m,1992,195.26199340820312
dnk,f,1992,87.82599639892578
dnk,mf,1993,276.04400634765625
dnk,m,1993,191.93699645996094
dnk,f,1993,84.10800170898438
dnk,mf,1994,249.22900390625
dnk,m,1994,168.20899963378906
dnk,f,1994,81.0199966430664
dnk,mf,1995,248.18899536132812
dnk,m,1995,175.75999450683594
dnk,f,1995,72.4280014038086
dnk,mf,1996,244.6750030517578
dnk,m,1996,173.1510009765625
dnk,f,1996,71.52300262451172
dnk,mf,1997,252.3820037841797
dnk,m,1997,180.5189971923828
dnk,f,1997,71.86299896240234
dnk,mf,1998,259.7760009765625
dnk,m,1998,181.9510040283203
dnk,f,1998,77.8239974975586
dnk,mf,1999,251.37899780273438
dnk,m,1999,176.9340057373047
dnk,f,1999,74.44499969482422
dnk,mf,2000,247.6790008544922
dnk,m,2000,175.156005859375
dnk,f,2000,72.52300262451172
dnk,mf,2001,241.26199340820312
dnk,m,2001,182.0970001220703
dnk,f,2001,59.16699981689453
dnk,mf,2002,243.1529998779297
dnk,m,2002,176.8520050048828
dnk,f,2002,66.30000305175781
dnk,mf,2003,246.99899291992188
dnk,m,2003,175.14300537109375
dnk,f,2003,71.85600280761719
dnk,mf,2004,240.50599670410156
dnk,m,2004,174.79600524902344
dnk,f,2004,65.70999908447266
dnk,mf,2005,244.51499938964844
dnk,m,2005,175.2760009765625
dnk,f,2005,69.23999786376953
dnk,mf,2006,254.0229949951172
dnk,m,2006,178.2050018310547
dnk,f,2006,75.81600189208984
dnk,mf,2007,252.6649932861328
dnk,m,2007,182.97000122070312
dnk,f,2007,69.69400024414062
dnk,mf,2008,252.33900451660156
dnk,m,2008,185.80099487304688
dnk,f,2008,66.53800201416016
dnk,mf,2009,258.9440002441406
dnk,m,2009,187.67100524902344
dnk,f,2009,71.27200317382812
dnk,mf,2010,246.3560028076172
dnk,m,2010,174.15499877929688
dnk,f,2010,72.1989974975586
dnk,mf,2011,246.28799438476562
dnk,m,2011,176.4810028076172
dnk,f,2011,69.80799865722656
dnk,mf,2012,245.3350067138672
dnk,m,2012,174.43099975585938
dnk,f,2012,70.90499877929688
dnk,mf,2013,241.9969940185547
dnk,m,2013,170.6320037841797
dnk,f,2013,71.36399841308594
dnk,mf,2014,240.92100524902344
dnk,m,2014,170.11099243164062
dnk,f,2014,70.80999755859375
dji,mf,1996,19.08099937438965
dji,m,1996,8.111000061035156
dji,f,1996,10.970000267028809
dma,mf,1991,8.65999984741211
dma,m,1991,6.360000133514404
dma,f,1991,2.2899999618530273
dma,mf,1997,8.680000305175781
dma,m,1997,5.460000038146973
dma,f,1997,3.2200000286102295
dma,mf,1999,11.350000381469727
dma,m,1999,7.710000038146973
dma,f,1999,3.640000104904175
dma,mf,2001,7.670000076293945
dma,m,2001,5.329999923706055
dma,f,2001,2.3299999237060547
dom,mf,1991,958.4000244140625
dom,m,1991,758.4000244140625
dom,f,1991,199.89999389648438
dom,mf,1992,1065.4000244140625
dom,m,1992,798.2999877929688
dom,f,1992,267.20001220703125
dom,mf,1993,1021.7000122070312
dom,m,1993,783.0999755859375
dom,f,1993,238.60000610351562
dom,mf,1994,954.7000122070312
dom,m,1994,730.7000122070312
dom,f,1994,224.0
dom,mf,1995,1000.7999877929688
dom,m,1995,773.4000244140625
dom,f,1995,227.39999389648438
dom,mf,1996,1133.0999755859375
dom,m,1996,894.7000122070312
dom,f,1996,238.60000610351562
