country,sex,year,contributing_family_workers_d
rou,m,2014,6.300000190734863
rou,f,2014,18.299999237060547
rus,mf,1992,0.10000000149011612
rus,m,1992,0.10000000149011612
rus,f,1992,0.10000000149011612
rus,mf,1993,0.10000000149011612
rus,m,1993,0.10000000149011612
rus,f,1993,0.10000000149011612
rus,mf,1994,0.10000000149011612
rus,m,1994,0.10000000149011612
rus,f,1994,0.10000000149011612
rus,mf,1995,0.20000000298023224
rus,m,1995,0.10000000149011612
rus,f,1995,0.20000000298023224
rus,mf,1996,0.20000000298023224
rus,m,1996,0.20000000298023224
rus,f,1996,0.10000000149011612
rus,mf,1997,0.10000000149011612
rus,m,1997,0.10000000149011612
rus,f,1997,0.10000000149011612
rus,mf,1998,0.10000000149011612
rus,m,1998,0.10000000149011612
rus,f,1998,0.10000000149011612
rus,mf,1999,0.20000000298023224
rus,m,1999,0.20000000298023224
rus,f,1999,0.10000000149011612
rus,mf,2000,0.10000000149011612
rus,m,2000,0.20000000298023224
rus,f,2000,0.10000000149011612
rus,mf,2001,0.10000000149011612
rus,m,2001,0.10000000149011612
rus,f,2001,0.10000000149011612
rus,mf,2002,0.10000000149011612
rus,m,2002,0.10000000149011612
rus,f,2002,0.10000000149011612
rus,mf,2003,0.10000000149011612
rus,m,2003,0.10000000149011612
rus,f,2003,0.10000000149011612
rus,mf,2004,0.10000000149011612
rus,m,2004,0.10000000149011612
rus,f,2004,0.10000000149011612
rus,mf,2005,0.10000000149011612
rus,m,2005,0.10000000149011612
rus,f,2005,0.10000000149011612
rus,mf,2006,0.10000000149011612
rus,m,2006,0.10000000149011612
rus,f,2006,0.10000000149011612
rus,mf,2007,0.10000000149011612
rus,m,2007,0.10000000149011612
rus,f,2007,0.10000000149011612
rus,mf,2008,0.10000000149011612
rus,m,2008,0.10000000149011612
rus,f,2008,0.10000000149011612
rus,mf,2009,0.30000001192092896
rus,m,2009,0.30000001192092896
rus,f,2009,0.30000001192092896
rus,mf,2010,0.4000000059604645
rus,m,2010,0.5
rus,f,2010,0.4000000059604645
rus,mf,2011,0.30000001192092896
rus,m,2011,0.30000001192092896
rus,f,2011,0.30000001192092896
rus,mf,2012,0.4000000059604645
rus,m,2012,0.4000000059604645
rus,f,2012,0.4000000059604645
rus,mf,2013,0.4000000059604645
rus,m,2013,0.4000000059604645
rus,f,2013,0.4000000059604645
rwa,mf,1996,31.200000762939453
rwa,m,1996,32.70000076293945
rwa,f,1996,30.0
rwa,mf,2002,15.0
rwa,m,2002,9.800000190734863
rwa,f,2002,19.100000381469727
rwa,mf,2012,9.300000190734863
rwa,m,2012,5.900000095367432
rwa,f,2012,12.399999618530273
kna,mf,1991,0.8999999761581421
kna,m,1991,0.699999988079071
kna,f,1991,1.2999999523162842
kna,mf,2001,0.6000000238418579
kna,m,2001,0.5
kna,f,2001,0.800000011920929
lca,mf,1993,2.799999952316284
lca,m,1993,1.7000000476837158
lca,f,1993,4.099999904632568
lca,mf,1994,1.7999999523162842
lca,m,1994,1.2000000476837158
lca,f,1994,2.5999999046325684
lca,mf,1995,1.7999999523162842
lca,m,1995,0.8999999761581421
lca,f,1995,3.0
lca,mf,1996,2.0
lca,m,1996,1.7999999523162842
lca,f,1996,2.200000047683716
lca,mf,1997,1.7999999523162842
lca,m,1997,1.5
lca,f,1997,2.200000047683716
lca,mf,1998,1.100000023841858
lca,m,1998,1.0
lca,f,1998,1.100000023841858
lca,mf,1999,1.100000023841858
lca,m,1999,0.6000000238418579
lca,f,1999,1.600000023841858
lca,mf,2000,0.8999999761581421
lca,m,2000,0.5
lca,f,2000,1.399999976158142
vct,mf,1980,1.2000000476837158
vct,m,1980,1.2999999523162842
vct,f,1980,1.0
vct,mf,1991,2.299999952316284
vct,m,1991,2.0
vct,f,1991,2.700000047683716
vct,mf,2001,0.8999999761581421
vct,mf,2008,0.5
vct,m,2008,0.5
vct,f,2008,0.5
wsm,mf,2001,46.5
wsm,m,2001,51.20000076293945
wsm,f,2001,35.70000076293945
wsm,mf,2008,36.099998474121094
wsm,m,2008,45.20000076293945
wsm,f,2008,4.300000190734863
wsm,mf,2012,1.5
wsm,m,2012,0.800000011920929
wsm,f,2012,2.799999952316284
smr,mf,1995,0.30000001192092896
smr,m,1995,0.20000000298023224
smr,f,1995,0.6000000238418579
smr,mf,1996,0.30000001192092896
smr,m,1996,0.20000000298023224
smr,f,1996,0.5
smr,mf,1997,0.20000000298023224
smr,m,1997,0.10000000149011612
smr,f,1997,0.30000001192092896
smr,mf,1998,0.20000000298023224
smr,m,1998,0.10000000149011612
smr,f,1998,0.30000001192092896
smr,mf,1999,0.20000000298023224
smr,m,1999,0.10000000149011612
smr,f,1999,0.30000001192092896
smr,mf,2001,0.0
smr,m,2001,0.0
smr,f,2001,0.0
smr,mf,2002,0.0
smr,m,2002,0.0
smr,f,2002,0.0
smr,mf,2003,0.0
smr,m,2003,0.0
smr,f,2003,0.0
smr,mf,2004,0.0
smr,m,2004,0.0
smr,f,2004,0.0
smr,mf,2005,0.0
smr,m,2005,0.0
smr,f,2005,0.0
smr,mf,2006,0.0
smr,m,2006,0.0
smr,f,2006,0.0
smr,mf,2007,0.0
smr,m,2007,0.0
smr,f,2007,0.0
smr,mf,2008,0.0
smr,m,2008,0.0
smr,f,2008,0.0
stp,mf,1991,0.800000011920929
stp,m,1991,0.800000011920929
stp,f,1991,0.699999988079071
sau,mf,1992,0.30000001192092896
sau,m,1992,0.4000000059604645
sau,f,1992,0.30000001192092896
sen,mf,1991,28.5
sen,m,1991,25.299999237060547
sen,f,1991,32.400001525878906
sen,mf,2001,24.0
sen,m,2001,23.5
sen,f,2001,24.700000762939453
sen,mf,2011,23.299999237060547
sen,m,2011,18.200000762939453
sen,f,2011,30.100000381469727
srb,mf,2004,7.199999809265137
srb,m,2004,3.4000000953674316
srb,f,2004,12.699999809265137
srb,mf,2005,8.0
srb,m,2005,4.099999904632568
srb,f,2005,13.899999618530273
srb,mf,2006,6.900000095367432
srb,m,2006,3.5999999046325684
srb,f,2006,11.600000381469727
srb,mf,2007,6.800000190734863
srb,m,2007,3.0999999046325684
srb,f,2007,11.899999618530273
srb,mf,2008,9.0
srb,m,2008,4.099999904632568
srb,f,2008,15.600000381469727
srb,mf,2009,8.800000190734863
srb,m,2009,4.599999904632568
srb,f,2009,14.300000190734863
srb,mf,2010,8.0
srb,m,2010,4.300000190734863
srb,f,2010,13.100000381469727
srb,mf,2011,7.900000095367432
srb,m,2011,4.5
srb,f,2011,12.699999809265137
srb,mf,2012,7.5
srb,m,2012,4.199999809265137
srb,f,2012,12.199999809265137
srb,mf,2013,7.699999809265137
srb,m,2013,3.799999952316284
srb,f,2013,13.0
syc,mf,2011,0.20000000298023224
syc,m,2011,0.20000000298023224
syc,f,2011,0.20000000298023224
sle,mf,2004,18.100000381469727
sle,m,2004,14.800000190734863
sle,f,2004,21.600000381469727
sgp,mf,1986,1.899999976158142
sgp,m,1986,0.8999999761581421
sgp,f,1986,3.5999999046325684
sgp,mf,1987,2.200000047683716
sgp,m,1987,1.2000000476837158
sgp,f,1987,3.9000000953674316
sgp,mf,1988,1.7000000476837158
sgp,m,1988,0.699999988079071
sgp,f,1988,3.299999952316284
sgp,mf,1989,1.399999976158142
sgp,m,1989,0.5
sgp,f,1989,2.799999952316284
sgp,mf,1991,1.2000000476837158
sgp,m,1991,0.4000000059604645
sgp,f,1991,2.4000000953674316
sgp,mf,1992,1.0
sgp,m,1992,0.4000000059604645
sgp,f,1992,2.0999999046325684
sgp,mf,1993,1.0
sgp,m,1993,0.30000001192092896
sgp,f,1993,2.0999999046325684
sgp,mf,1994,1.2000000476837158
sgp,m,1994,0.4000000059604645
sgp,f,1994,2.5
sgp,mf,1996,1.2999999523162842
sgp,m,1996,0.5
sgp,f,1996,2.4000000953674316
sgp,mf,1997,1.100000023841858
sgp,m,1997,0.30000001192092896
sgp,f,1997,2.200000047683716
sgp,mf,1998,1.100000023841858
sgp,m,1998,0.4000000059604645
sgp,f,1998,2.0999999046325684
sgp,mf,1999,1.2000000476837158
sgp,m,1999,0.5
sgp,f,1999,2.200000047683716
sgp,mf,2001,1.0
sgp,m,2001,0.4000000059604645
sgp,f,2001,2.0
sgp,mf,2002,0.8999999761581421
sgp,m,2002,0.4000000059604645
sgp,f,2002,1.600000023841858
sgp,mf,2003,0.800000011920929
sgp,m,2003,0.30000001192092896
sgp,f,2003,1.5
sgp,mf,2004,0.800000011920929
sgp,m,2004,0.30000001192092896
sgp,f,2004,1.399999976158142
sgp,mf,2006,0.699999988079071
sgp,m,2006,0.4000000059604645
sgp,f,2006,1.100000023841858
sgp,mf,2007,0.800000011920929
sgp,m,2007,0.4000000059604645
sgp,f,2007,1.2999999523162842
sgp,mf,2008,0.6000000238418579
sgp,m,2008,0.30000001192092896
sgp,f,2008,1.100000023841858
sgp,mf,2009,0.6000000238418579
sgp,m,2009,0.30000001192092896
sgp,f,2009,1.0
sgp,mf,2010,0.6000000238418579
sgp,m,2010,0.4000000059604645
sgp,f,2010,0.800000011920929
sgp,mf,2011,0.699999988079071
sgp,m,2011,0.4000000059604645
sgp,f,2011,1.2000000476837158
sgp,mf,2012,0.6000000238418579
sgp,m,2012,0.4000000059604645
sgp,f,2012,1.0
sgp,mf,2013,0.5
sgp,m,2013,0.30000001192092896
sgp,f,2013,0.800000011920929
svk,mf,1994,0.10000000149011612
svk,m,1994,0.0
svk,f,1994,0.20000000298023224
svk,mf,1995,0.10000000149011612
svk,m,1995,0.0
svk,f,1995,0.20000000298023224
svk,mf,1996,0.10000000149011612
svk,m,1996,0.10000000149011612
svk,f,1996,0.20000000298023224
svk,mf,1997,0.10000000149011612
svk,m,1997,0.10000000149011612
svk,f,1997,0.10000000149011612
svk,mf,1998,0.10000000149011612
svk,m,1998,0.10000000149011612
svk,f,1998,0.0
svk,mf,1999,0.20000000298023224
svk,m,1999,0.10000000149011612
svk,f,1999,0.20000000298023224
svk,mf,2000,0.10000000149011612
svk,m,2000,0.10000000149011612
svk,f,2000,0.20000000298023224
svk,mf,2001,0.20000000298023224
svk,m,2001,0.10000000149011612
svk,f,2001,0.20000000298023224
svk,mf,2002,0.10000000149011612
svk,m,2002,0.0
svk,f,2002,0.20000000298023224
svk,mf,2003,0.10000000149011612
svk,m,2003,0.10000000149011612
svk,f,2003,0.20000000298023224
svk,mf,2004,0.20000000298023224
svk,m,2004,0.10000000149011612
svk,f,2004,0.20000000298023224
svk,mf,2005,0.10000000149011612
svk,m,2005,0.0
svk,f,2005,0.10000000149011612
svk,mf,2006,0.0
svk,m,2006,0.0
svk,f,2006,0.10000000149011612
svk,mf,2007,0.10000000149011612
svk,m,2007,0.10000000149011612
svk,f,2007,0.10000000149011612
svk,mf,2008,0.10000000149011612
svk,m,2008,0.10000000149011612
svk,f,2008,0.20000000298023224
svk,mf,2009,0.10000000149011612
svk,m,2009,0.10000000149011612
svk,f,2009,0.20000000298023224
svk,mf,2010,0.10000000149011612
svk,m,2010,0.10000000149011612
svk,f,2010,0.20000000298023224
svk,mf,2011,0.10000000149011612
svk,m,2011,0.0
svk,f,2011,0.10000000149011612
svk,mf,2012,0.10000000149011612
svk,m,2012,0.0
svk,f,2012,0.10000000149011612
svk,mf,2013,0.10000000149011612
svk,m,2013,0.0
svk,f,2013,0.10000000149011612
svk,mf,2014,0.10000000149011612
svk,m,2014,0.0
svk,f,2014,0.20000000298023224
svn,mf,1993,3.200000047683716
svn,m,1993,2.0
svn,f,1993,4.599999904632568
svn,mf,1994,5.400000095367432
svn,m,1994,3.5
svn,f,1994,7.599999904632568
svn,mf,1995,4.599999904632568
svn,m,1995,3.0
svn,f,1995,6.599999904632568
svn,mf,1996,4.300000190734863
svn,m,1996,3.0999999046325684
svn,f,1996,5.599999904632568
svn,mf,1997,6.800000190734863
svn,m,1997,4.900000095367432
svn,f,1997,8.899999618530273
svn,mf,1998,6.699999809265137
svn,m,1998,5.199999809265137
svn,f,1998,8.399999618530273
svn,mf,1999,5.800000190734863
svn,m,1999,4.400000095367432
svn,f,1999,7.400000095367432
svn,mf,2000,4.900000095367432
svn,m,2000,3.299999952316284
svn,f,2000,6.599999904632568
svn,mf,2001,5.199999809265137
svn,m,2001,3.799999952316284
svn,f,2001,6.900000095367432
svn,mf,2002,4.599999904632568
svn,m,2002,3.200000047683716
svn,f,2002,6.099999904632568
svn,mf,2003,4.199999809265137
svn,m,2003,3.0
svn,f,2003,5.699999809265137
svn,mf,2004,5.5
svn,m,2004,4.199999809265137
svn,f,2004,6.900000095367432
svn,mf,2005,5.0
svn,m,2005,3.4000000953674316
svn,f,2005,6.800000190734863
svn,mf,2006,4.900000095367432
svn,m,2006,3.0
svn,f,2006,7.099999904632568
svn,mf,2007,4.800000190734863
svn,m,2007,3.200000047683716
svn,f,2007,6.699999809265137
svn,mf,2008,4.199999809265137
svn,m,2008,3.200000047683716
svn,f,2008,5.400000095367432
svn,mf,2009,5.5
svn,m,2009,4.300000190734863
svn,f,2009,6.900000095367432
svn,mf,2010,4.900000095367432
svn,m,2010,3.799999952316284
svn,f,2010,6.199999809265137
svn,mf,2011,4.300000190734863
svn,m,2011,3.4000000953674316
svn,f,2011,5.300000190734863
svn,mf,2012,4.0
svn,m,2012,3.0999999046325684
svn,f,2012,5.099999904632568
svn,mf,2013,4.800000190734863
svn,m,2013,3.799999952316284
svn,f,2013,6.0
svn,mf,2014,5.900000095367432
svn,m,2014,4.099999904632568
svn,f,2014,8.0
zaf,mf,2003,0.800000011920929
zaf,m,2003,0.5
zaf,f,2003,1.100000023841858
zaf,mf,2004,0.699999988079071
zaf,m,2004,0.4000000059604645
zaf,f,2004,1.100000023841858
zaf,mf,2007,0.4000000059604645
zaf,m,2007,0.30000001192092896
zaf,f,2007,0.6000000238418579
zaf,mf,2008,0.8999999761581421
zaf,m,2008,0.4000000059604645
zaf,f,2008,1.399999976158142
zaf,mf,2009,0.8999999761581421
zaf,m,2009,0.4000000059604645
zaf,f,2009,1.399999976158142
zaf,mf,2010,0.800000011920929
zaf,m,2010,0.5
zaf,f,2010,1.2000000476837158
zaf,mf,2011,0.800000011920929
zaf,m,2011,0.5
zaf,f,2011,1.2000000476837158
zaf,mf,2012,0.699999988079071
zaf,m,2012,0.4000000059604645
zaf,f,2012,1.100000023841858
zaf,mf,2013,0.6000000238418579
zaf,m,2013,0.4000000059604645
zaf,f,2013,1.0
zaf,mf,2014,0.6000000238418579
zaf,m,2014,0.30000001192092896
zaf,f,2014,0.800000011920929
esp,mf,1980,8.100000381469727
esp,m,1980,3.5
esp,f,1980,19.600000381469727
esp,mf,1981,8.100000381469727
esp,m,1981,3.5999999046325684
esp,f,1981,19.5
esp,mf,1982,7.900000095367432
esp,m,1982,3.700000047683716
esp,f,1982,18.600000381469727
esp,mf,1983,7.699999809265137
esp,m,1983,3.5999999046325684
esp,f,1983,18.0
esp,mf,1984,7.699999809265137
esp,m,1984,3.9000000953674316
esp,f,1984,16.899999618530273
esp,mf,1985,7.300000190734863
esp,m,1985,3.700000047683716
esp,f,1985,16.100000381469727
esp,mf,1986,6.800000190734863
esp,m,1986,3.700000047683716
esp,f,1986,14.399999618530273
esp,mf,1987,6.699999809265137
esp,m,1987,3.9000000953674316
esp,f,1987,13.300000190734863
esp,mf,1988,6.5
esp,m,1988,3.799999952316284
esp,f,1988,12.5
esp,mf,1989,6.0
esp,m,1989,3.4000000953674316
esp,f,1989,11.800000190734863
esp,mf,1990,5.400000095367432
esp,m,1990,3.0
esp,f,1990,10.5
esp,mf,1991,5.0
esp,m,1991,2.799999952316284
esp,f,1991,9.600000381469727
esp,mf,1992,4.5
esp,m,1992,2.5
esp,f,1992,8.600000381469727
esp,mf,1993,4.5
esp,m,1993,2.5
esp,f,1993,8.399999618530273
esp,mf,1994,4.099999904632568
esp,m,1994,2.4000000953674316
esp,f,1994,7.5
esp,mf,1995,3.5999999046325684
esp,m,1995,2.200000047683716
esp,f,1995,6.400000095367432
esp,mf,1996,3.4000000953674316
esp,m,1996,2.0999999046325684
esp,f,1996,5.800000190734863
esp,mf,1997,3.0
esp,m,1997,1.7999999523162842
esp,f,1997,5.199999809265137
esp,mf,1998,2.700000047683716
esp,m,1998,1.7000000476837158
esp,f,1998,4.800000190734863
esp,mf,1999,2.4000000953674316
esp,m,1999,1.399999976158142
esp,f,1999,4.099999904632568
esp,mf,2000,2.0999999046325684
esp,m,2000,1.2000000476837158
esp,f,2000,3.700000047683716
esp,mf,2001,1.899999976158142
esp,m,2001,1.0
esp,f,2001,3.299999952316284
esp,mf,2002,1.7000000476837158
esp,m,2002,1.0
esp,f,2002,2.9000000953674316
esp,mf,2003,1.600000023841858
esp,m,2003,1.0
esp,f,2003,2.700000047683716
esp,mf,2004,1.399999976158142
esp,m,2004,0.800000011920929
esp,f,2004,2.299999952316284
esp,mf,2005,1.600000023841858
esp,m,2005,1.100000023841858
esp,f,2005,2.299999952316284
esp,mf,2006,1.2999999523162842
esp,m,2006,0.8999999761581421
esp,f,2006,1.899999976158142
esp,mf,2007,1.100000023841858
esp,m,2007,0.699999988079071
esp,f,2007,1.600000023841858
esp,mf,2008,1.0
esp,m,2008,0.800000011920929
esp,f,2008,1.399999976158142
esp,mf,2009,0.8999999761581421
esp,m,2009,0.699999988079071
esp,f,2009,1.2000000476837158
esp,mf,2010,0.800000011920929
esp,m,2010,0.699999988079071
esp,f,2010,1.0
esp,mf,2011,0.699999988079071
esp,m,2011,0.6000000238418579
esp,f,2011,1.0
esp,mf,2012,0.699999988079071
esp,m,2012,0.5
esp,f,2012,0.8999999761581421
esp,mf,2013,0.699999988079071
esp,m,2013,0.6000000238418579
esp,f,2013,0.800000011920929
esp,mf,2014,0.6000000238418579
esp,m,2014,0.4000000059604645
esp,f,2014,0.800000011920929
lka,mf,1990,13.800000190734863
lka,mf,1991,10.0
lka,mf,1992,11.199999809265137
lka,mf,1993,10.399999618530273
lka,m,1993,6.699999809265137
lka,f,1993,18.700000762939453
lka,mf,1994,9.800000190734863
lka,m,1994,5.900000095367432
lka,f,1994,18.799999237060547
lka,mf,1995,9.399999618530273
lka,m,1995,5.099999904632568
lka,f,1995,19.100000381469727
lka,mf,1996,10.0
lka,m,1996,6.099999904632568
lka,f,1996,18.899999618530273
lka,mf,1997,9.5
lka,m,1997,5.5
lka,f,1997,18.299999237060547
lka,mf,1998,13.600000381469727
lka,m,1998,6.800000190734863
lka,f,1998,27.0
lka,mf,1999,12.199999809265137
lka,m,1999,6.199999809265137
lka,f,1999,24.799999237060547
lka,mf,2000,13.100000381469727
lka,m,2000,6.5
lka,f,2000,26.5
lka,mf,2001,10.5
lka,m,2001,5.5
lka,f,2001,21.299999237060547
lka,mf,2002,10.699999809265137
lka,m,2002,4.800000190734863
lka,f,2002,23.0
lka,mf,2003,9.899999618530273
lka,m,2003,4.800000190734863
lka,f,2003,21.299999237060547
lka,mf,2004,9.399999618530273
lka,m,2004,4.5
lka,f,2004,19.799999237060547
lka,mf,2005,8.0
lka,m,2005,3.200000047683716
lka,f,2005,18.200000762939453
lka,mf,2006,10.5
lka,m,2006,4.400000095367432
lka,f,2006,21.700000762939453
lka,mf,2007,10.300000190734863
lka,m,2007,4.400000095367432
lka,f,2007,21.700000762939453
lka,mf,2008,10.399999618530273
lka,m,2008,4.300000190734863
lka,f,2008,22.200000762939453
lka,mf,2009,10.600000381469727
lka,m,2009,4.5
lka,f,2009,22.299999237060547
lka,mf,2010,10.399999618530273
lka,m,2010,4.400000095367432
lka,f,2010,22.399999618530273
lka,mf,2011,10.800000190734863
lka,m,2011,4.5
lka,f,2011,23.299999237060547
lka,mf,2012,8.899999618530273
lka,m,2012,3.700000047683716
lka,f,2012,19.399999618530273
lka,mf,2013,10.100000381469727
lka,m,2013,3.5
lka,f,2013,22.700000762939453
sur,mf,1993,1.399999976158142
sur,mf,1994,0.699999988079071
sur,mf,1995,0.8999999761581421
sur,m,1995,0.30000001192092896
sur,f,1995,2.200000047683716
sur,mf,1996,1.899999976158142
sur,m,1996,1.600000023841858
sur,f,1996,2.5999999046325684
sur,mf,1997,1.899999976158142
sur,m,1997,1.0
sur,f,1997,3.799999952316284
sur,mf,1998,1.2000000476837158
sur,m,1998,0.8999999761581421
sur,f,1998,1.600000023841858
sur,mf,2013,1.399999976158142
sur,m,2013,1.100000023841858
sur,f,2013,2.0
swz,mf,1997,1.100000023841858
swz,m,1997,0.800000011920929
swz,f,1997,1.5
swe,mf,1980,0.5
swe,m,1980,0.20000000298023224
swe,f,1980,0.8999999761581421
swe,mf,1981,0.5
swe,m,1981,0.20000000298023224
swe,f,1981,0.800000011920929
swe,mf,1982,0.5
swe,m,1982,0.30000001192092896
swe,f,1982,0.699999988079071
swe,mf,1983,0.4000000059604645
swe,m,1983,0.20000000298023224
swe,f,1983,0.6000000238418579
swe,mf,1984,0.4000000059604645
swe,m,1984,0.20000000298023224
swe,f,1984,0.6000000238418579
swe,mf,1985,0.30000001192092896
swe,m,1985,0.20000000298023224
swe,f,1985,0.4000000059604645
swe,mf,1986,0.20000000298023224
swe,m,1986,0.10000000149011612
swe,f,1986,0.30000001192092896
swe,mf,1987,0.4000000059604645
swe,m,1987,0.20000000298023224
swe,f,1987,0.699999988079071
swe,mf,1988,0.4000000059604645
swe,m,1988,0.20000000298023224
swe,f,1988,0.6000000238418579
swe,mf,1989,0.30000001192092896
swe,m,1989,0.20000000298023224
swe,f,1989,0.5
swe,mf,1990,0.30000001192092896
swe,m,1990,0.20000000298023224
swe,f,1990,0.5
swe,mf,1991,0.30000001192092896
swe,m,1991,0.20000000298023224
swe,f,1991,0.5
swe,mf,1992,0.4000000059604645
swe,m,1992,0.30000001192092896
swe,f,1992,0.5
swe,mf,1993,0.5
swe,m,1993,0.4000000059604645
swe,f,1993,0.6000000238418579
swe,mf,1994,0.5
swe,m,1994,0.4000000059604645
swe,f,1994,0.6000000238418579
swe,mf,1995,0.5
swe,m,1995,0.4000000059604645
swe,f,1995,0.6000000238418579
swe,mf,1996,0.5
swe,m,1996,0.5
swe,f,1996,0.6000000238418579
swe,mf,1997,0.5
swe,m,1997,0.5
swe,f,1997,0.5
swe,mf,1998,0.5
swe,m,1998,0.5
swe,f,1998,0.6000000238418579
swe,mf,1999,0.5
swe,m,1999,0.4000000059604645
swe,f,1999,0.699999988079071
swe,mf,2000,0.5
swe,m,2000,0.699999988079071
swe,f,2000,0.30000001192092896
swe,mf,2001,0.5
swe,m,2001,0.4000000059604645
swe,f,2001,0.5
swe,mf,2002,0.5
swe,m,2002,0.5
swe,f,2002,0.4000000059604645
swe,mf,2003,0.4000000059604645
swe,m,2003,0.5
swe,f,2003,0.4000000059604645
swe,mf,2004,0.4000000059604645
swe,m,2004,0.5
swe,f,2004,0.4000000059604645
swe,mf,2005,0.30000001192092896
swe,m,2005,0.30000001192092896
swe,f,2005,0.30000001192092896
swe,mf,2006,0.30000001192092896
swe,m,2006,0.30000001192092896
swe,f,2006,0.20000000298023224
swe,mf,2007,0.30000001192092896
swe,m,2007,0.30000001192092896
swe,f,2007,0.30000001192092896
swe,mf,2008,0.30000001192092896
swe,m,2008,0.20000000298023224
swe,f,2008,0.30000001192092896
swe,mf,2009,0.20000000298023224
swe,m,2009,0.20000000298023224
swe,f,2009,0.20000000298023224
swe,mf,2010,0.30000001192092896
swe,m,2010,0.30000001192092896
swe,f,2010,0.20000000298023224
swe,mf,2011,0.20000000298023224
swe,m,2011,0.20000000298023224
swe,f,2011,0.20000000298023224
swe,mf,2012,0.20000000298023224
swe,m,2012,0.20000000298023224
swe,f,2012,0.30000001192092896
swe,mf,2013,0.20000000298023224
swe,m,2013,0.20000000298023224
swe,f,2013,0.20000000298023224
swe,mf,2014,0.20000000298023224
swe,m,2014,0.20000000298023224
swe,f,2014,0.20000000298023224
che,mf,1991,3.700000047683716
che,m,1991,1.7000000476837158
che,f,1991,6.400000095367432
che,mf,1992,3.5
che,m,1992,1.600000023841858
che,f,1992,6.099999904632568
che,mf,1993,3.5999999046325684
che,m,1993,1.899999976158142
che,f,1993,5.900000095367432
che,mf,1994,3.5
che,m,1994,1.899999976158142
che,f,1994,5.699999809265137
che,mf,1995,3.200000047683716
che,m,1995,1.7999999523162842
che,f,1995,5.199999809265137
che,mf,1996,3.0999999046325684
che,m,1996,1.899999976158142
che,f,1996,4.599999904632568
che,mf,1997,2.9000000953674316
che,m,1997,1.7000000476837158
che,f,1997,4.5
che,mf,1998,2.9000000953674316
che,m,1998,1.899999976158142
che,f,1998,4.099999904632568
che,mf,1999,2.799999952316284
che,m,1999,1.7999999523162842
che,f,1999,4.099999904632568
che,mf,2000,2.5
che,m,2000,1.7000000476837158
che,f,2000,3.5999999046325684
che,mf,2001,2.5999999046325684
che,m,2001,1.899999976158142
che,f,2001,3.4000000953674316
che,mf,2002,2.5999999046325684
che,m,2002,1.899999976158142
che,f,2002,3.4000000953674316
che,mf,2003,2.4000000953674316
che,m,2003,1.7999999523162842
che,f,2003,3.0999999046325684
che,mf,2004,2.0
che,m,2004,1.399999976158142
che,f,2004,2.799999952316284
che,mf,2005,2.0
che,m,2005,1.2999999523162842
che,f,2005,2.9000000953674316
che,mf,2006,2.200000047683716
che,m,2006,1.399999976158142
che,f,2006,3.200000047683716
che,mf,2007,2.4000000953674316
che,m,2007,1.7000000476837158
che,f,2007,3.200000047683716
che,mf,2008,2.0
che,m,2008,1.5
che,f,2008,2.5999999046325684
che,mf,2009,2.200000047683716
che,m,2009,1.7000000476837158
che,f,2009,2.700000047683716
che,mf,2010,2.0
che,m,2010,1.600000023841858
che,f,2010,2.4000000953674316
che,mf,2011,2.0999999046325684
che,m,2011,1.5
che,f,2011,2.799999952316284
che,mf,2012,2.0
che,m,2012,1.5
che,f,2012,2.700000047683716
che,mf,2013,2.0999999046325684
che,m,2013,1.7000000476837158
che,f,2013,2.5999999046325684
che,mf,2014,2.0
che,m,2014,1.5
che,f,2014,2.5
syr,mf,2001,16.5
syr,m,2001,10.800000190734863
syr,f,2001,44.20000076293945
syr,mf,2006,8.699999809265137
syr,m,2006,7.199999809265137
syr,f,2006,18.799999237060547
syr,mf,2007,8.699999809265137
syr,m,2007,7.199999809265137
syr,f,2007,18.899999618530273
syr,mf,2008,6.300000190734863
syr,m,2008,4.599999904632568
syr,f,2008,16.700000762939453
syr,mf,2009,4.199999809265137
syr,m,2009,3.200000047683716
syr,f,2009,11.399999618530273
syr,mf,2010,3.799999952316284
syr,m,2010,2.4000000953674316
syr,f,2010,1.399999976158142
syr,mf,2011,3.0999999046325684
syr,m,2011,2.0999999046325684
syr,f,2011,1.0
twn,mf,1980,10.699999809265137
twn,mf,1981,10.399999618530273
twn,mf,1982,10.5
twn,mf,1983,11.100000381469727
twn,mf,1984,10.800000190734863
twn,mf,1985,10.800000190734863
twn,mf,1986,10.899999618530273
twn,mf,1987,9.899999618530273
twn,mf,1988,9.5
twn,mf,1989,9.199999809265137
twn,mf,1990,9.0
twn,mf,1991,9.100000381469727
twn,mf,1992,8.899999618530273
twn,mf,1993,8.5
twn,mf,1994,8.600000381469727
twn,mf,1995,8.5
twn,mf,1996,8.399999618530273
twn,mf,1997,8.0
twn,mf,1998,7.699999809265137
twn,mf,1999,7.699999809265137
twn,mf,2000,7.5
twn,mf,2001,7.300000190734863
twn,mf,2002,7.400000095367432
twn,mf,2003,7.300000190734863
twn,mf,2004,7.0
twn,mf,2005,6.699999809265137
twn,mf,2006,6.400000095367432
twn,mf,2007,6.199999809265137
twn,mf,2008,6.0
twn,mf,2009,5.699999809265137
twn,m,2009,2.5
twn,f,2009,9.800000190734863
twn,mf,2010,5.599999904632568
twn,m,2010,2.5
twn,f,2010,9.5
twn,mf,2011,5.400000095367432
twn,mf,2012,5.199999809265137
twn,mf,2013,5.199999809265137
