country,sex,year,wage_salaried_workers_employees_000
rus,m,1996,30717.0
rus,f,1996,28259.0
rus,mf,1997,57194.0
rus,m,1997,29826.0
rus,f,1997,27368.0
rus,mf,1998,55788.0
rus,m,1998,28972.0
rus,f,1998,26816.0
rus,mf,1999,56115.0
rus,m,1999,28976.0
rus,f,1999,27139.0
rus,mf,2000,58512.0
rus,m,2000,30058.0
rus,f,2000,28454.0
rus,mf,2001,59853.0
rus,m,2001,30674.0
rus,f,2001,29179.0
rus,mf,2002,61477.0
rus,m,2002,31259.0
rus,f,2002,30218.0
rus,mf,2003,61522.0
rus,m,2003,31108.0
rus,f,2003,30414.0
rus,mf,2004,62189.0
rus,m,2004,31381.0
rus,f,2004,30808.0
rus,mf,2005,62871.0
rus,m,2005,31695.0
rus,f,2005,31177.0
rus,mf,2006,63648.0
rus,m,2006,31849.0
rus,f,2006,31799.0
rus,mf,2007,65384.0
rus,m,2007,32801.0
rus,f,2007,32583.0
rus,mf,2008,65774.0
rus,m,2008,33271.0
rus,f,2008,32503.0
rus,mf,2009,64120.390625
rus,m,2009,32190.599609375
rus,f,2009,31929.7890625
rus,mf,2010,64998.26953125
rus,m,2010,32768.37890625
rus,f,2010,32229.890625
rus,mf,2011,65827.25
rus,m,2011,33181.71875
rus,f,2011,32645.529296875
rus,mf,2012,66597.8203125
rus,m,2012,33640.73046875
rus,f,2012,32957.08984375
rus,mf,2013,66196.828125
rus,m,2013,33516.66015625
rus,f,2013,32680.169921875
rwa,mf,1996,177.89999389648438
rwa,m,1996,124.5
rwa,f,1996,53.400001525878906
rwa,mf,2002,249.4739990234375
rwa,m,2002,173.89300537109375
rwa,f,2002,75.58100128173828
rwa,mf,2012,739.3380126953125
rwa,m,2012,491.20001220703125
rwa,f,2012,248.13800048828125
kna,mf,1991,13.829999923706055
kna,m,1991,7.550000190734863
kna,f,1991,6.28000020980835
kna,mf,2001,13.744000434875488
kna,m,2001,7.056000232696533
kna,f,2001,6.688000202178955
lca,mf,1993,33.779998779296875
lca,m,1993,16.770000457763672
lca,f,1993,17.010000228881836
lca,mf,1994,31.530000686645508
lca,m,1994,15.199999809265137
lca,f,1994,16.329999923706055
lca,mf,1995,35.09000015258789
lca,m,1995,18.450000762939453
lca,f,1995,16.639999389648438
lca,mf,1996,33.91999816894531
lca,m,1996,17.229999542236328
lca,f,1996,16.690000534057617
lca,mf,1997,36.35499954223633
lca,m,1997,18.719999313354492
lca,f,1997,17.635000228881836
lca,mf,1998,36.724998474121094
lca,m,1998,19.2549991607666
lca,f,1998,17.469999313354492
lca,mf,1999,39.59000015258789
lca,m,1999,19.299999237060547
lca,f,1999,20.290000915527344
lca,mf,2000,40.66999816894531
lca,m,2000,20.59000015258789
lca,f,2000,20.079999923706055
vct,mf,1980,19.395999908447266
vct,m,1980,12.187999725341797
vct,f,1980,7.208000183105469
vct,mf,1991,24.749000549316406
vct,m,1991,15.517000198364258
vct,f,1991,9.232000350952148
vct,mf,2001,52.99800109863281
vct,mf,2008,56.02000045776367
vct,m,2008,30.577999114990234
vct,f,2008,24.79599952697754
wsm,mf,2001,24.5
wsm,m,2001,15.51099967956543
wsm,f,2001,8.98900032043457
wsm,mf,2006,28.179000854492188
wsm,m,2006,17.714000701904297
wsm,f,2006,10.46500015258789
wsm,mf,2008,25.35700035095215
wsm,m,2008,16.253000259399414
wsm,f,2008,9.104999542236328
wsm,mf,2011,23.364999771118164
wsm,m,2011,14.24899959564209
wsm,f,2011,9.116000175476074
wsm,mf,2012,22.131999969482422
wsm,m,2012,14.07800006866455
wsm,f,2012,8.053999900817871
smr,mf,1995,12.951000213623047
smr,m,1995,7.793000221252441
smr,f,1995,5.1579999923706055
smr,mf,1996,13.347000122070312
smr,m,1996,8.024999618530273
smr,f,1996,5.322000026702881
smr,mf,1997,13.883999824523926
smr,m,1997,8.26200008392334
smr,f,1997,5.622000217437744
smr,mf,1998,14.638999938964844
smr,m,1998,8.734000205993652
smr,f,1998,5.90500020980835
smr,mf,1999,15.430000305175781
smr,m,1999,9.081000328063965
smr,f,1999,6.348999977111816
smr,mf,2001,16.884000778198242
smr,m,2001,9.883000373840332
smr,f,2001,7.000999927520752
smr,mf,2002,16.992000579833984
smr,m,2002,9.991000175476074
smr,f,2002,7.000999927520752
smr,mf,2003,17.1200008392334
smr,m,2003,9.9399995803833
smr,f,2003,7.170000076293945
smr,mf,2004,17.690000534057617
smr,m,2004,10.22599983215332
smr,f,2004,7.460000038146973
smr,mf,2005,17.945999145507812
smr,m,2005,10.392000198364258
smr,f,2005,7.553999900817871
smr,mf,2006,18.61400032043457
smr,m,2006,10.791000366210938
smr,f,2006,7.822999954223633
smr,mf,2007,19.427000045776367
smr,m,2007,11.241000175476074
smr,f,2007,8.185999870300293
smr,mf,2008,19.96500015258789
smr,m,2008,11.550000190734863
smr,f,2008,8.414999961853027
smr,mf,2009,19.731000900268555
smr,m,2009,11.26200008392334
smr,f,2009,8.468999862670898
smr,mf,2010,19.472000122070312
smr,m,2010,11.03499984741211
smr,f,2010,8.437000274658203
stp,mf,1991,24.256000518798828
stp,m,1991,16.45800018310547
stp,f,1991,7.797999858856201
sau,mf,1992,4513.4658203125
sau,m,1992,3976.240966796875
sau,f,1992,537.2249755859375
sau,mf,2009,7585.23681640625
sau,m,2009,6537.783203125
sau,f,2009,1047.4539794921875
sau,mf,2013,10153.0400390625
sau,m,2013,8772.6123046875
sau,f,2013,1380.425048828125
sen,mf,1991,308.7449951171875
sen,m,1991,214.44200134277344
sen,f,1991,94.3030014038086
sen,mf,2001,604.9949951171875
sen,m,2001,433.2560119628906
sen,f,2001,171.74000549316406
sen,mf,2011,842.5189819335938
sen,m,2011,617.572021484375
sen,f,2011,224.94700622558594
srb,mf,2004,2059.39990234375
srb,m,2004,1155.300048828125
srb,f,2004,904.2000122070312
srb,mf,2005,1950.199951171875
srb,m,2005,1138.5999755859375
srb,f,2005,811.5999755859375
srb,mf,2006,1920.800048828125
srb,m,2006,1085.699951171875
srb,f,2006,835.2000122070312
srb,mf,2007,1940.800048828125
srb,m,2007,1088.4000244140625
srb,f,2007,852.4000244140625
srb,mf,2008,1867.199951171875
srb,m,2008,1044.800048828125
srb,f,2008,822.4000244140625
srb,mf,2009,1770.4119873046875
srb,m,2009,979.9140014648438
srb,f,2009,790.4979858398438
srb,mf,2010,1620.2509765625
srb,m,2010,892.1309814453125
srb,f,2010,728.1199951171875
srb,mf,2011,1574.9429931640625
srb,m,2011,877.4140014648438
srb,f,2011,697.5289916992188
srb,mf,2012,1551.1199951171875
srb,m,2012,859.4879760742188
srb,f,2012,691.6320190429688
srb,mf,2013,1561.0799560546875
srb,m,2013,860.0830078125
srb,f,2013,700.9970092773438
syc,mf,1987,19.700000762939453
syc,m,1987,11.300000190734863
syc,f,1987,8.5
syc,mf,2011,34.28499984741211
syc,m,2011,16.214000701904297
syc,f,2011,18.072999954223633
sle,mf,2004,146.06199645996094
sle,m,2004,111.44400024414062
sle,f,2004,34.62200164794922
sgp,mf,1986,1024.5
sgp,m,1986,616.2999877929688
sgp,f,1986,408.20001220703125
sgp,mf,1987,1066.0999755859375
sgp,m,1987,635.9000244140625
sgp,f,1987,430.20001220703125
sgp,mf,1988,1136.9000244140625
sgp,m,1988,665.2999877929688
sgp,f,1988,471.6000061035156
sgp,mf,1989,1193.5999755859375
sgp,m,1989,692.4000244140625
sgp,f,1989,501.29998779296875
sgp,mf,1991,1152.0
sgp,m,1991,689.5
sgp,f,1991,462.5
sgp,mf,1992,1168.0999755859375
sgp,m,1992,691.0
sgp,f,1992,477.20001220703125
sgp,mf,1993,1179.300048828125
sgp,m,1993,700.0
sgp,f,1993,479.29998779296875
sgp,mf,1994,1208.5
sgp,m,1994,714.5999755859375
sgp,f,1994,493.8999938964844
sgp,mf,1996,1237.4000244140625
sgp,m,1996,713.9000244140625
sgp,f,1996,523.5
sgp,mf,1997,1290.5999755859375
sgp,m,1997,751.5999755859375
sgp,f,1997,539.0
sgp,mf,1998,1277.199951171875
sgp,m,1998,734.0
sgp,f,1998,543.0999755859375
sgp,mf,1999,1281.5
sgp,m,1999,733.0
sgp,f,1999,548.5
sgp,mf,2001,1339.300048828125
sgp,m,2001,756.0999755859375
sgp,f,2001,583.2999877929688
sgp,mf,2002,1335.4000244140625
sgp,m,2002,759.0
sgp,f,2002,576.4000244140625
sgp,mf,2003,1365.5
sgp,m,2003,771.0999755859375
sgp,f,2003,594.2999877929688
sgp,mf,2004,1378.199951171875
sgp,m,2004,771.5999755859375
sgp,f,2004,606.5999755859375
sgp,mf,2006,1525.5
sgp,m,2006,842.0999755859375
sgp,f,2006,683.2999877929688
sgp,mf,2007,1560.0
sgp,m,2007,856.0999755859375
sgp,f,2007,703.7999877929688
sgp,mf,2008,1572.800048828125
sgp,m,2008,853.5
sgp,f,2008,719.2000122070312
sgp,mf,2009,1593.5999755859375
sgp,m,2009,870.4000244140625
sgp,f,2009,723.2000122070312
sgp,mf,2010,1678.4000244140625
sgp,m,2010,904.0999755859375
sgp,f,2010,774.2999877929688
sgp,mf,2011,1699.0999755859375
sgp,m,2011,910.7999877929688
sgp,f,2011,788.2999877929688
sgp,mf,2012,1727.9000244140625
sgp,m,2012,922.5999755859375
sgp,f,2012,805.4000244140625
sgp,mf,2013,1749.5
sgp,m,2013,931.2000122070312
sgp,f,2013,818.2000122070312
svk,mf,1994,1977.199951171875
svk,m,1994,1072.800048828125
svk,f,1994,904.5
svk,mf,1995,2006.699951171875
svk,m,1995,1089.300048828125
svk,f,1995,917.4000244140625
svk,mf,1996,2082.5
svk,m,1996,1127.300048828125
svk,f,1996,955.2000122070312
svk,mf,1997,2065.800048828125
svk,m,1997,1115.0
svk,f,1997,950.7999877929688
svk,mf,1998,2049.73291015625
svk,m,1998,1099.0450439453125
svk,f,1998,950.6890258789062
svk,mf,1999,1965.2080078125
svk,m,1999,1040.4530029296875
svk,f,1999,924.7540283203125
svk,mf,2000,1916.1290283203125
svk,m,2000,1002.083984375
svk,f,2000,914.0449829101562
svk,mf,2001,1933.4599609375
svk,m,2001,1005.6959838867188
svk,f,2001,927.7639770507812
svk,mf,2002,1930.635009765625
svk,m,2002,1009.5360107421875
svk,f,2002,921.0989990234375
svk,mf,2003,1955.927001953125
svk,m,2003,1025.5009765625
svk,f,2003,930.426025390625
svk,mf,2004,1883.5150146484375
svk,m,2004,989.7890014648438
svk,f,2004,893.7269897460938
svk,mf,2005,1928.072998046875
svk,m,2005,1019.5999755859375
svk,f,2005,908.4730224609375
svk,mf,2006,2002.9840087890625
svk,m,2006,1073.8189697265625
svk,f,2006,929.1649780273438
svk,mf,2007,2043.7490234375
svk,m,2007,1091.551025390625
svk,f,2007,952.198974609375
svk,mf,2008,2094.172119140625
svk,m,2008,1111.531982421875
svk,f,2008,982.6400146484375
svk,mf,2009,1995.1600341796875
svk,m,2009,1057.133056640625
svk,f,2009,938.0269775390625
svk,mf,2010,1947.0909423828125
svk,m,2010,1011.0189819335938
svk,f,2010,936.072021484375
svk,mf,2011,1946.3470458984375
svk,m,2011,1022.9310302734375
svk,f,2011,923.416015625
svk,mf,2012,1968.8399658203125
svk,m,2012,1045.2020263671875
svk,f,2012,923.6380004882812
svk,mf,2013,1967.0550537109375
svk,m,2013,1034.0550537109375
svk,f,2013,933.0009765625
svk,mf,2014,1999.27294921875
svk,m,2014,1056.6309814453125
svk,f,2014,942.6420288085938
svn,mf,1993,715.0
svn,m,1993,370.0
svn,f,1993,347.0
svn,mf,1994,701.0
svn,m,1994,362.0
svn,f,1994,339.0
svn,mf,1995,733.0
svn,m,1995,381.0
svn,f,1995,351.0
svn,mf,1996,724.0469970703125
svn,m,1996,371.52301025390625
svn,f,1996,352.52398681640625
svn,mf,1997,726.1380004882812
svn,m,1997,380.3739929199219
svn,f,1997,345.7640075683594
svn,mf,1998,730.8499755859375
svn,m,1998,379.4880065917969
svn,f,1998,351.3609924316406
svn,mf,1999,724.6500244140625
svn,m,1999,379.0669860839844
svn,f,1999,345.5830078125
svn,mf,2000,750.093994140625
svn,m,2000,391.46099853515625
svn,f,2000,358.6340026855469
svn,mf,2001,757.9310302734375
svn,m,2001,399.0329895019531
svn,f,2001,358.89898681640625
svn,mf,2002,772.5040283203125
svn,m,2002,404.4679870605469
svn,f,2002,368.0360107421875
svn,mf,2003,770.8300170898438
svn,m,2003,407.2919921875
svn,f,2003,363.5379943847656
svn,mf,2004,798.072998046875
svn,m,2004,420.4649963378906
svn,f,2004,377.6080017089844
svn,mf,2005,805.5339965820312
svn,m,2005,426.70098876953125
svn,f,2005,378.8330078125
svn,mf,2006,805.510009765625
svn,m,2006,426.1889953613281
svn,f,2006,379.3210144042969
svn,mf,2007,828.6530151367188
svn,m,2007,442.0580139160156
svn,f,2007,386.59600830078125
svn,mf,2008,855.4329833984375
svn,m,2008,453.3789978027344
svn,f,2008,402.0539855957031
svn,mf,2009,821.8770141601562
svn,m,2009,429.6260070800781
svn,f,2009,392.2510070800781
svn,mf,2010,799.3309936523438
svn,m,2010,418.81500244140625
svn,f,2010,380.5159912109375
svn,mf,2011,778.7249755859375
svn,m,2011,406.45599365234375
svn,f,2011,372.2690124511719
svn,mf,2012,773.7839965820312
svn,m,2012,404.0270080566406
svn,f,2012,369.7569885253906
svn,mf,2013,753.0029907226562
svn,m,2013,397.5920104980469
svn,f,2013,355.4110107421875
svn,mf,2014,746.4829711914062
svn,m,2014,395.8139953613281
svn,f,2014,350.6700134277344
zaf,mf,2003,9508.0
zaf,m,2003,5302.0
zaf,f,2003,4207.0
zaf,mf,2004,9425.0
zaf,m,2004,5533.0
zaf,f,2004,3892.0
zaf,mf,2007,10902.0
zaf,m,2007,6311.0
zaf,f,2007,4580.0
zaf,mf,2008,11573.0
zaf,m,2008,6486.0
zaf,f,2008,5088.0
zaf,mf,2009,11262.5
zaf,m,2009,6226.25
zaf,f,2009,5036.0
zaf,mf,2010,11025.5
zaf,m,2010,6173.75
zaf,f,2010,4852.0
zaf,mf,2011,11210.0
zaf,m,2011,6238.0
zaf,f,2011,4972.0
zaf,mf,2012,11468.2197265625
zaf,m,2012,6335.9931640625
zaf,f,2012,5132.22705078125
zaf,mf,2013,12711.9697265625
zaf,m,2013,6997.56005859375
zaf,f,2013,5714.4130859375
zaf,mf,2014,13152.7001953125
zaf,m,2014,7237.17919921875
zaf,f,2014,5915.51806640625
esp,mf,1980,8245.599609375
esp,m,1980,6087.39990234375
esp,f,1980,2158.199951171875
esp,mf,1981,8012.2998046875
esp,m,1981,5936.60009765625
esp,f,1981,2075.699951171875
esp,mf,1982,7953.2001953125
esp,m,1982,5844.2001953125
esp,f,1982,2109.0
esp,mf,1983,7879.0
esp,m,1983,5747.89990234375
esp,f,1983,2131.0
esp,mf,1984,7567.39990234375
esp,m,1984,5460.7001953125
esp,f,1984,2106.699951171875
esp,mf,1985,7538.60009765625
esp,m,1985,5426.2001953125
esp,f,1985,2112.39990234375
esp,mf,1986,7599.31396484375
esp,m,1986,5449.44384765625
esp,f,1986,2149.8701171875
esp,mf,1987,7877.06982421875
esp,m,1987,5614.89111328125
esp,f,1987,2262.179931640625
esp,mf,1988,8284.95703125
esp,m,1988,5810.02685546875
esp,f,1988,2474.929931640625
esp,mf,1989,8802.484375
esp,m,1989,6089.0517578125
esp,f,1989,2713.431884765625
esp,mf,1990,9227.1171875
esp,m,1990,6299.73388671875
esp,f,1990,2927.383056640625
esp,mf,1991,9384.82421875
esp,m,1991,6352.17919921875
esp,f,1991,3032.64599609375
esp,mf,1992,9514.92578125
esp,m,1992,6384.8837890625
esp,f,1992,3130.0419921875
esp,mf,1993,9087.068359375
esp,m,1993,6010.453125
esp,f,1993,3076.614990234375
esp,mf,1994,9002.4267578125
esp,m,1994,5878.76513671875
esp,f,1994,3123.662109375
esp,mf,1995,9330.4296875
esp,m,1995,6064.1630859375
esp,f,1995,3266.26708984375
esp,mf,1996,9599.76171875
esp,m,1996,6166.9169921875
esp,f,1996,3432.844970703125
esp,mf,1997,10113.6103515625
esp,m,1997,6426.630859375
esp,f,1997,3686.98095703125
esp,mf,1998,10659.33984375
esp,m,1998,6789.84912109375
esp,f,1998,3869.489013671875
esp,mf,1999,11479.2099609375
esp,m,1999,7193.77294921875
esp,f,1999,4285.43798828125
esp,mf,2000,12322.7998046875
esp,m,2000,7609.60693359375
esp,f,2000,4713.19384765625
esp,mf,2001,12855.76953125
esp,m,2001,7896.40380859375
esp,f,2001,4959.36083984375
esp,mf,2002,13585.099609375
esp,m,2002,8191.373046875
esp,f,2002,5393.72509765625
esp,mf,2003,14251.9599609375
esp,m,2003,8496.4423828125
esp,f,2003,5755.52197265625
esp,mf,2004,14751.8603515625
esp,m,2004,8665.486328125
esp,f,2004,6086.3720703125
esp,mf,2005,15723.900390625
esp,m,2005,9109.953125
esp,f,2005,6613.94677734375
esp,mf,2006,16390.580078125
esp,m,2006,9373.4384765625
esp,f,2006,7017.14013671875
esp,mf,2007,16968.0703125
esp,m,2007,9591.900390625
esp,f,2007,7376.1669921875
esp,mf,2008,16861.23046875
esp,m,2008,9339.8388671875
esp,f,2008,7521.39306640625
esp,mf,2009,15881.1298828125
esp,m,2009,8565.751953125
esp,f,2009,7315.37890625
esp,mf,2010,15592.3203125
esp,m,2010,8312.728515625
esp,f,2010,7279.5927734375
esp,mf,2011,15394.2001953125
esp,m,2011,8136.01220703125
esp,f,2011,7258.18896484375
esp,mf,2012,14573.400390625
esp,m,2012,7574.44189453125
esp,f,2012,6998.9560546875
esp,mf,2013,14069.1103515625
esp,m,2013,7273.751953125
esp,f,2013,6795.35986328125
esp,mf,2014,14285.7900390625
esp,m,2014,7410.97802734375
esp,f,2014,6874.81201171875
lka,mf,1990,2786.138916015625
lka,mf,1991,3129.68310546875
lka,mf,1992,2982.22509765625
lka,mf,1993,3120.885009765625
lka,m,1993,2078.22705078125
lka,f,1993,1049.4000244140625
lka,mf,1994,3205.73193359375
lka,m,1994,2181.43798828125
lka,f,1994,1028.885009765625
lka,mf,1995,3203.555908203125
lka,m,1995,2161.35498046875
lka,f,1995,1046.697021484375
lka,mf,1996,3368.610107421875
lka,m,1996,2295.001953125
lka,f,1996,1073.6080322265625
lka,mf,1997,3331.39990234375
lka,m,1997,2251.60009765625
lka,f,1997,1079.4000244140625
lka,mf,1998,3365.5
lka,m,1998,2236.800048828125
lka,f,1998,1128.699951171875
lka,mf,1999,3495.0
lka,m,1999,2367.199951171875
lka,f,1999,1127.800048828125
lka,mf,2000,3548.800048828125
lka,m,2000,2400.699951171875
lka,f,2000,1148.0999755859375
lka,mf,2001,3655.39990234375
lka,m,2001,2462.300048828125
lka,f,2001,1193.0999755859375
lka,mf,2002,3774.5
lka,m,2002,2525.39990234375
lka,f,2002,1249.0999755859375
lka,mf,2003,4059.60009765625
lka,m,2003,2773.89990234375
lka,f,2003,1285.800048828125
lka,mf,2004,4394.89990234375
lka,m,2004,2974.10009765625
lka,f,2004,1420.800048828125
lka,mf,2005,4457.60009765625
lka,m,2005,3070.60009765625
lka,f,2005,1387.0
lka,mf,2006,3949.800048828125
lka,m,2006,2583.300048828125
lka,f,2006,1366.4000244140625
lka,mf,2007,3976.60009765625
lka,m,2007,2660.60009765625
lka,f,2007,1316.0
lka,mf,2008,4313.64404296875
lka,m,2008,2894.23291015625
lka,f,2008,1419.866943359375
lka,mf,2009,4377.6591796875
lka,m,2009,2928.27392578125
lka,f,2009,1448.9420166015625
lka,mf,2011,4500.02587890625
lka,m,2011,3045.486083984375
lka,f,2011,1454.5400390625
lka,mf,2012,4586.06591796875
lka,m,2012,3099.330078125
lka,f,2012,1486.7359619140625
lka,mf,2013,4555.60791015625
lka,m,2013,3077.7529296875
lka,f,2013,1477.85498046875
sur,mf,1993,63.13999938964844
sur,mf,1994,61.220001220703125
sur,mf,1995,66.36299896240234
sur,m,1995,42.595001220703125
sur,f,1995,23.76799964904785
sur,mf,1996,69.0459976196289
sur,m,1996,43.79600143432617
sur,f,1996,25.25
sur,mf,1997,63.07400131225586
sur,m,1997,40.053001403808594
sur,f,1997,23.020999908447266
sur,mf,1998,71.22799682617188
sur,m,1998,46.518001556396484
sur,f,1998,24.709999084472656
sur,mf,2013,4.170000076293945
sur,m,2013,3.6070001125335693
sur,f,2013,0.5630000233650208
swz,mf,1997,141.42599487304688
swz,m,1997,90.4020004272461
swz,f,1997,51.02399826049805
swe,mf,1980,3895.0
swe,m,1980,2083.0
swe,f,1980,1812.0
swe,mf,1981,3890.0
swe,m,1981,2046.0
swe,f,1981,1843.0
swe,mf,1982,3877.0
swe,m,1982,2028.0
swe,f,1982,1849.0
swe,mf,1983,3891.0
swe,m,1983,2022.0
swe,f,1983,1869.0
swe,mf,1984,3931.0
swe,m,1984,2031.0
swe,f,1984,1900.0
swe,mf,1985,3986.0
swe,m,1985,2058.0
swe,f,1985,1927.0
swe,mf,1986,3989.0
swe,m,1986,2051.0
swe,f,1986,1938.0
swe,mf,1987,3911.0
swe,m,1987,1950.0
swe,f,1987,1961.0
swe,mf,1988,3974.0
swe,m,1988,1982.0
swe,f,1988,1992.0
swe,mf,1989,4027.0
swe,m,1989,2012.0
swe,f,1989,2015.0
swe,mf,1990,4074.0
swe,m,1990,2033.0
swe,f,1990,2041.0
swe,mf,1991,3994.0
swe,m,1991,1983.0
swe,f,1991,2011.0
swe,mf,1992,3795.0
swe,m,1992,1855.0
swe,f,1992,1940.0
swe,mf,1993,3536.0
swe,m,1993,1711.0
swe,f,1993,1825.0
swe,mf,1994,3491.0
swe,m,1994,1701.0
swe,f,1994,1790.0
swe,mf,1995,3554.324951171875
swe,m,1995,1734.958984375
swe,f,1995,1819.365966796875
swe,mf,1996,3501.090087890625
swe,m,1996,1705.72900390625
swe,f,1996,1795.3599853515625
swe,mf,1997,3456.56005859375
swe,m,1997,1710.323974609375
swe,f,1997,1746.2359619140625
swe,mf,1998,3495.18994140625
swe,m,1998,1760.612060546875
swe,f,1998,1734.5780029296875
swe,mf,1999,3588.861083984375
swe,m,1999,1781.7969970703125
swe,f,1999,1807.06396484375
swe,mf,2000,3667.75
swe,m,2000,1807.824951171875
swe,f,2000,1859.9239501953125
swe,mf,2001,3875.333984375
swe,m,2001,1922.2869873046875
swe,f,2001,1953.0469970703125
swe,mf,2002,3882.56005859375
swe,m,2002,1919.4739990234375
swe,f,2002,1963.0860595703125
swe,mf,2003,3899.89306640625
swe,m,2003,1923.114990234375
swe,f,2003,1976.7769775390625
swe,mf,2004,3857.736083984375
swe,m,2004,1909.4859619140625
swe,f,2004,1948.25
swe,mf,2005,3868.6240234375
swe,m,2005,1925.7559814453125
swe,f,2005,1942.8680419921875
swe,mf,2006,3955.375
swe,m,2006,1977.571044921875
swe,f,2006,1977.803955078125
swe,mf,2007,4059.452880859375
swe,m,2007,2034.093017578125
swe,f,2007,2025.3599853515625
swe,mf,2008,4114.8681640625
swe,m,2008,2072.26611328125
swe,f,2008,2042.60205078125
swe,mf,2009,4018.319091796875
swe,m,2009,2011.3299560546875
swe,f,2009,2006.989013671875
swe,mf,2010,4028.305908203125
swe,m,2010,2035.2979736328125
swe,f,2010,1993.008056640625
swe,mf,2011,4143.8759765625
swe,m,2011,2087.531982421875
swe,f,2011,2056.343994140625
swe,mf,2012,4170.328125
swe,m,2012,2086.945068359375
swe,f,2012,2083.383056640625
swe,mf,2013,4206.22802734375
swe,m,2013,2108.447021484375
swe,f,2013,2097.780029296875
swe,mf,2014,4278.8779296875
swe,m,2014,2149.93603515625
swe,f,2014,2128.943115234375
che,mf,1991,3194.0
che,m,1991,1814.0
che,f,1991,1380.0
che,mf,1992,3187.0
che,m,1992,1809.0
che,f,1992,1378.0
che,mf,1993,3132.0
che,m,1993,1776.0
che,f,1993,1356.0
che,mf,1994,3128.0
che,m,1994,1768.0
che,f,1994,1360.0
che,mf,1995,3138.0
che,m,1995,1761.0
che,f,1995,1377.0
che,mf,1996,3105.256103515625
che,m,1996,1719.740966796875
che,f,1996,1385.5150146484375
che,mf,1997,3073.35302734375
che,m,1997,1691.154052734375
che,f,1997,1382.198974609375
che,mf,1998,3149.468994140625
che,m,1998,1725.81201171875
che,f,1998,1423.656982421875
che,mf,1999,3167.3310546875
che,m,1999,1725.5780029296875
che,f,1999,1441.7530517578125
che,mf,2000,3179.97412109375
che,m,2000,1733.2490234375
che,f,2000,1446.7239990234375
che,mf,2001,3262.43408203125
che,m,2001,1765.1920166015625
che,f,2001,1497.241943359375
che,mf,2002,3292.97802734375
che,m,2002,1757.7430419921875
che,f,2002,1535.2349853515625
che,mf,2003,3269.097900390625
che,m,2003,1745.9029541015625
che,f,2003,1523.1949462890625
che,mf,2004,3316.721923828125
che,m,2004,1765.303955078125
che,f,2004,1551.41796875
che,mf,2005,3337.751953125
che,m,2005,1777.18994140625
che,f,2005,1560.56201171875
che,mf,2006,3406.3720703125
che,m,2006,1816.93798828125
che,f,2006,1589.43505859375
che,mf,2007,3456.376953125
che,m,2007,1852.97705078125
che,f,2007,1603.4000244140625
che,mf,2008,3557.3330078125
che,m,2008,1874.072998046875
che,f,2008,1683.260009765625
che,mf,2009,3617.14501953125
che,m,2009,1907.5660400390625
che,f,2009,1709.5789794921875
che,mf,2010,3623.656005859375
che,m,2010,1921.656005859375
che,f,2010,1702.0009765625
che,mf,2011,3695.509033203125
che,m,2011,1969.073974609375
che,f,2011,1726.43505859375
che,mf,2012,3734.943115234375
che,m,2012,1984.20703125
che,f,2012,1750.7349853515625
che,mf,2013,3779.777099609375
che,m,2013,1989.4630126953125
che,f,2013,1790.31396484375
che,mf,2014,3851.9150390625
che,m,2014,2019.1829833984375
che,f,2014,1832.7330322265625
syr,mf,2001,2329.0
syr,m,2001,1954.0
syr,f,2001,375.0
syr,mf,2006,2688.1708984375
syr,m,2006,2250.33203125
syr,f,2006,437.8389892578125
syr,mf,2007,2658.10791015625
syr,m,2007,2224.131103515625
syr,f,2007,433.9779968261719
syr,mf,2008,3118.14306640625
syr,m,2008,2609.783935546875
syr,f,2008,508.3599853515625
syr,mf,2009,3090.51904296875
syr,m,2009,2600.803955078125
syr,f,2009,489.7149963378906
syr,mf,2010,3193.759033203125
syr,m,2010,2699.965087890625
syr,f,2010,493.79400634765625
syr,mf,2011,3098.306884765625
syr,m,2011,2587.2060546875
syr,f,2011,511.10101318359375
twn,mf,1980,4216.0
twn,mf,1981,4288.759765625
twn,mf,1982,4366.0
twn,mf,1983,4511.35986328125
twn,mf,1984,4709.27001953125
twn,mf,1985,4761.33984375
twn,mf,1986,4999.3798828125
twn,mf,1987,5349.8701171875
twn,mf,1988,5435.740234375
twn,mf,1989,5566.7099609375
twn,mf,1990,5596.81982421875
twn,mf,1991,5665.93994140625
twn,mf,1992,5855.93994140625
twn,mf,1993,6007.81005859375
twn,mf,1994,6160.0
twn,mf,1995,6260.0
twn,mf,1996,6287.0
twn,mf,1997,6423.0
twn,mf,1998,6555.0
twn,mf,1999,6624.0
twn,mf,2000,6746.0
twn,mf,2001,6727.0
twn,mf,2002,6771.0
twn,mf,2003,6898.0
twn,mf,2004,7131.0
twn,mf,2005,7336.0
twn,mf,2006,7542.0
twn,mf,2007,7735.0
twn,mf,2008,7902.0
twn,mf,2009,7890.0
twn,m,2009,4255.0
twn,f,2009,3634.0
twn,mf,2010,8104.0
twn,m,2010,4356.0
twn,f,2010,3747.0
twn,mf,2011,8328.0
twn,mf,2012,8495.0
twn,mf,2013,8615.0
tjk,mf,2003,1084.6629638671875
tjk,m,2003,672.0040283203125
tjk,f,2003,412.65899658203125
tjk,mf,2009,969.4000244140625
tjk,m,2009,500.6000061035156
tjk,f,2009,468.79998779296875
tza,mf,1991,933.3579711914062
tza,m,1991,702.9349975585938
tza,f,1991,230.42300415039062
tza,mf,2001,1159.4959716796875
