country,sex,year,employers_percentage
gbr,f,1996,1.600000023841858
gbr,mf,1997,3.200000047683716
gbr,m,1997,4.400000095367432
gbr,f,1997,1.7999999523162842
gbr,mf,1998,3.0999999046325684
gbr,m,1998,4.300000190734863
gbr,f,1998,1.7000000476837158
gbr,mf,1999,3.200000047683716
gbr,m,1999,4.599999904632568
gbr,f,1999,1.5
gbr,mf,2000,3.200000047683716
gbr,m,2000,4.5
gbr,f,2000,1.7000000476837158
gbr,mf,2001,3.200000047683716
gbr,m,2001,4.5
gbr,f,2001,1.600000023841858
gbr,mf,2002,3.0
gbr,m,2002,4.300000190734863
gbr,f,2002,1.600000023841858
gbr,mf,2003,3.0
gbr,m,2003,4.199999809265137
gbr,f,2003,1.600000023841858
gbr,mf,2004,3.0
gbr,m,2004,4.199999809265137
gbr,f,2004,1.7000000476837158
gbr,mf,2005,2.9000000953674316
gbr,m,2005,4.099999904632568
gbr,f,2005,1.5
gbr,mf,2006,2.9000000953674316
gbr,m,2006,4.099999904632568
gbr,f,2006,1.5
gbr,mf,2007,2.9000000953674316
gbr,m,2007,4.0
gbr,f,2007,1.5
gbr,mf,2008,2.799999952316284
gbr,m,2008,4.0
gbr,f,2008,1.399999976158142
gbr,mf,2009,2.799999952316284
gbr,m,2009,4.0
gbr,f,2009,1.399999976158142
gbr,mf,2010,2.5999999046325684
gbr,m,2010,3.700000047683716
gbr,f,2010,1.5
gbr,mf,2011,2.5
gbr,m,2011,3.5
gbr,f,2011,1.2999999523162842
gbr,mf,2012,2.5
gbr,m,2012,3.5
gbr,f,2012,1.399999976158142
gbr,mf,2013,2.5
gbr,m,2013,3.4000000953674316
gbr,f,2013,1.399999976158142
gbr,mf,2014,2.5
gbr,m,2014,3.5
gbr,f,2014,1.399999976158142
ury,mf,1998,4.400000095367432
ury,m,1998,6.0
ury,f,1998,2.299999952316284
ury,mf,1999,3.9000000953674316
ury,m,1999,5.099999904632568
ury,f,1999,2.200000047683716
ury,mf,2000,3.700000047683716
ury,m,2000,4.800000190734863
ury,f,2000,2.200000047683716
ury,mf,2001,3.9000000953674316
ury,m,2001,5.300000190734863
ury,f,2001,2.200000047683716
ury,mf,2002,4.5
ury,m,2002,4.900000095367432
ury,f,2002,3.9000000953674316
ury,mf,2003,3.4000000953674316
ury,m,2003,4.599999904632568
ury,f,2003,1.899999976158142
ury,mf,2005,3.9000000953674316
ury,m,2005,5.300000190734863
ury,f,2005,2.299999952316284
ury,mf,2006,4.800000190734863
ury,m,2006,6.199999809265137
ury,f,2006,2.799999952316284
ury,mf,2007,4.800000190734863
ury,m,2007,6.300000190734863
ury,f,2007,2.9000000953674316
ury,mf,2008,4.699999809265137
ury,m,2008,2.9000000953674316
ury,f,2008,6.199999809265137
ury,mf,2009,4.599999904632568
ury,m,2009,2.700000047683716
ury,f,2009,6.099999904632568
ury,mf,2010,4.5
ury,m,2010,6.0
ury,f,2010,2.799999952316284
ury,mf,2011,5.199999809265137
ury,m,2011,6.699999809265137
ury,f,2011,3.299999952316284
ury,mf,2012,4.699999809265137
ury,m,2012,6.199999809265137
ury,f,2012,2.9000000953674316
ury,mf,2013,4.900000095367432
ury,m,2013,6.400000095367432
ury,f,2013,2.9000000953674316
vut,mf,2009,1.399999976158142
vut,m,2009,1.7999999523162842
vut,f,2009,1.0
ven,mf,1994,6.5
ven,m,1994,8.5
ven,f,1994,1.7999999523162842
ven,mf,1995,5.699999809265137
ven,m,1995,7.400000095367432
ven,f,1995,2.0999999046325684
ven,mf,1996,4.900000095367432
ven,m,1996,6.400000095367432
ven,f,1996,1.899999976158142
ven,mf,1997,5.099999904632568
ven,m,1997,6.800000190734863
ven,f,1997,1.899999976158142
ven,mf,1998,5.0
ven,m,1998,6.900000095367432
ven,f,1998,1.600000023841858
ven,mf,1999,5.199999809265137
ven,m,1999,7.0
ven,f,1999,1.899999976158142
ven,mf,2000,5.099999904632568
ven,m,2000,6.900000095367432
ven,f,2000,1.899999976158142
ven,mf,2001,6.599999904632568
ven,m,2001,8.800000190734863
ven,f,2001,3.0999999046325684
ven,mf,2002,5.5
ven,m,2002,7.400000095367432
ven,f,2002,2.5
ven,mf,2003,5.099999904632568
ven,m,2003,6.800000190734863
ven,f,2003,2.299999952316284
ven,mf,2004,4.800000190734863
ven,m,2004,6.400000095367432
ven,f,2004,2.200000047683716
ven,mf,2005,4.900000095367432
ven,m,2005,6.5
ven,f,2005,2.299999952316284
ven,mf,2006,4.5
ven,m,2006,6.099999904632568
ven,f,2006,1.899999976158142
ven,mf,2007,4.199999809265137
ven,m,2007,5.599999904632568
ven,f,2007,1.899999976158142
ven,mf,2008,4.099999904632568
ven,m,2008,5.5
ven,f,2008,1.899999976158142
ven,mf,2009,3.799999952316284
ven,m,2009,5.099999904632568
ven,f,2009,1.899999976158142
ven,mf,2010,3.5
ven,m,2010,4.699999809265137
ven,f,2010,1.600000023841858
ven,mf,2011,3.5
ven,m,2011,4.699999809265137
ven,f,2011,1.600000023841858
ven,mf,2012,3.299999952316284
ven,m,2012,4.5
ven,f,2012,1.600000023841858
ven,mf,2013,3.5999999046325684
ven,m,2013,4.699999809265137
ven,f,2013,1.7999999523162842
vnm,mf,1996,0.699999988079071
vnm,m,1996,1.100000023841858
vnm,f,1996,0.4000000059604645
vnm,mf,1997,0.20000000298023224
vnm,m,1997,0.20000000298023224
vnm,f,1997,0.10000000149011612
vnm,mf,1998,0.0
vnm,m,1998,0.10000000149011612
vnm,f,1998,0.0
vnm,mf,1999,0.10000000149011612
vnm,m,1999,0.20000000298023224
vnm,f,1999,0.10000000149011612
vnm,mf,2000,0.20000000298023224
vnm,m,2000,0.30000001192092896
vnm,f,2000,0.10000000149011612
vnm,mf,2001,0.30000001192092896
vnm,m,2001,0.30000001192092896
vnm,f,2001,0.30000001192092896
vnm,mf,2002,0.4000000059604645
vnm,m,2002,0.5
vnm,f,2002,0.30000001192092896
vnm,mf,2003,0.30000001192092896
vnm,m,2003,0.5
vnm,f,2003,0.20000000298023224
vnm,mf,2004,0.5
vnm,m,2004,0.699999988079071
vnm,f,2004,0.30000001192092896
vnm,mf,2011,2.9000000953674316
vnm,mf,2012,2.700000047683716
vnm,m,2012,3.5999999046325684
vnm,f,2012,1.7000000476837158
vnm,mf,2013,2.5
vnm,m,2013,3.4000000953674316
vnm,f,2013,1.5
pse,mf,1996,6.400000095367432
pse,m,1996,7.300000190734863
pse,f,1996,1.0
pse,mf,1997,5.300000190734863
pse,m,1997,6.0
pse,f,1997,0.699999988079071
pse,mf,1998,5.800000190734863
pse,m,1998,6.5
pse,f,1998,0.8999999761581421
pse,mf,1999,5.5
pse,m,1999,6.300000190734863
pse,f,1999,0.8999999761581421
pse,mf,2000,4.599999904632568
pse,m,2000,5.300000190734863
pse,f,2000,0.699999988079071
pse,mf,2001,4.699999809265137
pse,m,2001,5.400000095367432
pse,f,2001,0.8999999761581421
pse,mf,2002,3.700000047683716
pse,m,2002,4.300000190734863
pse,f,2002,0.4000000059604645
pse,mf,2003,3.5999999046325684
pse,m,2003,4.199999809265137
pse,f,2003,0.699999988079071
pse,mf,2004,4.199999809265137
pse,m,2004,4.900000095367432
pse,f,2004,0.6000000238418579
pse,mf,2005,4.300000190734863
pse,m,2005,5.0
pse,f,2005,0.800000011920929
pse,mf,2006,4.599999904632568
pse,m,2006,5.400000095367432
pse,f,2006,0.800000011920929
pse,mf,2007,4.099999904632568
pse,m,2007,4.900000095367432
pse,f,2007,0.6000000238418579
pse,mf,2008,4.199999809265137
pse,m,2008,5.099999904632568
pse,f,2008,0.800000011920929
pse,mf,2009,6.300000190734863
pse,m,2009,7.300000190734863
pse,f,2009,1.600000023841858
pse,mf,2010,6.400000095367432
pse,m,2010,7.400000095367432
pse,f,2010,1.399999976158142
pse,mf,2011,6.400000095367432
pse,m,2011,7.300000190734863
pse,f,2011,1.600000023841858
pse,mf,2012,6.400000095367432
pse,m,2012,7.400000095367432
pse,f,2012,1.600000023841858
pse,mf,2013,6.199999809265137
pse,m,2013,7.099999904632568
pse,f,2013,1.7999999523162842
yem,mf,1999,2.200000047683716
yem,m,1999,2.700000047683716
yem,f,1999,0.4000000059604645
yem,mf,2004,4.5
yem,m,2004,4.800000190734863
yem,f,2004,1.600000023841858
yem,mf,2010,4.5
yem,m,2010,4.699999809265137
yem,f,2010,2.0
zmb,mf,1980,0.6000000238418579
zmb,m,1980,0.699999988079071
zmb,f,1980,0.30000001192092896
zmb,mf,1990,1.7999999523162842
zmb,m,1990,2.200000047683716
zmb,f,1990,1.0
zmb,mf,1991,0.4000000059604645
zmb,m,1991,0.5
zmb,f,1991,0.30000001192092896
zmb,mf,1996,0.6000000238418579
zmb,m,1996,0.800000011920929
zmb,f,1996,0.4000000059604645
zmb,mf,1998,0.4000000059604645
zmb,m,1998,0.30000001192092896
zmb,f,1998,0.4000000059604645
zmb,mf,2000,0.4000000059604645
zmb,m,2000,0.6000000238418579
zmb,f,2000,0.20000000298023224
zmb,mf,2003,0.0
zmb,mf,2005,1.0
zmb,mf,2008,0.30000001192092896
zmb,mf,2010,0.30000001192092896
zmb,mf,2012,0.30000001192092896
zmb,m,2012,0.30000001192092896
zmb,f,2012,0.20000000298023224
zwe,mf,1994,0.30000001192092896
zwe,m,1994,0.5
zwe,f,1994,0.20000000298023224
zwe,mf,1997,0.5
zwe,m,1997,0.699999988079071
zwe,f,1997,0.30000001192092896
zwe,mf,1999,0.4000000059604645
zwe,m,1999,0.6000000238418579
zwe,f,1999,0.10000000149011612
zwe,mf,2002,0.5
zwe,m,2002,0.6000000238418579
zwe,f,2002,0.30000001192092896
zwe,mf,2011,0.4000000059604645
zwe,m,2011,0.6000000238418579
zwe,f,2011,0.30000001192092896
zwe,mf,2012,0.5
zwe,m,2012,0.6000000238418579
zwe,f,2012,0.30000001192092896
