country,sex,year,wage_salaried_workers_employees_percentage
bgr,mf,2011,87.9000015258789
bgr,m,2011,85.5
bgr,f,2011,90.5999984741211
bgr,mf,2012,88.4000015258789
bgr,m,2012,85.9000015258789
bgr,f,2012,91.19999694824219
bgr,mf,2013,87.9000015258789
bgr,m,2013,85.0999984741211
bgr,f,2013,90.9000015258789
bgr,mf,2014,87.5
bgr,m,2014,84.69999694824219
bgr,f,2014,90.69999694824219
bfa,mf,1985,3.200000047683716
bfa,m,1985,5.400000095367432
bfa,f,1985,0.8999999761581421
bfa,mf,1994,3.5999999046325684
bfa,m,1994,5.800000190734863
bfa,f,1994,1.399999976158142
bfa,mf,2003,5.699999809265137
bfa,m,2003,8.399999618530273
bfa,f,2003,3.0
bfa,mf,2006,7.099999904632568
bfa,m,2006,9.699999809265137
bfa,f,2006,4.0
bdi,mf,1998,5.5
bdi,m,1998,9.600000381469727
bdi,f,1998,2.299999952316284
bdi,mf,2004,5.199999809265137
bdi,mf,2005,5.099999904632568
bdi,mf,2006,5.099999904632568
bdi,mf,2007,5.099999904632568
bdi,mf,2008,5.699999809265137
bdi,m,2008,8.5
bdi,f,2008,3.0999999046325684
bdi,mf,2009,3.9000000953674316
bdi,mf,2010,5.900000095367432
khm,mf,2000,15.199999809265137
khm,m,2000,18.600000381469727
khm,f,2000,12.100000381469727
khm,mf,2001,16.200000762939453
khm,m,2001,19.100000381469727
khm,f,2001,13.600000381469727
khm,mf,2004,12.899999618530273
khm,mf,2008,17.299999237060547
khm,m,2008,20.600000381469727
khm,f,2008,14.0
khm,mf,2009,26.899999618530273
khm,m,2009,30.899999618530273
khm,f,2009,22.799999237060547
khm,mf,2010,29.799999237060547
khm,m,2010,35.400001525878906
khm,f,2010,24.299999237060547
khm,mf,2011,31.399999618530273
khm,m,2011,35.79999923706055
khm,f,2011,27.100000381469727
khm,mf,2012,35.79999923706055
khm,m,2012,41.20000076293945
khm,f,2012,30.299999237060547
cmr,mf,1996,14.199999809265137
cmr,m,1996,22.299999237060547
cmr,f,1996,5.699999809265137
cmr,mf,2001,19.200000762939453
cmr,m,2001,29.299999237060547
cmr,f,2001,8.699999809265137
cmr,mf,2005,16.0
cmr,mf,2010,20.299999237060547
cmr,m,2010,28.600000381469727
cmr,f,2010,11.199999809265137
can,mf,1980,90.9000015258789
can,m,1980,90.0999984741211
can,f,1980,92.0999984741211
can,mf,1981,91.0
can,m,1981,90.0
can,f,1981,92.4000015258789
can,mf,1982,90.4000015258789
can,m,1982,89.19999694824219
can,f,1982,92.0
can,mf,1983,90.0999984741211
can,m,1983,88.80000305175781
can,f,1983,91.80000305175781
can,mf,1984,90.0
can,m,1984,88.9000015258789
can,f,1984,91.5999984741211
can,mf,1985,89.30000305175781
can,m,1985,88.19999694824219
can,f,1985,90.9000015258789
can,mf,1986,90.19999694824219
can,m,1986,88.9000015258789
can,f,1986,92.0
can,mf,1987,90.4000015258789
can,m,1987,89.19999694824219
can,f,1987,92.0999984741211
can,mf,1988,90.5
can,m,1988,89.30000305175781
can,f,1988,92.0999984741211
can,mf,1989,90.5999984741211
can,m,1989,89.4000015258789
can,f,1989,92.19999694824219
can,mf,1990,90.5
can,m,1990,89.19999694824219
can,f,1990,92.19999694824219
can,mf,1991,90.19999694824219
can,m,1991,88.5999984741211
can,f,1991,92.19999694824219
can,mf,1992,89.9000015258789
can,m,1992,88.4000015258789
can,f,1992,91.69999694824219
can,mf,1993,89.30000305175781
can,m,1993,87.9000015258789
can,f,1993,91.0
can,mf,1994,89.30000305175781
can,m,1994,88.0
can,f,1994,90.80000305175781
can,mf,1995,89.4000015258789
can,m,1995,88.19999694824219
can,f,1995,90.9000015258789
can,mf,1996,88.9000015258789
can,m,1996,87.69999694824219
can,f,1996,90.30000305175781
can,mf,1997,88.5999984741211
can,m,1997,87.5999984741211
can,f,1997,89.9000015258789
can,mf,1998,88.19999694824219
can,m,1998,87.0999984741211
can,f,1998,89.5999984741211
can,mf,1999,88.69999694824219
can,m,1999,87.5
can,f,1999,90.0999984741211
can,mf,2000,89.4000015258789
can,m,2000,88.19999694824219
can,f,2000,90.80000305175781
can,mf,2001,90.0999984741211
can,m,2001,88.80000305175781
can,f,2001,91.5999984741211
can,mf,2002,90.19999694824219
can,m,2002,89.0999984741211
can,f,2002,91.4000015258789
can,mf,2003,90.19999694824219
can,m,2003,89.0
can,f,2003,91.5999984741211
can,mf,2004,90.5
can,m,2004,89.19999694824219
can,f,2004,92.0
can,mf,2005,90.5999984741211
can,m,2005,89.4000015258789
can,f,2005,91.9000015258789
can,mf,2006,90.80000305175781
can,m,2006,89.69999694824219
can,f,2006,92.0999984741211
can,mf,2007,90.69999694824219
can,m,2007,89.5999984741211
can,f,2007,92.0
can,mf,2008,90.80000305175781
can,m,2008,89.69999694824219
can,f,2008,92.0999984741211
can,mf,2009,90.5
can,m,2009,89.4000015258789
can,f,2009,91.5999984741211
can,mf,2010,90.69999694824219
can,m,2010,89.69999694824219
can,f,2010,91.80000305175781
can,mf,2011,91.0
can,m,2011,90.0
can,f,2011,92.0
can,mf,2012,91.0999984741211
can,m,2012,90.30000305175781
can,f,2012,92.0
can,mf,2013,91.19999694824219
can,m,2013,90.5
can,f,2013,91.9000015258789
can,mf,2014,91.19999694824219
can,m,2014,90.5999984741211
can,f,2014,92.0
cpv,mf,2000,38.900001525878906
cpv,m,2000,43.79999923706055
cpv,f,2000,33.0
cym,mf,2006,89.80000305175781
cym,m,2006,86.4000015258789
cym,f,2006,93.4000015258789
cym,mf,2007,91.9000015258789
cym,m,2007,89.30000305175781
cym,f,2007,94.69999694824219
cym,mf,2008,90.5999984741211
cym,m,2008,86.9000015258789
cym,f,2008,94.5999984741211
cym,mf,2011,91.0999984741211
cym,m,2011,87.69999694824219
cym,f,2011,94.4000015258789
cym,mf,2012,91.5999984741211
cym,m,2012,88.0999984741211
cym,f,2012,95.0
cym,mf,2013,91.5
cym,m,2013,88.0
cym,f,2013,95.0
tcd,mf,1993,4.900000095367432
tcd,m,1993,8.800000190734863
tcd,f,1993,0.800000011920929
chl,mf,1990,72.9000015258789
chl,m,1990,70.9000015258789
chl,f,1990,77.0
chl,mf,1991,69.0999984741211
chl,mf,1992,73.4000015258789
chl,m,1992,71.5
chl,f,1992,77.30000305175781
chl,mf,1993,69.5999984741211
chl,mf,1994,73.9000015258789
chl,m,1994,72.30000305175781
chl,f,1994,77.0999984741211
chl,mf,1995,69.4000015258789
chl,mf,1996,71.0999984741211
chl,m,1996,68.80000305175781
chl,f,1996,76.0
chl,mf,1997,70.9000015258789
chl,m,1997,68.69999694824219
chl,f,1997,75.4000015258789
chl,mf,1998,70.5999984741211
chl,m,1998,68.5
chl,f,1998,74.80000305175781
chl,mf,1999,69.5999984741211
chl,m,1999,66.9000015258789
chl,f,1999,75.0
chl,mf,2000,70.19999694824219
chl,m,2000,67.5999984741211
chl,f,2000,75.5
chl,mf,2001,69.80000305175781
chl,m,2001,67.0999984741211
chl,f,2001,75.30000305175781
chl,mf,2002,69.69999694824219
chl,m,2002,66.9000015258789
chl,f,2002,75.5
chl,mf,2003,68.5
chl,m,2003,65.80000305175781
chl,f,2003,73.9000015258789
chl,mf,2004,69.0
chl,m,2004,66.69999694824219
chl,f,2004,73.4000015258789
chl,mf,2005,69.5999984741211
chl,m,2005,67.19999694824219
chl,f,2005,74.19999694824219
chl,mf,2006,71.0
chl,m,2006,69.0999984741211
chl,f,2006,74.4000015258789
chl,mf,2007,71.9000015258789
chl,m,2007,70.19999694824219
chl,f,2007,75.0
chl,mf,2008,73.19999694824219
chl,m,2008,71.80000305175781
chl,f,2008,75.5999984741211
chl,mf,2009,72.30000305175781
chl,m,2009,70.9000015258789
chl,f,2009,74.80000305175781
chl,mf,2010,73.5
chl,m,2010,72.5
chl,f,2010,75.0999984741211
chl,mf,2011,68.5
chl,m,2011,72.69999694824219
chl,f,2011,62.20000076293945
chn,mf,2008,92.4000015258789
chn,mf,2009,91.30000305175781
chn,mf,2010,90.80000305175781
chn,mf,2011,89.5999984741211
chn,mf,2012,88.80000305175781
chn,mf,2013,87.9000015258789
col,mf,1992,67.69999694824219
col,m,1992,64.9000015258789
col,f,1992,71.69999694824219
col,mf,1993,68.4000015258789
col,m,1993,65.19999694824219
col,f,1993,72.80000305175781
col,mf,1994,69.5999984741211
col,m,1994,66.5999984741211
col,f,1994,73.9000015258789
col,mf,1995,66.19999694824219
col,m,1995,62.79999923706055
col,f,1995,71.0
col,mf,1996,66.5
col,m,1996,63.0
col,f,1996,71.5
col,mf,1997,64.9000015258789
col,m,1997,61.099998474121094
col,f,1997,70.0
col,mf,1998,64.0999984741211
col,m,1998,61.70000076293945
col,f,1998,67.30000305175781
col,mf,1999,61.400001525878906
col,m,1999,58.20000076293945
col,f,1999,65.4000015258789
col,mf,2000,52.20000076293945
col,m,2000,50.400001525878906
col,f,2000,55.099998474121094
col,mf,2001,48.0
col,m,2001,45.70000076293945
col,f,2001,51.599998474121094
col,mf,2002,48.400001525878906
col,m,2002,46.400001525878906
col,f,2002,51.29999923706055
col,mf,2003,50.29999923706055
col,m,2003,48.70000076293945
col,f,2003,52.70000076293945
col,mf,2004,49.099998474121094
col,m,2004,47.599998474121094
col,f,2004,51.29999923706055
col,mf,2005,49.29999923706055
col,m,2005,47.79999923706055
col,f,2005,51.70000076293945
col,mf,2006,50.79999923706055
col,m,2006,49.70000076293945
col,f,2006,52.29999923706055
col,mf,2007,54.20000076293945
col,m,2007,53.29999923706055
col,f,2007,55.599998474121094
col,mf,2008,48.599998474121094
col,m,2008,47.20000076293945
col,f,2008,50.70000076293945
col,mf,2009,47.5
col,m,2009,46.79999923706055
col,f,2009,48.5
col,mf,2010,46.29999923706055
col,m,2010,45.29999923706055
col,f,2010,47.70000076293945
col,mf,2011,46.29999923706055
col,m,2011,46.0
col,f,2011,46.70000076293945
col,mf,2012,46.400001525878906
col,m,2012,46.5
col,f,2012,46.20000076293945
col,mf,2013,47.400001525878906
col,m,2013,47.099998474121094
col,f,2013,47.900001525878906
cog,mf,2005,21.700000762939453
cog,m,2005,35.5
cog,f,2005,8.600000381469727
cok,mf,2006,84.5
cok,m,2006,82.4000015258789
cok,f,2006,87.0999984741211
cok,mf,2011,84.4000015258789
cok,m,2011,81.4000015258789
cok,f,2011,87.9000015258789
cri,mf,1980,75.30000305175781
cri,mf,1981,75.4000015258789
cri,mf,1982,74.30000305175781
cri,mf,1983,74.30000305175781
cri,mf,1984,76.0
cri,mf,1985,74.19999694824219
cri,mf,1986,75.19999694824219
cri,mf,1987,70.4000015258789
cri,m,1987,66.69999694824219
cri,f,1987,80.4000015258789
cri,mf,1988,70.69999694824219
cri,m,1988,67.5
cri,f,1988,79.0
cri,mf,1989,70.69999694824219
cri,m,1989,67.5999984741211
cri,f,1989,78.5999984741211
cri,mf,1990,70.0
cri,m,1990,67.0999984741211
cri,f,1990,77.69999694824219
cri,mf,1991,69.69999694824219
cri,m,1991,67.5
cri,f,1991,74.9000015258789
cri,mf,1992,71.9000015258789
cri,m,1992,69.0999984741211
cri,f,1992,78.5999984741211
cri,mf,1993,71.9000015258789
cri,m,1993,70.0999984741211
cri,f,1993,76.0999984741211
cri,mf,1994,71.9000015258789
cri,m,1994,70.0
cri,f,1994,76.19999694824219
cri,mf,1995,71.4000015258789
cri,m,1995,69.5
cri,f,1995,75.69999694824219
cri,mf,1996,71.19999694824219
cri,m,1996,68.5
cri,f,1996,77.69999694824219
cri,mf,1997,69.9000015258789
cri,m,1997,68.0
cri,f,1997,74.30000305175781
cri,mf,1998,70.9000015258789
cri,m,1998,68.69999694824219
cri,f,1998,75.80000305175781
cri,mf,1999,71.0
cri,m,1999,69.19999694824219
cri,f,1999,74.69999694824219
cri,mf,2000,70.80000305175781
cri,m,2000,68.0999984741211
cri,f,2000,76.5999984741211
cri,mf,2001,68.80000305175781
cri,m,2001,67.5
cri,f,2001,71.30000305175781
cri,mf,2002,68.30000305175781
cri,mf,2003,69.5
cri,m,2003,68.5999984741211
cri,f,2003,71.0999984741211
cri,mf,2004,68.80000305175781
cri,m,2004,67.80000305175781
cri,f,2004,70.5999984741211
cri,mf,2005,71.4000015258789
cri,m,2005,70.5
cri,f,2005,73.0999984741211
cri,mf,2006,70.69999694824219
cri,m,2006,69.0
cri,f,2006,73.69999694824219
cri,mf,2007,73.0
cri,m,2007,71.30000305175781
cri,f,2007,76.0999984741211
cri,mf,2008,72.9000015258789
cri,m,2008,71.4000015258789
cri,f,2008,75.4000015258789
cri,mf,2009,72.69999694824219
cri,m,2009,71.4000015258789
cri,f,2009,74.80000305175781
cri,mf,2010,76.0999984741211
cri,m,2010,74.0
cri,f,2010,79.5999984741211
cri,mf,2011,76.0
cri,m,2011,74.19999694824219
cri,f,2011,78.9000015258789
cri,mf,2012,76.0999984741211
cri,m,2012,73.9000015258789
cri,f,2012,79.80000305175781
cri,mf,2013,75.5
cri,m,2013,73.69999694824219
cri,f,2013,78.30000305175781
civ,mf,2002,19.600000381469727
civ,m,2002,25.399999618530273
civ,f,2002,12.199999809265137
civ,mf,2012,18.100000381469727
civ,m,2012,25.200000762939453
civ,f,2012,8.600000381469727
hrv,mf,1996,71.4000015258789
hrv,m,1996,70.80000305175781
hrv,f,1996,72.19999694824219
hrv,mf,1997,74.0999984741211
hrv,m,1997,73.30000305175781
hrv,f,1997,75.0
hrv,mf,1998,75.30000305175781
hrv,m,1998,74.0999984741211
hrv,f,1998,76.80000305175781
hrv,mf,1999,75.19999694824219
hrv,m,1999,73.80000305175781
hrv,f,1999,76.69999694824219
hrv,mf,2000,76.0999984741211
hrv,m,2000,74.5999984741211
hrv,f,2000,78.0
hrv,mf,2001,75.69999694824219
hrv,m,2001,73.0
hrv,f,2001,79.0999984741211
hrv,mf,2002,75.9000015258789
hrv,m,2002,73.9000015258789
hrv,f,2002,78.4000015258789
hrv,mf,2003,75.5999984741211
hrv,m,2003,74.30000305175781
hrv,f,2003,77.0999984741211
hrv,mf,2004,75.9000015258789
hrv,m,2004,75.0999984741211
hrv,f,2004,76.9000015258789
hrv,mf,2005,75.0999984741211
hrv,m,2005,74.5999984741211
hrv,f,2005,75.69999694824219
hrv,mf,2006,77.0
hrv,m,2006,75.5999984741211
hrv,f,2006,78.69999694824219
hrv,mf,2007,79.19999694824219
hrv,m,2007,77.9000015258789
hrv,f,2007,80.9000015258789
hrv,mf,2008,79.0999984741211
hrv,m,2008,77.80000305175781
hrv,f,2008,80.80000305175781
hrv,mf,2009,79.0999984741211
hrv,m,2009,77.69999694824219
hrv,f,2009,80.9000015258789
hrv,mf,2010,78.19999694824219
hrv,m,2010,77.5999984741211
hrv,f,2010,78.80000305175781
hrv,mf,2011,78.19999694824219
hrv,m,2011,77.5999984741211
hrv,f,2011,79.0
hrv,mf,2012,80.30000305175781
hrv,m,2012,78.9000015258789
hrv,f,2012,81.9000015258789
hrv,mf,2013,81.9000015258789
hrv,m,2013,79.69999694824219
hrv,f,2013,84.5
hrv,mf,2014,84.4000015258789
hrv,m,2014,81.5999984741211
hrv,f,2014,87.5999984741211
cub,mf,1995,84.0
cub,m,1995,79.5999984741211
cub,f,1995,91.9000015258789
cub,mf,1996,84.30000305175781
cub,m,1996,79.9000015258789
cub,f,1996,92.5
cub,mf,1997,83.5999984741211
cub,m,1997,78.9000015258789
cub,f,1997,92.19999694824219
cub,mf,1998,82.69999694824219
cub,m,1998,77.69999694824219
cub,f,1998,91.9000015258789
cub,mf,1999,81.5
cub,m,1999,76.0999984741211
cub,f,1999,91.30000305175781
cub,mf,2000,81.0
cub,m,2000,75.19999694824219
cub,f,2000,91.5
cub,mf,2001,80.0999984741211
cub,m,2001,73.9000015258789
cub,f,2001,91.4000015258789
cub,mf,2002,80.19999694824219
cub,m,2002,73.80000305175781
cub,f,2002,91.69999694824219
cub,mf,2003,79.69999694824219
cub,m,2003,73.30000305175781
cub,f,2003,91.30000305175781
cub,mf,2004,79.80000305175781
cub,m,2004,73.0
cub,f,2004,91.5999984741211
cub,mf,2005,80.4000015258789
cub,m,2005,73.80000305175781
cub,f,2005,91.80000305175781
cub,mf,2006,82.0
cub,m,2006,76.0999984741211
cub,f,2006,92.0
cub,mf,2007,83.0999984741211
cub,m,2007,76.69999694824219
cub,f,2007,93.5
cub,mf,2008,83.30000305175781
cub,m,2008,77.0999984741211
cub,f,2008,93.4000015258789
cub,mf,2009,83.80000305175781
cub,m,2009,77.5999984741211
cub,f,2009,93.9000015258789
cub,mf,2010,83.80000305175781
cub,m,2010,77.5
cub,f,2010,94.0
cub,mf,2011,77.30000305175781
cub,m,2011,70.30000305175781
cub,f,2011,89.0
cyp,mf,1999,76.5
cyp,m,1999,71.0999984741211
cyp,f,1999,84.4000015258789
cyp,mf,2000,75.80000305175781
cyp,m,2000,70.19999694824219
cyp,f,2000,83.5
cyp,mf,2001,76.30000305175781
cyp,m,2001,70.5
cyp,f,2001,84.0
cyp,mf,2002,77.0
cyp,m,2002,71.4000015258789
cyp,f,2002,84.0999984741211
cyp,mf,2003,76.30000305175781
cyp,m,2003,69.9000015258789
cyp,f,2003,84.30000305175781
cyp,mf,2004,76.30000305175781
cyp,m,2004,70.0999984741211
cyp,f,2004,84.30000305175781
cyp,mf,2005,76.80000305175781
cyp,m,2005,71.30000305175781
cyp,f,2005,83.9000015258789
cyp,mf,2006,78.5
cyp,m,2006,73.30000305175781
cyp,f,2006,85.19999694824219
cyp,mf,2007,79.69999694824219
cyp,m,2007,73.9000015258789
cyp,f,2007,86.80000305175781
cyp,mf,2008,80.0999984741211
cyp,m,2008,74.4000015258789
cyp,f,2008,87.0999984741211
cyp,mf,2009,80.19999694824219
cyp,m,2009,75.19999694824219
cyp,f,2009,86.0
cyp,mf,2010,81.4000015258789
cyp,m,2010,76.5
cyp,f,2010,87.0
cyp,mf,2011,82.0999984741211
cyp,m,2011,76.69999694824219
cyp,f,2011,87.9000015258789
cyp,mf,2012,83.4000015258789
cyp,m,2012,78.30000305175781
cyp,f,2012,89.0
cyp,mf,2013,82.4000015258789
cyp,m,2013,76.9000015258789
cyp,f,2013,88.5
cyp,mf,2014,82.0999984741211
cyp,m,2014,76.9000015258789
cyp,f,2014,87.5999984741211
cze,mf,1993,87.0
cze,m,1993,84.4000015258789
cze,f,1993,90.19999694824219
cze,mf,1994,86.80000305175781
cze,m,1994,83.80000305175781
cze,f,1994,90.69999694824219
cze,mf,1995,86.0999984741211
cze,m,1995,83.0999984741211
cze,f,1995,90.0
cze,mf,1996,86.0
cze,m,1996,82.69999694824219
cze,f,1996,90.30000305175781
cze,mf,1997,87.80000305175781
cze,m,1997,84.5
cze,f,1997,92.0
cze,mf,1998,86.5999984741211
cze,m,1998,83.0999984741211
cze,f,1998,91.0
cze,mf,1999,85.5
cze,m,1999,81.80000305175781
cze,f,1999,90.30000305175781
cze,mf,2000,85.0
cze,m,2000,81.0
cze,f,2000,90.0999984741211
cze,mf,2001,84.69999694824219
cze,m,2001,80.80000305175781
cze,f,2001,89.5999984741211
cze,mf,2002,84.0999984741211
cze,m,2002,79.9000015258789
cze,f,2002,89.5
cze,mf,2003,82.5999984741211
cze,m,2003,78.19999694824219
cze,f,2003,88.30000305175781
cze,mf,2004,83.0999984741211
cze,m,2004,78.5
cze,f,2004,88.9000015258789
cze,mf,2005,84.0
cze,m,2005,79.69999694824219
cze,f,2005,89.5999984741211
cze,mf,2006,83.80000305175781
cze,m,2006,79.80000305175781
cze,f,2006,89.0999984741211
cze,mf,2007,83.80000305175781
cze,m,2007,79.5999984741211
cze,f,2007,89.4000015258789
cze,mf,2008,83.9000015258789
cze,m,2008,79.80000305175781
cze,f,2008,89.4000015258789
cze,mf,2009,83.19999694824219
cze,m,2009,79.19999694824219
cze,f,2009,88.5999984741211
cze,mf,2010,82.30000305175781
cze,m,2010,78.0999984741211
cze,f,2010,87.80000305175781
cze,mf,2011,81.9000015258789
cze,m,2011,78.0999984741211
cze,f,2011,87.0999984741211
cze,mf,2012,81.5999984741211
cze,m,2012,77.80000305175781
cze,f,2012,86.5999984741211
cze,mf,2013,82.0999984741211
cze,m,2013,78.80000305175781
cze,f,2013,86.5
cze,mf,2014,82.0
cze,m,2014,78.0999984741211
cze,f,2014,87.19999694824219
dnk,mf,1981,85.4000015258789
dnk,mf,1983,85.4000015258789
dnk,m,1983,81.5
dnk,f,1983,90.19999694824219
dnk,mf,1984,87.0999984741211
dnk,m,1984,84.0999984741211
dnk,f,1984,90.80000305175781
dnk,mf,1985,87.69999694824219
dnk,m,1985,84.5999984741211
dnk,f,1985,91.4000015258789
dnk,mf,1986,88.5
dnk,m,1986,85.69999694824219
dnk,f,1986,91.9000015258789
dnk,mf,1987,88.5
dnk,m,1987,85.5
dnk,f,1987,92.19999694824219
dnk,mf,1988,89.0999984741211
dnk,m,1988,85.80000305175781
dnk,f,1988,93.0
dnk,mf,1989,88.9000015258789
dnk,m,1989,85.5
dnk,f,1989,93.0
dnk,mf,1990,88.5999984741211
dnk,m,1990,85.0
dnk,f,1990,92.80000305175781
dnk,mf,1991,89.19999694824219
dnk,m,1991,86.0
dnk,f,1991,92.9000015258789
dnk,mf,1992,89.30000305175781
dnk,m,1992,86.19999694824219
dnk,f,1992,92.80000305175781
dnk,mf,1993,89.19999694824219
dnk,m,1993,86.0
dnk,f,1993,93.0
dnk,mf,1994,90.0999984741211
dnk,m,1994,87.69999694824219
dnk,f,1994,93.0
dnk,mf,1995,90.5
dnk,m,1995,87.80000305175781
dnk,f,1995,93.80000305175781
dnk,mf,1996,90.69999694824219
dnk,m,1996,88.0
dnk,f,1996,93.9000015258789
dnk,mf,1997,90.5999984741211
dnk,m,1997,87.5999984741211
dnk,f,1997,94.0999984741211
dnk,mf,1998,90.30000305175781
dnk,m,1998,87.4000015258789
dnk,f,1998,93.69999694824219
dnk,mf,1999,90.69999694824219
dnk,m,1999,87.9000015258789
dnk,f,1999,94.0
dnk,mf,2000,90.80000305175781
dnk,m,2000,87.9000015258789
dnk,f,2000,94.30000305175781
dnk,mf,2001,91.0999984741211
dnk,m,2001,87.5
dnk,f,2001,95.30000305175781
dnk,mf,2002,91.0999984741211
dnk,m,2002,87.9000015258789
dnk,f,2002,94.80000305175781
dnk,mf,2003,90.80000305175781
dnk,m,2003,87.9000015258789
dnk,f,2003,94.19999694824219
dnk,mf,2004,91.19999694824219
dnk,m,2004,88.0999984741211
dnk,f,2004,94.80000305175781
dnk,mf,2005,91.0999984741211
dnk,m,2005,88.0999984741211
dnk,f,2005,94.5999984741211
dnk,mf,2006,90.9000015258789
dnk,m,2006,88.0999984741211
dnk,f,2006,94.19999694824219
dnk,mf,2007,91.0
dnk,m,2007,87.69999694824219
dnk,f,2007,94.69999694824219
dnk,mf,2008,91.19999694824219
dnk,m,2008,87.80000305175781
dnk,f,2008,95.0
dnk,mf,2009,90.69999694824219
dnk,m,2009,87.0999984741211
dnk,f,2009,94.5999984741211
dnk,mf,2010,90.9000015258789
dnk,m,2010,87.69999694824219
dnk,f,2010,94.4000015258789
dnk,mf,2011,90.9000015258789
dnk,m,2011,87.5999984741211
dnk,f,2011,94.5999984741211
dnk,mf,2012,90.9000015258789
dnk,m,2012,87.69999694824219
dnk,f,2012,94.4000015258789
dnk,mf,2013,91.0
dnk,m,2013,87.9000015258789
dnk,f,2013,94.4000015258789
dnk,mf,2014,91.0999984741211
dnk,m,2014,88.0999984741211
dnk,f,2014,94.5
dji,mf,1996,57.599998474121094
dji,m,1996,72.80000305175781
dji,f,1996,30.100000381469727
dma,mf,1991,61.5
dma,m,1991,56.70000076293945
dma,f,1991,70.4000015258789
dma,mf,1997,65.69999694824219
dma,m,1997,61.70000076293945
dma,f,1997,70.9000015258789
dma,mf,1999,58.900001525878906
dma,m,1999,54.20000076293945
dma,f,1999,66.0999984741211
dma,mf,2001,68.30000305175781
dma,m,2001,63.599998474121094
dma,f,2001,75.5999984741211
dom,mf,1991,57.400001525878906
dom,m,1991,52.79999923706055
dom,f,1991,68.9000015258789
dom,mf,1992,55.70000076293945
dom,m,1992,52.5
dom,f,1992,63.099998474121094
dom,mf,1993,57.70000076293945
dom,m,1993,54.0
dom,f,1993,66.69999694824219
dom,mf,1994,60.20000076293945
dom,m,1994,56.099998474121094
dom,f,1994,69.5999984741211
dom,mf,1995,58.29999923706055
dom,m,1995,53.29999923706055
dom,f,1995,69.5
dom,mf,1996,55.099998474121094
dom,m,1996,50.0
dom,f,1996,67.5999984741211
dom,mf,1997,53.900001525878906
dom,m,1997,48.70000076293945
dom,f,1997,66.5999984741211
dom,mf,1998,53.20000076293945
dom,m,1998,47.900001525878906
dom,f,1998,64.4000015258789
dom,mf,1999,52.0
dom,m,1999,46.20000076293945
dom,f,1999,65.0999984741211
dom,mf,2000,56.29999923706055
dom,m,2000,49.70000076293945
dom,f,2000,69.69999694824219
dom,mf,2001,54.900001525878906
dom,m,2001,48.5
dom,f,2001,67.69999694824219
dom,mf,2002,53.900001525878906
dom,m,2002,47.099998474121094
dom,f,2002,67.30000305175781
dom,mf,2003,54.099998474121094
dom,m,2003,46.400001525878906
dom,f,2003,69.4000015258789
dom,mf,2004,55.099998474121094
dom,m,2004,47.79999923706055
dom,f,2004,69.80000305175781
dom,mf,2005,52.70000076293945
dom,m,2005,45.70000076293945
dom,f,2005,66.4000015258789
